EMG_Pod01,EMG_Pod02,EMG_Pod03,EMG_Pod04,EMG_Pod05,EMG_Pod06,EMG_Pod07,EMG_Pod08,Timestamp
-3, -2, 1, -3, -2, 0, -1, -5, 2021-08-24 19:17:46.889126
1, 0, 0, 0, -1, 0, 3, 3, 2021-08-24 19:17:46.889126
0, 1, -2, 0, 1, 6, 6, 0, 2021-08-24 19:17:46.889126
3, 2, 0, -2, 1, -3, -3, -2, 2021-08-24 19:17:46.889126
-5, -3, -1, -2, -5, -11, -11, -7, 2021-08-24 19:17:46.911123
-3, -4, -2, -2, -3, -5, -3, -3, 2021-08-24 19:17:46.911123
0, -1, 0, -1, 1, 3, 5, 1, 2021-08-24 19:17:46.912123
-1, -1, -2, 0, 0, 3, 5, 2, 2021-08-24 19:17:46.912123
-4, 0, -2, -1, -1, -5, -6, -3, 2021-08-24 19:17:46.934148
-1, -2, -2, -2, -2, -4, -5, -3, 2021-08-24 19:17:46.935120
5, 2, 0, 0, 2, 3, 3, 4, 2021-08-24 19:17:46.935120
0, -2, 0, 0, -1, 4, 1, 0, 2021-08-24 19:17:46.935120
-1, 0, 0, -2, 0, 2, 3, 1, 2021-08-24 19:17:46.949118
-6, -2, -2, 0, -3, -3, -1, -2, 2021-08-24 19:17:46.949118
0, -1, 0, 0, 1, 0, -1, 0, 2021-08-24 19:17:46.949118
1, 0, -1, -1, 0, -2, -3, 0, 2021-08-24 19:17:46.949118
-2, -1, 1, 0, 1, 5, 3, -3, 2021-08-24 19:17:46.971149
0, -3, -2, -2, -3, -1, 0, -1, 2021-08-24 19:17:46.971149
-3, -1, 0, -1, -2, -1, -2, -4, 2021-08-24 19:17:46.972114
0, 1, -1, -2, -4, -12, -10, -2, 2021-08-24 19:17:46.972114
0, -2, -3, -4, -6, -5, -4, -1, 2021-08-24 19:17:46.994147
-1, -1, 0, 0, 0, 2, 1, -3, 2021-08-24 19:17:46.995148
5, 1, -1, -1, 3, 5, 5, 4, 2021-08-24 19:17:46.995148
-5, -1, -1, 0, 0, 3, 1, -3, 2021-08-24 19:17:46.995148
0, 0, -1, 0, 1, -3, 1, -1, 2021-08-24 19:17:47.009112
2, 1, 3, 1, 3, 4, 2, -1, 2021-08-24 19:17:47.009112
-3, -2, -1, -1, -3, -4, -4, -2, 2021-08-24 19:17:47.009112
0, 0, 0, -2, 1, 0, 3, -2, 2021-08-24 19:17:47.009112
-1, -2, -3, 0, -1, -2, -1, -1, 2021-08-24 19:17:47.031140
-1, 0, -2, -1, -1, -3, -4, -4, 2021-08-24 19:17:47.031140
-3, -2, -2, -1, -3, -4, -2, -2, 2021-08-24 19:17:47.032108
-1, -1, 0, 0, -2, 0, 0, 1, 2021-08-24 19:17:47.032108
1, 0, -1, 1, 1, 9, 11, 6, 2021-08-24 19:17:47.054106
0, -1, -1, 1, -1, -4, -7, 1, 2021-08-24 19:17:47.054106
-2, -3, -1, -2, -4, -7, -7, -6, 2021-08-24 19:17:47.055104
-2, -2, -3, -2, -5, -7, -7, -5, 2021-08-24 19:17:47.055104
2, -3, -1, -2, 2, 0, 1, 0, 2021-08-24 19:17:47.069105
-1, -2, 0, 0, 3, 12, 14, 4, 2021-08-24 19:17:47.069105
5, 0, -1, -2, -3, -4, 2, 4, 2021-08-24 19:17:47.069105
-5, -4, -3, -2, -6, -13, -18, -10, 2021-08-24 19:17:47.070137
1, 0, -1, 0, -3, -5, -3, 2, 2021-08-24 19:17:47.091098
1, 2, 0, 0, -1, -6, -6, -1, 2021-08-24 19:17:47.091098
-3, 0, 1, 1, 3, 7, 5, 0, 2021-08-24 19:17:47.092124
-3, 0, -1, -3, 0, 7, 12, 3, 2021-08-24 19:17:47.092124
0, 0, -2, -1, 0, -3, -6, -2, 2021-08-24 19:17:47.114098
-4, -2, -3, -4, -5, -10, -11, -5, 2021-08-24 19:17:47.114098
-2, -1, 0, 0, -1, 0, 1, 0, 2021-08-24 19:17:47.115144
2, 1, 1, 5, 5, 11, 9, 4, 2021-08-24 19:17:47.115144
-2, 0, -1, -1, 1, 3, 4, 1, 2021-08-24 19:17:47.129094
-2, -2, -1, -4, -4, -10, -5, -3, 2021-08-24 19:17:47.129094
-1, -2, -3, -2, -3, -4, -9, -4, 2021-08-24 19:17:47.129094
1, -1, -1, -2, -3, -1, 0, 0, 2021-08-24 19:17:47.129094
0, 0, -1, -1, 0, -1, -2, -1, 2021-08-24 19:17:47.151091
2, 0, -1, -1, 1, 2, 3, 3, 2021-08-24 19:17:47.151091
-2, -1, -1, -1, -1, -5, -4, -4, 2021-08-24 19:17:47.152092
-2, -3, 0, 1, 1, 0, 0, 0, 2021-08-24 19:17:47.152092
-2, -1, 2, 0, -1, -2, -2, -3, 2021-08-24 19:17:47.174114
1, -1, -1, 1, 1, 6, 6, 4, 2021-08-24 19:17:47.174114
-2, -2, -1, -2, -1, -1, 4, 1, 2021-08-24 19:17:47.175088
2, 2, -3, 0, 1, -4, -8, -1, 2021-08-24 19:17:47.175088
-4, -2, -2, -3, -4, -6, -3, -4, 2021-08-24 19:17:47.189086
-5, -3, -1, -1, -3, -6, -8, -7, 2021-08-24 19:17:47.189086
-1, 1, 1, 1, 1, 1, 1, 1, 2021-08-24 19:17:47.190087
1, 1, 1, 1, 1, -1, 1, 1, 2021-08-24 19:17:47.190087
4, 2, 0, 1, 1, 2, 4, 4, 2021-08-24 19:17:47.211083
-1, -2, -1, 0, -1, 3, 3, -2, 2021-08-24 19:17:47.211083
-1, -1, -1, -1, -2, -5, -4, -3, 2021-08-24 19:17:47.212120
-1, -3, -2, -2, 1, 0, 3, -1, 2021-08-24 19:17:47.212120
0, -1, -1, -2, 0, -1, -3, -1, 2021-08-24 19:17:47.234115
1, 0, 1, 0, -1, 3, 1, -1, 2021-08-24 19:17:47.235113
1, 1, -1, 1, -1, 0, 1, 2, 2021-08-24 19:17:47.235113
0, 1, 0, -2, -1, 3, 5, 3, 2021-08-24 19:17:47.235113
-4, -2, -1, 0, 2, 4, 3, -1, 2021-08-24 19:17:47.249080
-2, -1, -1, -1, -2, -7, -5, -3, 2021-08-24 19:17:47.249080
0, -2, 0, -1, -1, -3, -2, -5, 2021-08-24 19:17:47.249080
-1, -2, -1, 1, -1, 0, 2, 1, 2021-08-24 19:17:47.250112
-2, -1, 0, -2, -3, -5, -8, -2, 2021-08-24 19:17:47.271111
0, 0, -1, 0, 0, 2, 0, 0, 2021-08-24 19:17:47.271111
-3, -3, -3, -1, -3, -4, -4, -2, 2021-08-24 19:17:47.272097
1, 1, 0, 0, 2, 10, 15, 3, 2021-08-24 19:17:47.272097
5, 2, -2, 0, 3, 5, 2, 4, 2021-08-24 19:17:47.294074
-5, -2, -2, -3, -5, -12, -14, -10, 2021-08-24 19:17:47.295071
-2, -1, 2, -1, -4, -8, -9, -5, 2021-08-24 19:17:47.295071
-2, -1, -1, -1, -1, -1, -1, 0, 2021-08-24 19:17:47.295071
0, -1, -1, 1, 0, 1, 3, 1, 2021-08-24 19:17:47.308107
2, 0, -1, -1, 2, 5, 6, 5, 2021-08-24 19:17:47.308107
0, -2, -2, -2, 0, 1, 1, 1, 2021-08-24 19:17:47.316104
-3, -2, 0, 0, -1, -2, -5, -4, 2021-08-24 19:17:47.316104
-2, 0, 0, 1, -2, -2, 0, 0, 2021-08-24 19:17:47.331067
2, 1, 0, 1, 2, 4, 3, 4, 2021-08-24 19:17:47.332067
-1, -2, -1, 0, 0, 3, 3, -2, 2021-08-24 19:17:47.332067
-1, -2, -2, -3, 0, -2, 0, 1, 2021-08-24 19:17:47.332067
-1, -1, -2, -1, -2, -2, -1, -3, 2021-08-24 19:17:47.354065
-1, 0, -2, 0, -3, -3, -2, 0, 2021-08-24 19:17:47.355065
-3, -1, -3, -1, 0, 1, -3, -1, 2021-08-24 19:17:47.355065
-2, -1, -3, -4, -2, -5, -7, -4, 2021-08-24 19:17:47.356064
-2, 0, -2, -3, -1, -1, -2, 0, 2021-08-24 19:17:47.368064
-2, -2, -1, -1, -1, 4, 8, -2, 2021-08-24 19:17:47.368064
-2, 1, 0, -1, -2, -4, -7, -4, 2021-08-24 19:17:47.376089
-1, -1, 0, -1, -2, -2, -4, -3, 2021-08-24 19:17:47.384033
-2, 0, -1, 0, 0, 1, -1, 0, 2021-08-24 19:17:47.391059
-1, 0, -2, -2, 2, 7, 6, 3, 2021-08-24 19:17:47.391059
-2, -1, -1, 0, 0, 1, 4, 2, 2021-08-24 19:17:47.392040
0, 0, -1, 0, -1, -3, -4, -3, 2021-08-24 19:17:47.392040
-3, -2, -2, -2, -2, -3, -4, -1, 2021-08-24 19:17:47.414037
-3, -2, -1, -2, -2, -4, -2, -4, 2021-08-24 19:17:47.414037
2, -1, -2, -2, 0, -2, -1, 0, 2021-08-24 19:17:47.415069
-1, 0, 2, 0, 0, 4, 2, 1, 2021-08-24 19:17:47.415069
0, -2, -1, 0, -3, -1, -3, -2, 2021-08-24 19:17:47.428063
-2, -2, -2, -1, -3, -3, -5, -2, 2021-08-24 19:17:47.428063
-3, -3, -1, -1, 0, 0, 0, -3, 2021-08-24 19:17:47.436035
-1, -2, -2, -2, -5, -11, -10, -3, 2021-08-24 19:17:47.437068
2, 2, -1, 0, 5, 13, 14, 3, 2021-08-24 19:17:47.451079
-1, -3, -3, -3, -4, -14, -14, -3, 2021-08-24 19:17:47.451079
-3, -2, -2, -3, -3, -7, -5, -6, 2021-08-24 19:17:47.452034
-1, -1, -2, -1, -2, 1, 4, 0, 2021-08-24 19:17:47.452034
-1, -2, 0, 0, 1, -4, -6, -3, 2021-08-24 19:17:47.474029
1, 1, 2, 0, 3, 8, 6, 3, 2021-08-24 19:17:47.475031
2, 0, 0, 0, 0, 2, 1, 4, 2021-08-24 19:17:47.475031
-1, -1, -2, 0, 0, 3, 2, -2, 2021-08-24 19:17:47.475031
0, -1, -1, -2, -4, -5, -2, 0, 2021-08-24 19:17:47.497026
0, -1, 0, 0, -2, -7, -4, -3, 2021-08-24 19:17:47.497026
1, 1, 0, 0, 1, 2, 0, -1, 2021-08-24 19:17:47.498027
-3, -1, -1, 0, -1, 0, 1, -1, 2021-08-24 19:17:47.498027
-1, -1, 1, 1, 0, 0, 1, 0, 2021-08-24 19:17:47.511069
-1, -1, -1, -1, 0, 2, -1, -2, 2021-08-24 19:17:47.511069
-5, -2, -1, -1, 0, 2, 2, 0, 2021-08-24 19:17:47.512049
0, -2, 0, -2, -3, -2, -2, -3, 2021-08-24 19:17:47.512049
2, 0, 0, 0, -1, 0, 1, -1, 2021-08-24 19:17:47.534055
0, 0, 1, 0, 0, 1, 2, 2, 2021-08-24 19:17:47.535061
1, 0, -2, -3, -2, -6, -8, 0, 2021-08-24 19:17:47.535061
-3, -2, 1, 0, -1, -6, -9, -4, 2021-08-24 19:17:47.535061
-4, -2, -1, -2, -2, -3, -3, -3, 2021-08-24 19:17:47.548054
2, 1, 0, 2, 2, 7, 7, 2, 2021-08-24 19:17:47.548054
-1, -1, -2, -1, 0, 5, 7, 3, 2021-08-24 19:17:47.556044
-1, -1, -2, 0, -2, -4, -4, 0, 2021-08-24 19:17:47.557052
1, -2, -2, -2, -2, -3, -1, -2, 2021-08-24 19:17:47.571052
0, 0, 0, -1, 2, 4, 2, 2, 2021-08-24 19:17:47.571052
1, -1, -1, -1, 0, -2, -1, -1, 2021-08-24 19:17:47.572017
-1, 0, -1, -3, -2, -4, -3, 0, 2021-08-24 19:17:47.572017
-1, -2, -2, -2, 0, -2, -3, -4, 2021-08-24 19:17:47.594012
-2, -3, -3, 0, -2, -1, 0, -2, 2021-08-24 19:17:47.595019
2, 0, -1, -1, -1, -2, -1, -3, 2021-08-24 19:17:47.595019
-1, -2, -1, 0, -1, -1, 2, -2, 2021-08-24 19:17:47.595019
-2, -1, 0, -1, -1, -2, -2, 0, 2021-08-24 19:17:47.608027
-4, -1, -1, -2, -3, -3, -5, -3, 2021-08-24 19:17:47.608027
-1, 0, -2, -1, -1, 3, 4, -1, 2021-08-24 19:17:47.616028
0, -1, 0, 1, 5, 7, 6, 3, 2021-08-24 19:17:47.616028
0, -2, -1, 0, 0, 5, 8, 1, 2021-08-24 19:17:47.631023
-1, 0, -1, -1, -6, -15, -16, -6, 2021-08-24 19:17:47.632023
-5, -3, -1, -2, -7, -15, -18, -10, 2021-08-24 19:17:47.632023
1, 0, -1, -1, 0, 2, 2, 0, 2021-08-24 19:17:47.632023
-4, -2, 1, 0, -2, 2, 0, -1, 2021-08-24 19:17:47.654453
0, -1, -2, 0, 2, 7, 10, 1, 2021-08-24 19:17:47.654453
1, 1, 2, 2, 3, 9, 11, 4, 2021-08-24 19:17:47.655451
-2, -2, -2, -4, -2, -7, -9, -5, 2021-08-24 19:17:47.655451
-2, -2, -2, -2, -2, -8, -8, -5, 2021-08-24 19:17:47.667450
0, 0, 0, -1, -1, 0, 1, 1, 2021-08-24 19:17:47.668449
-1, -3, 0, -1, -1, -1, -1, 0, 2021-08-24 19:17:47.676447
0, -1, 0, 1, 1, 5, 2, 0, 2021-08-24 19:17:47.676447
-1, 1, -1, -1, -1, -4, -1, 1, 2021-08-24 19:17:47.691447
-2, -2, -2, -2, 0, -2, -2, -1, 2021-08-24 19:17:47.691447
0, -1, 0, 1, 2, 4, 4, 0, 2021-08-24 19:17:47.691447
1, 1, 1, 0, -1, 0, 4, 2, 2021-08-24 19:17:47.692452
0, 0, 0, -2, -3, -3, -1, 0, 2021-08-24 19:17:47.714445
-5, -2, -2, -3, -5, -8, -9, -6, 2021-08-24 19:17:47.714445
-2, -2, -2, -3, -3, -10, -16, -7, 2021-08-24 19:17:47.714445
-2, -2, 0, -2, -2, -1, 0, 1, 2021-08-24 19:17:47.715446
-5, -3, -1, -1, -1, 1, -2, -5, 2021-08-24 19:17:47.736478
10, 4, 1, 2, 6, 12, 15, 8, 2021-08-24 19:17:47.737441
3, 2, 0, 1, 1, 5, 9, 6, 2021-08-24 19:17:47.737441
-3, -2, 0, -2, -4, -10, -9, -5, 2021-08-24 19:17:47.737441
-2, -1, -2, -1, -1, 0, -3, -1, 2021-08-24 19:17:47.751439
-4, -3, 0, 0, -2, 0, 0, -2, 2021-08-24 19:17:47.751439
-1, -2, -3, -2, -3, -2, -2, -1, 2021-08-24 19:17:47.751439
4, 2, 0, -1, 2, 2, 3, 2, 2021-08-24 19:17:47.752443
2, -1, 1, -1, 2, 1, 1, 4, 2021-08-24 19:17:47.773483
0, -2, -1, -2, 1, 0, -1, -1, 2021-08-24 19:17:47.773483
-2, -1, -2, 0, -2, -2, 0, -4, 2021-08-24 19:17:47.781435
-1, 0, -1, 1, 2, 2, -1, 0, 2021-08-24 19:17:47.782438
-1, -2, -2, 0, 0, 6, 6, 3, 2021-08-24 19:17:47.797432
1, 0, 0, -1, -1, -7, -7, 1, 2021-08-24 19:17:47.797432
-3, -2, 2, -2, -3, -8, -10, -8, 2021-08-24 19:17:47.798480
0, 1, 1, 1, 0, 3, 0, 2, 2021-08-24 19:17:47.799432
0, -1, -1, -2, -4, -7, -10, -4, 2021-08-24 19:17:47.819430
-4, -1, -1, 0, 0, 3, 4, -2, 2021-08-24 19:17:47.819430
-1, -1, 0, 1, 2, 8, 10, 5, 2021-08-24 19:17:47.821429
-3, -4, -2, -2, -1, -1, -1, -5, 2021-08-24 19:17:47.821429
1, 0, -2, 0, -1, -1, 3, 3, 2021-08-24 19:17:47.833428
-4, -4, -1, -2, -2, -2, -5, -5, 2021-08-24 19:17:47.833428
1, 0, -1, -4, -1, -3, 0, 0, 2021-08-24 19:17:47.841427
3, 1, 0, 0, 0, 4, 1, 2, 2021-08-24 19:17:47.842427
0, -1, -2, 0, -1, 0, -1, 0, 2021-08-24 19:17:47.857426
-2, 1, -2, -2, -2, -6, -6, -2, 2021-08-24 19:17:47.857426
-2, -1, 0, 1, 0, 2, 1, 1, 2021-08-24 19:17:47.858460
1, -1, -2, -1, -2, 1, 3, 3, 2021-08-24 19:17:47.858460
0, 0, -2, -1, -1, -5, -3, 0, 2021-08-24 19:17:47.879422
-1, -3, -2, -1, -4, -3, -6, -4, 2021-08-24 19:17:47.879422
-1, -1, -1, 0, 2, 0, -1, -2, 2021-08-24 19:17:47.880957
-1, -1, -1, -1, -1, 1, 4, -1, 2021-08-24 19:17:47.880957
-1, -4, -3, -2, -2, -7, -8, -2, 2021-08-24 19:17:47.892962
0, 0, 0, 1, 2, 5, 4, 2, 2021-08-24 19:17:47.892962
-3, -3, -4, -4, -5, -8, -8, -5, 2021-08-24 19:17:47.901963
-2, -2, -2, -3, -6, -9, -6, -5, 2021-08-24 19:17:47.901963
-1, -1, 1, 0, 1, 3, 2, 0, 2021-08-24 19:17:47.916960
1, 1, 0, 1, 2, 2, 4, 1, 2021-08-24 19:17:47.916960
1, 0, -3, 0, 2, 5, 5, 3, 2021-08-24 19:17:47.917958
-3, -1, -2, 0, -1, -4, -5, -1, 2021-08-24 19:17:47.918962
-4, -2, -1, 0, -2, -1, -3, -4, 2021-08-24 19:17:47.938958
5, 0, -2, -1, -4, -4, -3, 2, 2021-08-24 19:17:47.939956
2, 1, 0, -1, 0, 5, 6, 3, 2021-08-24 19:17:47.940965
-4, 0, 2, 1, 2, -1, -1, -3, 2021-08-24 19:17:47.940965
-1, -2, -4, -4, -1, -6, -4, -3, 2021-08-24 19:17:47.953085
-1, 0, -2, -2, 2, 3, 2, 2, 2021-08-24 19:17:47.953085
1, 0, -1, 0, 0, 1, 0, 1, 2021-08-24 19:17:47.962084
1, -1, -2, -1, 1, 3, 4, 2, 2021-08-24 19:17:47.962084
-2, 0, 0, 0, -2, -5, -8, -3, 2021-08-24 19:17:47.977082
-4, -2, 1, -1, -1, -4, -5, -2, 2021-08-24 19:17:47.978080
0, 0, -2, -3, -2, 1, 6, 4, 2021-08-24 19:17:47.979106
0, 1, 1, 0, 2, 2, 0, 2, 2021-08-24 19:17:47.979106
1, 2, -2, -1, -1, -3, -4, -3, 2021-08-24 19:17:47.999077
-2, 0, -1, -1, -1, -1, 1, -1, 2021-08-24 19:17:47.999077
-1, -1, 0, 1, -2, -4, -4, 0, 2021-08-24 19:17:48.007078
-2, -3, -3, -3, -2, 4, 3, 1, 2021-08-24 19:17:48.007078
-1, -2, 0, 0, 0, 1, 2, 2, 2021-08-24 19:17:48.013076
0, -1, 0, 0, -1, -1, -1, -1, 2021-08-24 19:17:48.013076
0, -1, 0, -2, 2, 5, 4, 0, 2021-08-24 19:17:48.022080
0, 1, 0, -1, -3, -4, -5, -2, 2021-08-24 19:17:48.022080
-1, -2, 2, 1, -1, -1, -5, -2, 2021-08-24 19:17:48.037075
-6, -3, -3, -3, -5, -7, -7, -7, 2021-08-24 19:17:48.037075
1, 0, -1, 1, -2, -2, -2, -1, 2021-08-24 19:17:48.038081
1, -2, -2, -2, 1, -1, 2, -1, 2021-08-24 19:17:48.038081
-2, 1, 0, 0, 0, 2, 5, -2, 2021-08-24 19:17:48.059096
2, -1, 1, -1, 1, 4, 5, 3, 2021-08-24 19:17:48.059096
-3, -1, -3, -1, -4, -5, -6, -4, 2021-08-24 19:17:48.065112
-2, -3, -2, -3, -5, -3, -5, 0, 2021-08-24 19:17:48.065112
-1, 0, -1, 0, 0, -2, -6, -3, 2021-08-24 19:17:48.073072
-2, -2, -1, 0, -1, -3, -1, -4, 2021-08-24 19:17:48.073072
1, 0, 1, 0, -1, -3, -2, 0, 2021-08-24 19:17:48.089068
-3, -3, -3, -2, -2, 2, 6, -1, 2021-08-24 19:17:48.090070
1, 0, -1, 0, 1, 1, 3, 3, 2021-08-24 19:17:48.097065
-3, -2, -2, -3, -1, -5, -6, -2, 2021-08-24 19:17:48.097065
2, -2, 0, 0, -1, 1, 2, 2, 2021-08-24 19:17:48.098066
0, 0, 1, 1, 0, -2, -5, -3, 2021-08-24 19:17:48.098066
0, -2, 0, -1, 0, 0, 3, 0, 2021-08-24 19:17:48.119065
1, 0, -2, -1, 0, 3, 1, -2, 2021-08-24 19:17:48.119065
-2, -1, -2, -2, -5, -9, -7, -4, 2021-08-24 19:17:48.121063
0, -1, 1, 1, 2, 3, 3, 0, 2021-08-24 19:17:48.121063
3, 2, -1, 1, 0, 3, 0, 0, 2021-08-24 19:17:48.133062
1, 1, 1, 0, -1, 4, 5, 3, 2021-08-24 19:17:48.133062
-4, -2, 1, -1, -2, -1, -2, -4, 2021-08-24 19:17:48.142060
-4, -1, 0, 0, -5, -8, -6, -5, 2021-08-24 19:17:48.142060
1, 0, 0, -1, -2, -2, -4, -2, 2021-08-24 19:17:48.157059
1, 0, 1, 0, 1, 8, 10, 1, 2021-08-24 19:17:48.157059
0, -2, -2, -2, 2, 1, -3, 1, 2021-08-24 19:17:48.158058
-4, -2, -3, -1, -1, -5, -9, -6, 2021-08-24 19:17:48.159058
-4, -3, -2, -2, -3, -4, -2, -2, 2021-08-24 19:17:48.179103
2, 0, -1, 0, -2, -5, -4, 0, 2021-08-24 19:17:48.179103
1, 1, 0, 0, 1, 5, 6, 2, 2021-08-24 19:17:48.181056
2, 1, 1, 0, 1, 2, 5, 3, 2021-08-24 19:17:48.181056
-4, -2, -3, -1, -3, 2, 1, -3, 2021-08-24 19:17:48.193053
-1, -1, -1, -1, -1, -4, -5, -1, 2021-08-24 19:17:48.193053
-3, 0, -2, -2, -2, -5, -6, -5, 2021-08-24 19:17:48.202053
-1, -1, 0, -1, -1, -1, -2, -1, 2021-08-24 19:17:48.202053
1, -1, -1, -3, 0, 1, 5, 2, 2021-08-24 19:17:48.217052
-3, -2, -1, -1, 1, 3, 5, 1, 2021-08-24 19:17:48.217052
-1, -1, -1, 0, 0, 0, -3, -3, 2021-08-24 19:17:48.218050
0, 0, -2, 0, -1, -7, -4, -2, 2021-08-24 19:17:48.219051
-2, 0, -1, -1, -3, -1, -1, -1, 2021-08-24 19:17:48.239072
-3, -2, -2, -1, -3, -3, -2, -2, 2021-08-24 19:17:48.239072
-1, 0, -1, 0, 1, 1, 2, -1, 2021-08-24 19:17:48.241047
1, -1, -2, 0, 1, 0, 0, 2, 2021-08-24 19:17:48.241047
-4, -1, 0, 0, -2, 0, -1, -1, 2021-08-24 19:17:48.262045
0, -1, -1, -1, 0, -1, -3, 0, 2021-08-24 19:17:48.262045
-2, -1, -3, -3, -4, -3, -3, -2, 2021-08-24 19:17:48.263044
2, 1, -1, -1, -2, -2, -1, 2, 2021-08-24 19:17:48.263044
1, -1, -2, -1, 0, -3, -3, -3, 2021-08-24 19:17:48.277043
-3, 1, -1, 1, 1, 5, 2, 1, 2021-08-24 19:17:48.277043
-1, -2, 0, -2, -1, 0, 3, 1, 2021-08-24 19:17:48.278044
-3, -2, -1, -2, -5, -8, -7, -3, 2021-08-24 19:17:48.278044
0, -1, 0, 0, 1, 1, 1, 2, 2021-08-24 19:17:48.299563
-1, -2, -2, -2, -2, -5, -4, -1, 2021-08-24 19:17:48.299563
1, -1, -1, 0, 0, 1, 3, 2, 2021-08-24 19:17:48.300564
1, 0, 0, 1, 3, 7, 6, 2, 2021-08-24 19:17:48.300564
3, 1, -1, -3, 0, -2, 0, 0, 2021-08-24 19:17:48.321767
-1, -2, -1, -1, -5, -4, 0, -4, 2021-08-24 19:17:48.321767
-2, -3, -2, -1, -1, -5, -10, -4, 2021-08-24 19:17:48.322772
-3, -3, -2, -2, -1, 2, -1, -1, 2021-08-24 19:17:48.323771
1, 0, 0, 2, 1, 2, 0, -1, 2021-08-24 19:17:48.336801
1, 0, -1, -1, -2, -4, -3, 1, 2021-08-24 19:17:48.336801
-2, -2, -3, 0, 0, 0, 0, -3, 2021-08-24 19:17:48.338765
1, -1, 0, 1, 1, 2, 4, 0, 2021-08-24 19:17:48.338765
-1, -2, -1, 0, -3, -4, -5, -2, 2021-08-24 19:17:48.357792
-2, 0, 0, -1, 1, 2, 0, -2, 2021-08-24 19:17:48.358764
0, 1, 1, 0, 0, 0, 2, 1, 2021-08-24 19:17:48.366788
