Timestamp,Milliseconds,Angle,Angular Velocity
17:23:38.739471,739471,153.20455932617188,5.785969257354736
17:23:38.822435,822435,155.36831665039062,7.7277045249938965
17:23:38.900435,900435,155.39869689941406,0.1012674942612648
17:23:38.983471,983471,155.5379638671875,0.4802309274673462
17:23:39.057436,057436,154.48928833007812,3.4955849647521973
17:23:39.135472,135472,154.34046936035156,0.5131688714027405
17:23:39.212474,212474,154.6879119873047,0.8686065673828125
17:23:39.305003,305003,154.89768981933594,0.6555557250976562
17:23:39.373039,373039,154.15379333496094,2.4796547889709473
17:23:39.470002,470002,154.39439392089844,0.7290927171707153
17:23:39.528664,528664,150.83853149414062,14.22344970703125
17:23:39.618674,618674,149.21633911132812,4.915734767913818
17:23:39.682618,682618,144.83668518066406,18.248558044433594
17:23:39.776616,776616,141.25340270996094,12.79743766784668
17:23:39.865616,865616,133.43002319335938,30.089921951293945
17:23:39.934653,934653,133.43002319335938,30.089921951293945
17:23:40.051126,051126,127.66036224365234,23.078643798828125
17:23:40.116154,116154,127.66036224365234,23.078643798828125
17:23:40.213175,213175,111.13232421875,71.86103057861328
17:23:40.243162,243162,111.13232421875,71.86103057861328
17:23:40.319184,319184,98.4783706665039,48.66905212402344
17:23:40.406695,406695,89.52310943603516,34.44331359863281
17:23:40.476540,476540,83.705322265625,24.24077796936035
17:23:40.552574,552574,77.57315826416016,23.585247039794922
17:23:40.629539,629539,73.37003326416016,18.274456024169922
17:23:40.715049,715049,69.9697265625,1.8683003187179565
17:23:40.787090,787090,68.92467498779297,3.166823148727417
17:23:40.878048,878048,66.98526763916016,6.464690685272217
17:23:40.947047,947047,64.63373565673828,7.125854969024658
17:23:41.029049,029049,61.09201431274414,13.117486000061035
17:23:41.106085,106085,59.785888671875,4.213308334350586
17:23:41.180073,180073,54.825645446777344,21.566274642944336
17:23:41.261085,261085,53.65687942504883,3.6523938179016113
17:23:41.339108,339108,50.49845504760742,12.633697509765625
17:23:41.415150,415150,46.36198425292969,17.984655380249023
17:23:41.512164,512164,47.929359436035156,4.478214740753174
17:23:41.583152,583152,48.0164909362793,0.27228593826293945
17:23:41.661186,661186,51.72307586669922,14.826339721679688
17:23:41.740149,740149,55.42780303955078,15.436362266540527
17:23:41.836150,836150,56.90890121459961,4.936993598937988
17:23:41.900148,900148,57.29732894897461,1.0789660215377808
17:23:41.978190,978190,55.56996154785156,5.572153091430664
17:23:42.048186,048186,52.48905944824219,12.837091445922852
17:23:42.134182,134182,50.27110290527344,7.393187999725342
17:23:42.208149,208149,49.37757873535156,2.628012180328369
17:23:42.283185,283185,49.8990478515625,1.6295909881591797
17:23:42.369185,369185,52.4412841796875,7.944488525390625
17:23:42.475167,475167,54.68596649169922,7.240910530090332
17:23:42.528149,528149,56.95823287963867,6.885655879974365
17:23:42.613149,613149,57.19334030151367,0.7584110498428345
17:23:42.687774,687774,55.945186614990234,4.026302337646484
17:23:42.767769,767769,52.68867111206055,13.02606201171875
17:23:42.849768,849768,50.234989166259766,8.178939819335938
17:23:42.918770,918770,47.89418029785156,8.071755409240723
17:23:43.006770,006770,48.43040466308594,0.22625499963760376
17:23:43.133769,133769,51.03681182861328,8.40776538848877
17:23:43.161732,161732,55.95778274536133,21.395524978637695
