Timestamp,Milliseconds,Angle,Angular Velocity
10:11:09.552932,552932,147.9571075439453,2.2687783241271973
10:11:09.632965,632965,145.0461883544922,9.390061378479004
10:11:09.717939,717939,144.965576171875,0.268707275390625
10:11:09.810964,810964,144.965576171875,0.268707275390625
10:11:09.901514,901514,144.965576171875,0.268707275390625
10:11:09.957549,957549,144.965576171875,0.268707275390625
10:11:10.078529,078529,144.965576171875,0.268707275390625
10:11:10.122514,122514,144.965576171875,0.268707275390625
10:11:10.195569,195569,144.965576171875,0.268707275390625
10:11:10.282568,282568,144.965576171875,0.268707275390625
10:11:10.359547,359547,151.76744079589844,25.19209098815918
10:11:10.456547,456547,151.3530731201172,1.336669921875
10:11:10.512550,512550,151.3530731201172,1.336669921875
10:11:10.590512,590512,150.4628143310547,2.871802568435669
10:11:10.719548,719548,147.4444580078125,13.12328815460205
10:11:10.748557,748557,147.4444580078125,13.12328815460205
10:11:10.857570,857570,135.53787231445312,47.6263427734375
10:11:10.924551,924551,140.35313415527344,20.06359100341797
10:11:10.988775,988775,139.15280151367188,4.28690242767334
10:11:11.119772,119772,136.62228393554688,8.162960052490234
10:11:11.206831,206831,136.62228393554688,8.162960052490234
10:11:11.226774,226774,136.5438232421875,0.2802167534828186
10:11:11.315830,315830,137.56393432617188,3.2906808853149414
10:11:11.390329,390329,135.56480407714844,6.663767337799072
10:11:11.461330,461330,136.4854736328125,3.2881054878234863
10:11:11.547293,547293,138.84335327148438,7.606063365936279
10:11:11.623466,623466,131.8594970703125,26.860986709594727
10:11:11.701468,701468,125.45539855957031,26.68374252319336
10:11:11.786501,786501,130.40396118164062,19.79425048828125
10:11:11.861493,861493,133.52696228027344,13.012503623962402
10:11:11.977500,977500,133.94239807128906,1.2588963508605957
10:11:12.015817,015817,133.94239807128906,1.2588963508605957
10:11:12.098780,098780,126.69633483886719,27.869474411010742
10:11:12.187782,187782,130.4889373779297,15.802510261535645
10:11:12.259783,259783,131.2957305908203,2.3051233291625977
10:11:12.335447,335447,127.41168975830078,14.385335922241211
10:11:12.425410,425410,121.30471801757812,25.445714950561523
10:11:12.522447,522447,110.8509292602539,40.20688247680664
10:11:12.581445,581445,106.12408447265625,19.695186614990234
10:11:12.656058,656058,110.88550567626953,17.005075454711914
10:11:12.730037,730037,107.03756713867188,14.799763679504395
10:11:12.817066,817066,107.63298797607422,1.9847360849380493
10:11:12.889000,889000,99.96842193603516,30.65826416015625
10:11:12.962035,962035,98.28831481933594,5.091233730316162
10:11:13.057035,057035,91.782958984375,24.093910217285156
10:11:13.124036,124036,88.04461669921875,15.576425552368164
10:11:13.215033,215033,81.14364624023438,28.75404167175293
10:11:13.287036,287036,79.5007553100586,4.832032203674316
10:11:13.360038,360038,79.02308654785156,1.5408669710159302
10:11:13.447001,447001,76.52439880371094,7.1391072273254395
10:11:13.522040,522040,73.3239974975586,12.801605224609375
10:11:13.617036,617036,72.7263412475586,1.615287184715271
10:11:13.687176,687176,70.9384994506836,6.164971828460693
10:11:13.759175,759175,72.22730255126953,3.4832515716552734
10:11:13.852213,852213,74.53273010253906,7.9497504234313965
10:11:13.924213,924213,79.88741302490234,22.31117820739746
10:11:14.002175,002175,82.20758819580078,6.629071235656738
10:11:14.085176,085176,80.39335632324219,5.852360725402832
10:11:14.157233,157233,72.4970703125,31.58514404296875
10:11:14.248175,248175,70.7878646850586,5.513566493988037
10:11:14.329175,329175,64.91039276123047,24.489465713500977
10:11:14.428175,428175,63.616554260253906,4.173672676086426
10:11:14.489176,489176,66.77779388427734,13.171831130981445
10:11:14.562176,562176,69.57109069824219,7.759158134460449
10:11:14.652175,652175,74.64061737060547,17.48112678527832
10:11:14.721200,721200,79.26167297363281,17.115020751953125
10:11:14.816176,816176,77.22200012207031,5.229930400848389
10:11:14.889175,889175,75.12130737304688,6.36573600769043
10:11:14.983212,983212,71.05099487304688,16.95963478088379
10:11:15.056799,056799,66.77564239501953,17.813968658447266
10:11:15.123799,123799,62.1600341796875,18.462432861328125
10:11:15.211772,211772,64.07858276367188,5.995464324951172
10:11:15.315296,315296,67.6477279663086,14.871438026428223
10:11:15.380295,380295,76.63655090332031,39.08183670043945
10:11:15.453321,453321,79.25785064697266,7.709704875946045
10:11:15.542296,542296,78.89203643798828,1.1800458431243896
10:11:15.618295,618295,76.14987182617188,9.140548706054688
10:11:15.696296,696296,69.8317642211914,25.272430419921875
10:11:15.793294,793294,66.0341567993164,15.823363304138184
10:11:15.863295,863295,62.65550994873047,14.0776948928833
10:11:15.962809,962809,61.481082916259766,4.049748420715332
10:11:16.036809,036809,69.23587036132812,28.721433639526367
10:11:16.120809,120809,75.4072265625,25.7139835357666
10:11:16.214809,214809,80.14900970458984,19.757429122924805
10:11:16.307835,307835,73.34159088134766,26.18238067626953
10:11:16.434837,434837,70.32844543457031,11.589021682739258
10:11:16.459854,459854,63.89451599121094,25.7357177734375
10:11:16.549834,549834,63.89451599121094,25.7357177734375
10:11:16.648094,648094,60.244789123535156,14.598907470703125
10:11:16.715094,715094,67.05496978759766,27.24072265625
10:11:16.788124,788124,72.62081909179688,22.263397216796875
10:11:16.875124,875124,77.28011322021484,18.637176513671875
10:11:16.950094,950094,74.2412338256836,11.687997817993164
10:11:17.025094,025094,70.18352508544922,16.907119750976562
10:11:17.113095,113095,66.4435043334961,14.9600830078125
10:11:17.221152,221152,62.10176086425781,16.69901466369629
10:11:17.279095,279095,62.10176086425781,16.69901466369629
10:11:17.362094,362094,63.732975006103516,4.408686637878418
10:11:17.445337,445337,71.6823501586914,31.797500610351562
10:11:17.517309,517309,79.75845336914062,32.304412841796875
10:11:17.590308,590308,78.8689193725586,2.9651131629943848
10:11:17.680308,680308,82.04109191894531,13.217385292053223
10:11:17.753366,753366,78.87138366699219,13.781339645385742
10:11:17.832357,832357,72.46039581298828,27.873859405517578
10:11:17.920329,920329,69.10456848144531,13.982613563537598
10:11:17.992877,992877,63.57419204711914,23.04323387145996
10:11:18.093877,093877,62.09183120727539,5.111589431762695
10:11:18.180842,180842,61.5627555847168,1.8243987560272217
10:11:18.248867,248867,67.7735824584961,25.87844467163086
10:11:18.320842,320842,72.50305938720703,18.91790771484375
10:11:18.390867,390867,78.89855194091797,27.806488037109375
10:11:18.484876,484876,82.04930114746094,12.602996826171875
10:11:18.550842,550842,85.72820281982422,15.995223999023438
10:11:18.643843,643843,91.15176391601562,20.087263107299805
10:11:18.726841,726841,92.82528686523438,4.2910847663879395
10:11:18.794842,794842,92.82528686523438,4.2910847663879395
10:11:18.887841,887841,97.64452362060547,18.535526275634766
10:11:18.959841,959841,107.43782043457031,40.80540084838867
10:11:19.053429,053429,111.79458618164062,18.15319061279297
10:11:19.120428,120428,111.79458618164062,18.15319061279297
10:11:19.212428,212428,111.09608459472656,2.0544164180755615
10:11:19.286429,286429,122.58255767822266,49.941184997558594
10:11:19.378431,378431,124.89771270751953,7.7171831130981445
10:11:19.457429,457429,132.44119262695312,30.173919677734375
10:11:19.622488,622488,132.44119262695312,30.173919677734375
10:11:19.656457,656457,138.54869079589844,23.490379333496094
10:11:19.690430,690430,138.54869079589844,23.490379333496094
10:11:19.777428,777428,146.29747009277344,32.28657913208008
10:11:19.879430,879430,148.2032928466797,5.955696105957031
10:11:19.970428,970428,148.2032928466797,5.955696105957031
10:11:20.021429,021429,151.57730102539062,14.058366775512695
10:11:20.089429,089429,154.7616424560547,11.372648239135742
10:11:20.181429,181429,155.8365020751953,2.9050259590148926
10:11:20.250430,250430,157.40264892578125,5.220489501953125
10:11:20.330432,330432,158.12928771972656,2.5056509971618652
10:11:20.415429,415429,158.7849578857422,2.1855671405792236
10:11:20.490966,490966,154.85690307617188,15.71221923828125
10:11:20.582975,582975,159.03990173339844,17.429161071777344
10:11:20.650940,650940,156.45892333984375,8.89992618560791
10:11:20.731941,731941,157.0818328857422,2.0763649940490723
10:11:20.846978,846978,157.99766540527344,3.158043146133423
10:11:20.895945,895945,157.248046875,2.5848915576934814
10:11:21.002997,002997,158.1466827392578,3.3282809257507324
10:11:21.052940,052940,158.1466827392578,3.3282809257507324
10:11:21.145977,145977,154.512939453125,15.140596389770508
10:11:21.226942,226942,156.90689086914062,8.2550048828125
