EMG_Pod01,EMG_Pod02,EMG_Pod03,EMG_Pod04,EMG_Pod05,EMG_Pod06,EMG_Pod07,EMG_Pod08,Timestamp
8, 3, 2, 2, 1, -1, -1, -3, 2021-08-18 17:53:44.181175
-27, -18, -8, -3, 0, 0, 0, -4, 2021-08-18 17:53:44.181175
2, 2, -2, -2, 1, -1, -1, -3, 2021-08-18 17:53:44.203174
4, 2, 0, 0, -2, -1, 1, 0, 2021-08-18 17:53:44.203174
-10, -8, -1, -1, 0, 0, 1, -2, 2021-08-18 17:53:44.204175
23, 15, 5, 3, 0, -2, 0, 12, 2021-08-18 17:53:44.204175
-22, -11, -6, -2, -1, 0, -4, -19, 2021-08-18 17:53:44.226174
7, -4, -3, -2, -1, 0, 0, 3, 2021-08-18 17:53:44.226174
5, 1, -2, -3, 0, -1, -2, -1, 2021-08-18 17:53:44.227175
1, 2, 0, 0, -1, -1, -1, -1, 2021-08-18 17:53:44.227175
1, -1, 3, 0, -1, 0, 0, 4, 2021-08-18 17:53:44.241175
-1, 5, 2, -1, -3, 0, 0, 1, 2021-08-18 17:53:44.241175
-10, -3, 0, 0, 1, -1, 0, -3, 2021-08-18 17:53:44.248175
-2, -6, -3, -2, -1, 0, -2, -2, 2021-08-18 17:53:44.248175
6, 2, 0, -1, -3, -1, -1, 2, 2021-08-18 17:53:44.263175
-4, -2, -1, -3, 0, -2, -4, -5, 2021-08-18 17:53:44.263175
0, -3, -2, -1, -3, -1, -3, 3, 2021-08-18 17:53:44.264176
18, 11, 2, 1, -1, -1, 1, 1, 2021-08-18 17:53:44.264176
-6, 4, 1, 0, -1, 1, 2, 4, 2021-08-18 17:53:44.294178
-25, -16, -2, -2, -1, 0, 0, -6, 2021-08-18 17:53:44.294178
-2, -6, -4, -3, -1, -2, -2, -3, 2021-08-18 17:53:44.294178
10, 6, 1, 1, -1, -1, -1, 0, 2021-08-18 17:53:44.294178
11, 7, 1, 1, 0, -2, 0, 0, 2021-08-18 17:53:44.300175
-15, -9, -6, -4, 0, -1, -2, -10, 2021-08-18 17:53:44.301175
-16, -12, -4, -5, -1, 0, 1, -3, 2021-08-18 17:53:44.301175
0, -3, -2, -4, 1, -1, -1, 2, 2021-08-18 17:53:44.301175
19, 9, 5, 2, 1, -1, 0, 8, 2021-08-18 17:53:44.323175
13, 11, 5, 3, 0, -2, 0, 4, 2021-08-18 17:53:44.323175
-5, -4, -2, 0, -3, -1, 1, 2, 2021-08-18 17:53:44.324176
-2, -1, -2, -2, -1, 0, -1, 1, 2021-08-18 17:53:44.324176
-22, -10, -7, -5, -4, -2, -5, -19, 2021-08-18 17:53:44.346175
-4, -5, -2, -1, -2, 0, -1, 1, 2021-08-18 17:53:44.346175
7, 1, -1, 1, -1, 0, -2, -2, 2021-08-18 17:53:44.347175
-2, 2, 0, 0, -1, 0, 0, 3, 2021-08-18 17:53:44.347175
7, 2, 0, 0, 0, 0, 1, 4, 2021-08-18 17:53:44.361175
6, 4, -1, -1, 0, 0, -1, -2, 2021-08-18 17:53:44.361175
2, 3, 2, 3, 1, 1, 1, 2, 2021-08-18 17:53:44.361175
4, 0, -1, 0, 0, 0, -1, 0, 2021-08-18 17:53:44.361175
-11, -3, -1, -3, -1, -2, -1, -6, 2021-08-18 17:53:44.383174
-3, -3, -1, 0, 0, -1, -1, 4, 2021-08-18 17:53:44.383174
-6, 1, 0, -2, 0, 0, -2, -5, 2021-08-18 17:53:44.384175
-12, -13, -9, -5, -3, -1, -3, -13, 2021-08-18 17:53:44.384175
4, -4, -4, -2, -2, -2, -2, -1, 2021-08-18 17:53:44.406174
7, 3, 1, 0, -1, -1, 1, 3, 2021-08-18 17:53:44.406174
3, 6, 2, 1, -3, -2, 1, 5, 2021-08-18 17:53:44.407176
13, 8, 5, 2, -1, 0, 0, 7, 2021-08-18 17:53:44.407176
-16, -8, -1, -2, -1, 2, -1, -1, 2021-08-18 17:53:44.420175
-11, -8, -5, 0, 0, -2, -3, -16, 2021-08-18 17:53:44.421176
-8, -4, -3, -1, -2, -1, -3, -3, 2021-08-18 17:53:44.421176
-8, -8, -2, -2, -2, -3, -1, -6, 2021-08-18 17:53:44.421176
13, 1, 1, 1, 0, 1, 2, 9, 2021-08-18 17:53:44.443174
10, 8, 3, 1, 1, 2, 3, 6, 2021-08-18 17:53:44.443174
-3, 1, 0, -1, -1, -1, -1, -5, 2021-08-18 17:53:44.444175
0, -1, -3, -1, -2, -2, 0, 1, 2021-08-18 17:53:44.444175
-2, 4, 2, 0, 0, -1, -2, -3, 2021-08-18 17:53:44.474183
-17, -15, -3, -1, -1, -1, 0, -1, 2021-08-18 17:53:44.474183
8, -1, -4, -1, -2, -2, -2, -2, 2021-08-18 17:53:44.475177
-18, -4, 0, 0, -1, 1, -1, -4, 2021-08-18 17:53:44.475177
28, 8, 1, 2, 0, -2, 0, 7, 2021-08-18 17:53:44.480174
6, 6, -2, -2, -2, -2, -3, -4, 2021-08-18 17:53:44.480174
-11, -6, -2, -1, 0, -1, 1, 3, 2021-08-18 17:53:44.488174
-6, -4, -1, 0, 0, 0, -1, -2, 2021-08-18 17:53:44.488174
-4, -1, -1, -3, -3, 0, -2, -1, 2021-08-18 17:53:44.503175
-1, 3, -1, 0, -2, -2, 1, 1, 2021-08-18 17:53:44.503175
5, 3, 2, -1, 0, -1, 0, 0, 2021-08-18 17:53:44.504175
13, 9, 1, 0, -1, -1, -2, 6, 2021-08-18 17:53:44.504175
4, 3, 2, 1, 0, 0, 0, -4, 2021-08-18 17:53:44.526176
-21, -12, -7, -5, -2, -3, -5, -8, 2021-08-18 17:53:44.526176
-17, -16, -5, -3, -2, -2, -1, -4, 2021-08-18 17:53:44.527175
-5, -2, -2, 0, -1, -1, 0, -3, 2021-08-18 17:53:44.527175
5, 0, 1, 0, -2, 0, 1, 5, 2021-08-18 17:53:44.540175
18, 11, 3, 2, -2, -1, 0, 4, 2021-08-18 17:53:44.540175
7, 4, 2, 3, 0, -1, 1, 2, 2021-08-18 17:53:44.548175
-10, -9, -4, -2, 0, -2, 0, -6, 2021-08-18 17:53:44.548175
-7, -4, -3, -1, 0, -2, 0, -2, 2021-08-18 17:53:44.563175
1, -1, 0, -2, 0, 0, 0, -3, 2021-08-18 17:53:44.563175
15, 9, 2, 1, 0, -1, -1, 2, 2021-08-18 17:53:44.563175
-2, 1, 1, 2, 0, 0, -1, 1, 2021-08-18 17:53:44.564176
-19, -12, -6, -2, -2, -2, 2, -4, 2021-08-18 17:53:44.586175
-8, -3, -2, -2, 0, 2, 0, -7, 2021-08-18 17:53:44.586175
3, -6, 0, -2, 1, -1, 0, 3, 2021-08-18 17:53:44.587174
6, 3, -1, -1, -2, 1, -2, -1, 2021-08-18 17:53:44.587174
-2, -1, 1, -1, 0, 1, 0, -1, 2021-08-18 17:53:44.600174
10, 5, 2, 0, -1, -1, 0, 7, 2021-08-18 17:53:44.600174
25, 11, 3, 1, -2, -1, 2, 10, 2021-08-18 17:53:44.608175
-25, -5, -2, 0, -1, -2, -3, -13, 2021-08-18 17:53:44.608175
-28, -26, -11, -6, -5, -1, -4, -14, 2021-08-18 17:53:44.623176
1, 1, -1, -2, -1, -1, -1, 1, 2021-08-18 17:53:44.623176
3, 1, 2, 3, 0, -1, -1, -3, 2021-08-18 17:53:44.624177
19, 3, 1, 0, 1, 2, 3, 11, 2021-08-18 17:53:44.624177
7, 6, 0, 0, -2, 0, -2, 1, 2021-08-18 17:53:44.646174
3, 3, 0, 0, -1, -1, 2, 3, 2021-08-18 17:53:44.646174
-10, -4, -4, -2, 1, -2, -1, -5, 2021-08-18 17:53:44.647176
-13, -7, -5, -1, -3, -1, -4, -4, 2021-08-18 17:53:44.647176
2, -1, -1, 1, 2, -2, -1, -4, 2021-08-18 17:53:44.660176
5, 2, 1, 0, -1, -2, 0, 3, 2021-08-18 17:53:44.660176
15, 13, 2, 0, -2, 0, -1, 1, 2021-08-18 17:53:44.668175
-16, -4, -1, -2, -2, -3, -2, -6, 2021-08-18 17:53:44.676190
-1, -4, -2, -2, 0, -2, -1, 2, 2021-08-18 17:53:44.683195
-9, -4, -5, -4, -1, 0, -1, -5, 2021-08-18 17:53:44.683195
-19, -10, -1, -1, 0, 1, 1, -4, 2021-08-18 17:53:44.684195
9, 1, 0, -3, -2, -2, -1, -4, 2021-08-18 17:53:44.684195
12, 10, 4, 2, 0, 0, -1, 3, 2021-08-18 17:53:44.706195
4, 1, 2, 1, 1, -1, -2, 3, 2021-08-18 17:53:44.706195
6, 5, -1, -2, -2, -2, -2, 5, 2021-08-18 17:53:44.707196
-13, -8, -5, -3, -2, -1, -1, -7, 2021-08-18 17:53:44.707196
-7, -2, -1, 0, -2, -2, 0, -9, 2021-08-18 17:53:44.720195
7, 0, -1, -1, -1, 0, 0, 2, 2021-08-18 17:53:44.720195
-7, -4, -1, -2, 0, -1, 0, -1, 2021-08-18 17:53:44.728195
-1, -2, 0, 1, 0, 2, 2, 9, 2021-08-18 17:53:44.728195
12, 5, 0, 0, -2, 0, -1, 5, 2021-08-18 17:53:44.743195
5, -2, -3, 0, -1, 0, -3, -7, 2021-08-18 17:53:44.743195
-11, -7, -1, -2, -3, -1, -4, -6, 2021-08-18 17:53:44.744196
16, 11, 4, -1, 0, -2, 1, 5, 2021-08-18 17:53:44.744196
-10, -2, 0, 1, 3, -1, 0, -3, 2021-08-18 17:53:44.766195
-17, -18, -5, -4, -1, -1, -4, -8, 2021-08-18 17:53:44.766195
-7, -4, -5, -2, 1, 2, -1, -3, 2021-08-18 17:53:44.767196
-8, -9, -1, -2, 1, -1, 0, -2, 2021-08-18 17:53:44.767196
18, 8, 0, -2, 1, 2, 3, 7, 2021-08-18 17:53:44.780196
15, 8, 4, -1, -2, -1, 0, 8, 2021-08-18 17:53:44.780196
5, 3, 1, 0, -1, -3, -2, -2, 2021-08-18 17:53:44.788195
-2, 0, -1, -1, -2, -3, 0, -1, 2021-08-18 17:53:44.788195
-2, -2, 0, 0, -2, -2, -2, 1, 2021-08-18 17:53:44.803195
-5, -3, 0, 1, 0, -3, -2, -2, 2021-08-18 17:53:44.803195
-2, -2, -1, 0, 0, 1, -2, -5, 2021-08-18 17:53:44.804195
5, 2, 0, 1, 1, 1, 1, -1, 2021-08-18 17:53:44.804195
-2, -1, -2, -1, 0, 0, 1, 1, 2021-08-18 17:53:44.826195
-4, 0, -1, -1, -4, -2, 0, 0, 2021-08-18 17:53:44.826195
-8, -5, -1, -1, 0, -1, -1, -12, 2021-08-18 17:53:44.827208
1, 3, 0, 0, -1, -2, -1, 4, 2021-08-18 17:53:44.827208
0, -8, -6, -3, -4, -5, -4, -7, 2021-08-18 17:53:44.840196
-15, -6, -5, -2, -2, 1, -1, 0, 2021-08-18 17:53:44.840196
5, 2, -1, -2, -2, -1, -2, 4, 2021-08-18 17:53:44.848195
6, 3, -1, 0, 0, 0, -1, -1, 2021-08-18 17:53:44.848195
-2, 7, 2, 0, 0, -1, 1, 0, 2021-08-18 17:53:44.863203
-3, -6, 2, 1, 2, -1, 0, -1, 2021-08-18 17:53:44.863203
-1, -3, -1, 0, -2, -2, -1, 0, 2021-08-18 17:53:44.863203
-1, 1, -2, 0, -1, 0, 0, 1, 2021-08-18 17:53:44.864198
-8, -6, 0, 0, -1, -1, -1, 0, 2021-08-18 17:53:44.886195
0, 0, -3, 1, -2, 1, -2, -10, 2021-08-18 17:53:44.886195
3, 3, 3, 1, 0, 0, 2, 2, 2021-08-18 17:53:44.887195
7, 1, -1, -3, -4, -2, -3, -1, 2021-08-18 17:53:44.887195
5, 2, 1, 1, 0, -1, -1, 9, 2021-08-18 17:53:44.908707
-8, -1, -2, -1, -1, -1, -2, -5, 2021-08-18 17:53:44.908707
-11, -10, -5, -3, 0, -1, 0, -4, 2021-08-18 17:53:44.909709
1, 2, 1, 1, 0, -1, 0, -3, 2021-08-18 17:53:44.909709
1, 0, -1, -1, -3, -3, -2, -2, 2021-08-18 17:53:44.923707
8, 9, 5, 3, 1, 0, 1, 7, 2021-08-18 17:53:44.923707
7, 2, -2, 1, -1, -2, -1, 5, 2021-08-18 17:53:44.923707
-1, -3, -5, -3, -1, -4, -1, -2, 2021-08-18 17:53:44.923707
-1, -9, -2, -2, 1, 1, 0, -4, 2021-08-18 17:53:44.946707
-19, -6, 0, -2, 0, -3, -2, -2, 2021-08-18 17:53:44.946707
-15, -10, -3, -3, -2, -1, -1, -4, 2021-08-18 17:53:44.946707
4, 4, 1, 2, 0, 0, -2, 0, 2021-08-18 17:53:44.947706
3, 2, 0, 0, -2, 0, -2, -1, 2021-08-18 17:53:44.968707
13, 8, 2, 1, 0, 0, 0, 0, 2021-08-18 17:53:44.968707
6, 4, 1, 1, -2, -1, -2, 1, 2021-08-18 17:53:44.969706
-7, -5, 0, 0, -1, -1, 0, -1, 2021-08-18 17:53:44.969706
8, 7, 1, 0, 0, -2, -2, 3, 2021-08-18 17:53:44.982706
1, -4, -2, -1, 0, -1, 0, -2, 2021-08-18 17:53:44.983706
-9, -5, -5, -3, 0, -2, 0, -1, 2021-08-18 17:53:44.983706
-2, -2, 0, 0, 0, 2, -1, 1, 2021-08-18 17:53:44.983706
-7, 0, 1, 2, -2, 0, 1, -9, 2021-08-18 17:53:45.006706
-5, 0, -4, -2, -3, -2, -4, -8, 2021-08-18 17:53:45.006706
3, -1, -1, -2, 0, 1, 0, 2, 2021-08-18 17:53:45.006706
8, 1, 0, 0, 0, -2, 0, 3, 2021-08-18 17:53:45.006706
-1, 3, 0, -1, 0, 1, 0, 4, 2021-08-18 17:53:45.029706
4, -4, -1, -1, 0, -2, -1, 3, 2021-08-18 17:53:45.029706
-5, -4, 0, 1, 0, 1, -1, -2, 2021-08-18 17:53:45.029706
1, -1, -2, -3, -1, 0, 0, -1, 2021-08-18 17:53:45.030706
8, 5, -1, -1, -2, -2, -2, 1, 2021-08-18 17:53:45.042706
-11, -3, -1, -1, -1, -2, 0, -3, 2021-08-18 17:53:45.043706
-2, 2, -1, -2, -1, -3, -4, -4, 2021-08-18 17:53:45.043706
-6, -6, -2, 0, -1, -1, -1, -4, 2021-08-18 17:53:45.043706
4, -1, -2, -2, -2, -2, -1, 0, 2021-08-18 17:53:45.064708
11, 9, 3, 1, 0, 0, 2, 7, 2021-08-18 17:53:45.064708
-7, -4, 1, 0, -1, -1, 0, -1, 2021-08-18 17:53:45.073707
-6, -5, -2, 0, -1, -1, 0, -6, 2021-08-18 17:53:45.074709
-7, -1, -2, -2, -1, -2, -3, -5, 2021-08-18 17:53:45.088707
12, 4, 2, 1, 0, 0, 2, 15, 2021-08-18 17:53:45.088707
9, 3, -1, -1, 0, -1, -5, -14, 2021-08-18 17:53:45.089707
-10, -8, -5, -5, -2, -4, -5, -10, 2021-08-18 17:53:45.090709
-5, 0, -1, -1, -2, 0, 2, 2, 2021-08-18 17:53:45.110762
-8, -2, -2, 0, -1, -1, 0, -5, 2021-08-18 17:53:45.111759
3, -1, -2, -1, -1, -1, 1, 7, 2021-08-18 17:53:45.112760
6, 1, 1, -1, -1, -1, 0, 2, 2021-08-18 17:53:45.112760
-13, -7, -3, -2, -1, -1, -2, 0, 2021-08-18 17:53:45.124758
-1, 3, -1, 0, 0, 1, -1, -2, 2021-08-18 17:53:45.124758
10, 7, 3, 1, 0, 1, 0, 2, 2021-08-18 17:53:45.133764
-10, -8, -1, -1, -1, 1, -1, -4, 2021-08-18 17:53:45.133764
4, -1, 0, 0, 0, -2, 1, 0, 2021-08-18 17:53:45.148758
6, 2, 2, 0, 0, 0, 0, -1, 2021-08-18 17:53:45.148758
1, 0, -1, 1, -1, -2, -1, -1, 2021-08-18 17:53:45.150759
0, 3, 1, 2, 0, 0, -1, 0, 2021-08-18 17:53:45.150759
-13, -8, -4, -2, -2, -1, -2, -6, 2021-08-18 17:53:45.171758
-5, -5, -4, -3, -1, 0, -1, -3, 2021-08-18 17:53:45.171758
-1, 0, 0, -1, 0, -1, 2, 1, 2021-08-18 17:53:45.172760
3, 3, 0, 1, 0, -1, 2, 6, 2021-08-18 17:53:45.173759
5, 3, 3, 1, 0, 1, 0, 0, 2021-08-18 17:53:45.184759
5, -3, -2, -2, -1, -3, -2, -10, 2021-08-18 17:53:45.184759
3, 1, -1, -1, -2, -1, -1, 0, 2021-08-18 17:53:45.193759
0, -1, 0, 0, 0, -1, 0, 1, 2021-08-18 17:53:45.193759
-7, -3, -3, -3, -1, -1, 0, -1, 2021-08-18 17:53:45.208762
-3, -1, 0, 0, -3, 0, 0, 6, 2021-08-18 17:53:45.208762
1, -6, -1, -2, -1, -1, -2, 2, 2021-08-18 17:53:45.209760
-4, 2, 2, -1, 0, 0, 0, -2, 2021-08-18 17:53:45.210761
-10, -6, -2, 0, -1, -1, 1, -2, 2021-08-18 17:53:45.230758
9, 0, -2, -1, -1, -2, -2, 1, 2021-08-18 17:53:45.231758
-12, -5, -2, 0, -3, -2, -2, -5, 2021-08-18 17:53:45.232758
7, -2, -1, -4, -1, 0, -3, -3, 2021-08-18 17:53:45.232758
3, 0, 1, 0, 1, 0, -1, 1, 2021-08-18 17:53:45.244759
1, 2, 0, 0, 0, 0, 0, 1, 2021-08-18 17:53:45.244759
13, 9, 3, 2, 1, 0, 2, 3, 2021-08-18 17:53:45.253758
-9, 0, -1, 0, -1, 0, -1, -2, 2021-08-18 17:53:45.253758
-5, -7, -3, -2, -1, -1, 1, 0, 2021-08-18 17:53:45.268758
-9, -5, -3, -2, 1, -2, -2, -15, 2021-08-18 17:53:45.268758
-4, 0, 0, -1, 0, -1, 0, -1, 2021-08-18 17:53:45.269759
1, 1, -2, 0, -1, -1, -1, 1, 2021-08-18 17:53:45.270757
4, 1, -3, 0, 1, 0, 0, 0, 2021-08-18 17:53:45.290760
6, 3, 0, -2, -2, -2, -1, 6, 2021-08-18 17:53:45.291758
7, 9, -1, -2, -3, -1, 0, 3, 2021-08-18 17:53:45.292759
-10, -1, 0, 0, 0, 0, -1, -3, 2021-08-18 17:53:45.292759
-26, -18, -5, -2, -3, -4, -3, -10, 2021-08-18 17:53:45.305758
4, -2, -2, 0, -1, -1, 2, 1, 2021-08-18 17:53:45.305758
-1, 3, 1, -1, 0, 0, -2, -5, 2021-08-18 17:53:45.313760
0, -1, -1, 1, -1, -1, 0, 2, 2021-08-18 17:53:45.313760
10, 9, 3, 2, 0, -1, 0, 1, 2021-08-18 17:53:45.329758
-2, -1, -3, -2, -2, 1, 0, 2, 2021-08-18 17:53:45.329758
-6, -4, -2, -1, 0, -1, -2, 0, 2021-08-18 17:53:45.334758
0, 2, -1, 1, -3, 0, 1, -1, 2021-08-18 17:53:45.334758
8, 2, 1, -2, -1, 0, -1, 1, 2021-08-18 17:53:45.350758
-1, -5, -2, -2, 0, 0, 0, 2, 2021-08-18 17:53:45.351757
-6, -2, -4, -2, 0, -1, -1, -3, 2021-08-18 17:53:45.352758
-5, -5, -2, -3, 0, 0, 0, -1, 2021-08-18 17:53:45.352758
1, 3, -2, -1, -2, 0, -3, -2, 2021-08-18 17:53:45.364758
1, 2, 2, 0, 0, 1, -2, 1, 2021-08-18 17:53:45.364758
0, -1, 1, -1, -1, -2, -1, 2, 2021-08-18 17:53:45.373759
-3, -3, -2, -3, 1, -2, -2, -5, 2021-08-18 17:53:45.373759
8, -2, -2, 0, -2, 1, -1, 3, 2021-08-18 17:53:45.387757
-2, -1, -2, -2, -2, -2, -2, -3, 2021-08-18 17:53:45.388758
-4, -3, 0, -1, -3, -1, -2, -2, 2021-08-18 17:53:45.394759
14, 6, 1, 1, 1, 0, 0, 2, 2021-08-18 17:53:45.394759
-11, -1, 0, -1, -1, -2, -2, -5, 2021-08-18 17:53:45.411759
-15, -13, -4, -2, 0, -1, -2, -3, 2021-08-18 17:53:45.411759
9, 2, 0, 0, 0, 0, 1, 0, 2021-08-18 17:53:45.413268
-4, 0, 0, 0, -1, -1, -1, 1, 2021-08-18 17:53:45.413268
2, 0, -2, -3, -1, -1, -2, -1, 2021-08-18 17:53:45.433275
-6, -1, -1, 0, 0, 1, -1, -11, 2021-08-18 17:53:45.434275
-2, -3, -1, -1, -1, -2, 0, 0, 2021-08-18 17:53:45.435275
8, 4, 0, 1, -1, 1, -1, 0, 2021-08-18 17:53:45.435275
0, 0, 1, 0, 1, 0, -1, 1, 2021-08-18 17:53:45.448275
8, 2, 0, -1, -1, -1, -1, 6, 2021-08-18 17:53:45.449275
-7, -5, -3, -2, -1, 0, -1, -4, 2021-08-18 17:53:45.450275
0, -1, -1, -1, -1, -1, 1, 1, 2021-08-18 17:53:45.450275
-5, -2, 2, 0, 0, 0, -1, -2, 2021-08-18 17:53:45.478275
3, 2, 1, 2, -1, 0, 0, 2, 2021-08-18 17:53:45.479275
2, 1, 0, 0, -2, 1, 0, 2, 2021-08-18 17:53:45.480276
-7, -6, -6, -2, -1, -1, 0, -1, 2021-08-18 17:53:45.480276
-1, -1, -3, -3, -2, -2, -2, -3, 2021-08-18 17:53:45.494275
-4, 1, 1, -1, 0, -2, 0, -3, 2021-08-18 17:53:45.494275
16, 4, 1, -1, -1, -1, -1, 6, 2021-08-18 17:53:45.495275
-13, -5, -3, -2, -1, 0, 1, -3, 2021-08-18 17:53:45.495275
-2, -9, -3, -2, -2, -1, -1, -2, 2021-08-18 17:53:45.508275
-5, 1, 1, 2, 0, -1, -1, -4, 2021-08-18 17:53:45.509276
-5, -3, -1, 0, -1, -1, -1, 5, 2021-08-18 17:53:45.510276
20, 5, 1, -3, 0, -2, -1, -1, 2021-08-18 17:53:45.510276
1, 10, 2, 0, 0, -1, 0, -1, 2021-08-18 17:53:45.531275
-16, -12, -3, -2, 0, -1, -1, -3, 2021-08-18 17:53:45.531275
-6, -9, -5, 0, 0, 1, 0, -2, 2021-08-18 17:53:45.533275
0, -2, -2, -2, -1, -2, -1, 3, 2021-08-18 17:53:45.533275
11, 3, 2, 0, -1, -1, 0, 3, 2021-08-18 17:53:45.553275
8, 12, 3, -1, -1, -1, -1, 1, 2021-08-18 17:53:45.554275
-12, -3, -2, -2, -1, -2, -4, -5, 2021-08-18 17:53:45.555275
-8, -6, -3, 0, 0, 0, -1, -4, 2021-08-18 17:53:45.555275
-1, -5, -2, 0, -1, 0, 0, -2, 2021-08-18 17:53:45.568275
11, 4, -1, -1, -1, 2, 0, 2, 2021-08-18 17:53:45.568275
2, 3, 2, 0, -1, 2, 4, 3, 2021-08-18 17:53:45.574275
-17, -11, -4, -2, -3, 0, 2, -3, 2021-08-18 17:53:45.575275
-6, 1, 0, -1, -2, -2, -1, -2, 2021-08-18 17:53:45.591275
-2, -4, -2, -2, -4, -6, -3, -2, 2021-08-18 17:53:45.591275
17, 6, 3, 0, -1, -5, -5, 5, 2021-08-18 17:53:45.593275
-2, -4, -3, 0, 1, 0, -3, -5, 2021-08-18 17:53:45.593275
-2, 2, 0, 2, 2, 2, 0, -5, 2021-08-18 17:53:45.613275
-7, -9, -4, -2, -1, -1, 1, -1, 2021-08-18 17:53:45.614275
1, 4, 0, 0, 3, 1, 1, -2, 2021-08-18 17:53:45.615276
-4, -2, 2, -1, -2, -2, 1, 3, 2021-08-18 17:53:45.615276
-1, -3, -2, -2, -2, -1, -1, -1, 2021-08-18 17:53:45.628973
3, 3, 0, 0, -2, 0, 1, 0, 2021-08-18 17:53:45.629277
-1, -2, -2, -1, 0, 0, -1, -2, 2021-08-18 17:53:45.635336
12, 6, 3, 0, -2, -2, -2, 2, 2021-08-18 17:53:45.635336
-10, -7, -8, -2, -2, -1, -3, -7, 2021-08-18 17:53:45.651296
0, -5, -3, 0, -1, -1, -1, 1, 2021-08-18 17:53:45.651296
-16, -13, -3, -2, 0, 1, 3, -3, 2021-08-18 17:53:45.653298
