Timestamp,Milliseconds,Angle,Angular Velocity,Sensor 1,Sensor 2,Sensor 3
17:55:53.874904,874904,85.58603135968929,97.82333988607812,[11.83471966  6.83031082 -6.0814724 ],[ 9.08863735  4.38160276 -6.58108616],[ 9.96457481  4.39344835 -9.63594437]
17:55:53.878902,878902,85.66322423893496,19.307873748292142,[11.83284187  6.82522583 -6.08067656],[ 9.0841713   4.37903214 -6.57933664],[ 9.95698929  4.38578272 -9.63442707]
17:55:53.882902,882902,85.75779340399022,23.64229126381545,[11.82903671  6.82347059 -6.08020687],[ 9.08022785  4.37642336 -6.57730913],[ 9.94766426  4.37990332 -9.63477325]
17:55:53.886903,886903,85.83802600786527,20.053137684340538,[11.82606411  6.81988192 -6.0803237 ],[ 9.07619953  4.37405348 -6.57548571],[ 9.93916607  4.37365437 -9.63552189]
17:55:53.891902,891902,85.85296594378671,2.988584901269663,[11.82383728  6.81681967 -6.07921839],[ 9.07292557  4.37221956 -6.57347727],[ 9.93342972  4.371737   -9.63348007]
17:55:53.895903,895903,85.88451459446681,7.885191372180383,[11.8207016   6.81413841 -6.07884836],[ 9.06879711  4.3699255  -6.57309484],[ 9.92780876  4.36795425 -9.63260078]
17:55:53.899903,899903,85.92604104785298,10.381613346542196,[11.81800175  6.81207275 -6.07847595],[ 9.0656538   4.36959267 -6.57032347],[ 9.92166328  4.36499882 -9.63258457]
17:55:53.903902,903902,85.94157970255544,3.8856350843880034,[11.81483746  6.809412   -6.07888174],[ 9.06157112  4.36868    -6.56994772],[ 9.91566563  4.36374807 -9.63294411]
17:55:53.907902,907902,85.90478588387506,9.198454670094947,[11.81281567  6.80652571 -6.07858849],[ 9.05861855  4.36677885 -6.56895733],[ 9.9141016   4.36169672 -9.63027   ]
17:55:53.911903,911903,85.83333326286063,17.858690580962246,[11.80934238  6.80446386 -6.08070993],[ 9.05409336  4.36531448 -6.56957722],[ 9.90991783  4.36322641 -9.62955379]
17:55:53.916902,916902,85.83652999755078,0.6394748329965159,[11.80588341  6.80197763 -6.08134699],[ 9.05157661  4.36542416 -6.56776953],[ 9.9066925   4.36178255 -9.63080215]
17:55:53.920903,920903,85.78321066920486,13.326500461364967,[11.80180931  6.80233812 -6.08173895],[ 9.04803085  4.3646512  -6.56822968],[ 9.90451431  4.36399937 -9.63027   ]
17:55:53.924903,924903,85.7471449902321,9.01641974319034,[11.79960155  6.79994535 -6.08085012],[ 9.04459858  4.36426163 -6.56865263],[ 9.90267086  4.36588526 -9.63000965]
17:55:53.928903,928903,85.69090151055939,14.060869918179009,[11.79818916  6.79721928 -6.07914448],[ 9.0407238   4.36511993 -6.56946898],[ 9.90170288  4.36996937 -9.62888527]
17:55:53.932903,932903,85.63620454599804,13.674241140336107,[11.79512787  6.7964654  -6.07856274],[ 9.03811741  4.36439943 -6.57008886],[ 9.90170002  4.37240839 -9.62874413]
17:55:53.936902,936902,85.52651682078668,27.428788499964643,[11.79117775  6.79446077 -6.07991219],[ 9.03496265  4.36544323 -6.57113075],[ 9.90138054  4.37879705 -9.62842083]
17:55:53.941905,941905,85.5076324152197,3.774616343589649,[11.78867722  6.79385138 -6.07798481],[ 9.0327673   4.36654854 -6.57220984],[ 9.90163231  4.38256407 -9.62936401]
17:55:53.945903,945903,85.44875562730215,14.726560259518486,[11.78634262  6.79119015 -6.07751513],[ 9.03004837  4.36727524 -6.57441282],[ 9.90195274  4.38748264 -9.62993526]
17:55:53.949902,949902,85.36234338608956,21.60846241875098,[11.78155518  6.79119015 -6.07816029],[ 9.02787399  4.36806107 -6.57655907],[ 9.90335655  4.39372206 -9.63051319]
17:55:53.953903,953903,85.2378510493585,31.115305356427438,[11.77952099  6.78996468 -6.07626724],[ 9.02535057  4.37025642 -6.578722  ],[ 9.9063015   4.40455866 -9.63056564]
17:55:53.957903,957903,85.14112189347188,24.182288971655197,[11.7767725   6.78796053 -6.07630014],[ 9.02401543  4.37167025 -6.58078098],[ 9.90950108  4.41164446 -9.63170815]
17:55:53.961903,961903,85.01088036059521,32.560383219166766,[11.77421379  6.78628063 -6.07535696],[ 9.02173424  4.3750782  -6.58309746],[ 9.91497707  4.42074203 -9.63182163]
