EMG_Pod01,EMG_Pod02,EMG_Pod03,EMG_Pod04,EMG_Pod05,EMG_Pod06,EMG_Pod07,EMG_Pod08,Timestamp
0, -1, 1, 2, -1, 1, 0, 2, 2021-08-24 19:11:27.256630
-5, -6, -3, 0, -1, -3, -2, -4, 2021-08-24 19:11:27.271628
4, 8, 7, 3, 1, 2, 1, 4, 2021-08-24 19:11:27.271628
-6, -10, -10, -6, -3, -3, -3, -4, 2021-08-24 19:11:27.272629
-1, -2, -2, -1, 0, -2, -3, -1, 2021-08-24 19:11:27.272629
8, 11, 6, 1, 0, 1, 3, 4, 2021-08-24 19:11:27.294624
-4, -4, -5, -2, -1, 0, 1, -3, 2021-08-24 19:11:27.294624
-3, -5, -4, -2, -1, -3, -2, -4, 2021-08-24 19:11:27.295624
-2, -1, 0, -1, 1, 0, 1, 0, 2021-08-24 19:11:27.295624
-1, 0, 0, -2, -4, -1, -2, -2, 2021-08-24 19:11:27.308655
2, 5, 4, 3, 2, 3, 0, 2, 2021-08-24 19:11:27.308655
-1, -2, -1, 0, -1, -1, -1, -2, 2021-08-24 19:11:27.316655
-5, -4, -5, -4, -2, -2, -4, -5, 2021-08-24 19:11:27.316655
5, 12, 8, 3, 0, -1, 1, 2, 2021-08-24 19:11:27.331650
0, -3, -1, 0, 1, 3, 3, 1, 2021-08-24 19:11:27.331650
-6, -9, -6, -2, -1, -2, -2, -3, 2021-08-24 19:11:27.332651
2, 0, 2, 1, -1, 1, 1, 1, 2021-08-24 19:11:27.332651
-5, -5, -4, -7, -4, -5, -4, -5, 2021-08-24 19:11:27.354647
2, -1, 1, 0, 0, -2, -2, -3, 2021-08-24 19:11:27.354647
-2, -6, -5, -4, -1, -3, -2, -1, 2021-08-24 19:11:27.355648
1, 5, 4, 2, 0, -1, 0, 0, 2021-08-24 19:11:27.355648
0, -1, 1, 0, 0, 1, 0, 1, 2021-08-24 19:11:27.368645
-4, -4, -5, -2, -3, -2, -1, -1, 2021-08-24 19:11:27.368645
6, 5, 2, 1, 0, 1, 1, 1, 2021-08-24 19:11:27.376644
1, 1, 0, 0, -1, -2, -2, -1, 2021-08-24 19:11:27.376644
1, -1, -1, 0, 0, 0, 1, 1, 2021-08-24 19:11:27.391640
2, 2, 1, -1, 0, -1, -1, 1, 2021-08-24 19:11:27.391640
-2, -1, -2, 0, -3, -3, -2, 0, 2021-08-24 19:11:27.392640
-4, -6, -6, -3, -1, 1, -1, 0, 2021-08-24 19:11:27.392640
-1, -3, -3, -2, -3, -1, -2, -1, 2021-08-24 19:11:27.414636
0, 3, 3, 3, 2, 1, -1, 0, 2021-08-24 19:11:27.414636
-3, -1, 0, 0, 0, 1, 0, -2, 2021-08-24 19:11:27.415637
-4, -6, -5, -2, -3, -3, -2, -2, 2021-08-24 19:11:27.415637
-3, -5, -1, 0, 1, 2, 0, 1, 2021-08-24 19:11:27.437630
-1, -2, -2, -1, -2, -2, -1, -2, 2021-08-24 19:11:27.437630
2, 8, 6, 1, 1, -1, -1, -1, 2021-08-24 19:11:27.437630
2, 1, 2, 2, 0, -1, 3, 1, 2021-08-24 19:11:27.438632
3, 0, -1, -1, 0, 0, 0, 0, 2021-08-24 19:11:27.451630
-7, -7, -8, -7, -6, -7, -5, -5, 2021-08-24 19:11:27.451630
3, 0, 0, 1, 1, 1, 1, 3, 2021-08-24 19:11:27.452628
0, -2, -2, 0, 0, 0, -1, -2, 2021-08-24 19:11:27.452628
-3, -6, -5, -4, -2, -1, 0, -3, 2021-08-24 19:11:27.473624
-1, -2, 0, -2, 0, -1, -2, 0, 2021-08-24 19:11:27.474624
2, 1, 1, -1, 0, 1, 0, 0, 2021-08-24 19:11:27.481625
3, 5, 2, 1, 1, 1, -1, 2, 2021-08-24 19:11:27.481625
0, -1, 0, -1, 0, 1, 0, 0, 2021-08-24 19:11:27.488622
-5, -4, -5, -3, -3, -3, -2, -3, 2021-08-24 19:11:27.488622
-2, -4, -3, -1, 0, 2, 0, -1, 2021-08-24 19:11:27.496620
-2, 0, -1, -1, 0, 1, 0, -1, 2021-08-24 19:11:27.496620
4, 9, 6, 3, 1, 0, 0, 2, 2021-08-24 19:11:27.511620
-4, -6, -5, -4, -3, -2, -1, -5, 2021-08-24 19:11:27.511620
4, 5, 6, 2, -2, 0, 1, 1, 2021-08-24 19:11:27.512618
-3, -4, -4, -2, -2, -3, -2, -4, 2021-08-24 19:11:27.512618
-6, -3, -3, -1, 0, -2, -3, -4, 2021-08-24 19:11:27.542129
2, 0, 0, 0, -1, 0, 3, 4, 2021-08-24 19:11:27.542129
4, 9, 7, 1, 1, 0, -2, 2, 2021-08-24 19:11:27.543132
-11, -18, -17, -10, -5, -4, -7, -6, 2021-08-24 19:11:27.543132
3, 3, 4, 3, 2, 1, 2, 1, 2021-08-24 19:11:27.557126
-2, -5, -6, -2, -1, -1, -2, 1, 2021-08-24 19:11:27.557126
-3, -1, -3, -4, -1, -1, -1, -2, 2021-08-24 19:11:27.558126
2, 0, 1, 2, 1, 2, 1, 1, 2021-08-24 19:11:27.558126
5, 6, 6, 1, -1, 0, -2, 2, 2021-08-24 19:11:27.571123
1, -2, 2, 1, 0, 2, 0, -2, 2021-08-24 19:11:27.572125
-6, -10, -8, -4, -4, -3, -3, -4, 2021-08-24 19:11:27.572125
1, 3, 4, 0, 0, 0, 1, 1, 2021-08-24 19:11:27.573125
-1, -1, -1, 2, 1, 1, 2, -2, 2021-08-24 19:11:27.594120
2, 7, 6, 4, 2, 0, -1, -2, 2021-08-24 19:11:27.595121
2, 2, 0, -1, -3, -2, 0, -2, 2021-08-24 19:11:27.595121
-1, 1, -1, 0, -2, -2, -3, -1, 2021-08-24 19:11:27.596121
-9, -11, -13, -7, -7, -7, -6, -6, 2021-08-24 19:11:27.617115
1, 2, 1, 5, 8, 5, 3, 3, 2021-08-24 19:11:27.617115
-3, -4, -3, -2, -2, -3, -1, 0, 2021-08-24 19:11:27.618117
-2, -2, -3, -4, -4, -5, -6, -4, 2021-08-24 19:11:27.618117
1, 3, 3, 0, -1, -3, -1, 1, 2021-08-24 19:11:27.631114
0, -3, -3, -2, -2, 0, -3, -2, 2021-08-24 19:11:27.632114
7, 8, 6, 2, 2, 3, 2, 5, 2021-08-24 19:11:27.632114
-7, -12, -8, -4, -2, -2, -1, -2, 2021-08-24 19:11:27.632114
4, 3, 1, 2, 1, 2, 3, 3, 2021-08-24 19:11:27.655108
-7, -8, -2, -3, -4, -5, -5, -6, 2021-08-24 19:11:27.655108
0, 2, 1, -1, 0, 1, -2, 0, 2021-08-24 19:11:27.656111
4, 5, 4, 2, -1, 1, 0, 1, 2021-08-24 19:11:27.656111
0, -2, -3, 0, -1, 0, 0, 0, 2021-08-24 19:11:27.677141
3, 5, 2, 0, -2, 1, 3, 4, 2021-08-24 19:11:27.677141
0, 1, 1, -1, -1, -1, 1, -1, 2021-08-24 19:11:27.678142
-1, -2, 2, 1, 1, -2, -2, -1, 2021-08-24 19:11:27.678142
-3, -2, -3, -2, 0, -1, -2, -3, 2021-08-24 19:11:27.691136
1, 3, 2, 0, -3, -3, 0, 2, 2021-08-24 19:11:27.692138
-5, -5, -5, -2, -2, -2, -2, -2, 2021-08-24 19:11:27.692138
6, 8, 5, 2, 3, 3, 6, 6, 2021-08-24 19:11:27.693138
-5, -4, -2, -3, -2, -3, -4, -5, 2021-08-24 19:11:27.715133
0, 0, -2, -2, 0, -2, -2, 0, 2021-08-24 19:11:27.715133
-2, -2, -2, 0, 0, -1, -1, -1, 2021-08-24 19:11:27.715133
1, 1, 0, 0, -2, 0, 1, 1, 2021-08-24 19:11:27.716133
7, 10, 9, 5, 4, 5, 4, 3, 2021-08-24 19:11:27.737127
-9, -10, -10, -8, -6, -6, -5, -5, 2021-08-24 19:11:27.737127
-5, -5, -5, -3, -3, -2, 0, -2, 2021-08-24 19:11:27.738129
-1, -3, -2, -2, -3, -3, -5, -3, 2021-08-24 19:11:27.738129
4, 3, 1, 2, -1, 2, 0, 1, 2021-08-24 19:11:27.751124
4, 1, 2, 1, 0, 3, 2, 2, 2021-08-24 19:11:27.752125
3, 4, 3, 3, 1, 0, 0, 1, 2021-08-24 19:11:27.752125
-7, -5, -4, -2, -2, -2, -5, -5, 2021-08-24 19:11:27.752125
-6, -4, -3, -4, -4, -3, -3, -3, 2021-08-24 19:11:27.775121
2, 3, 3, 1, 1, 0, 2, 1, 2021-08-24 19:11:27.775121
-3, -7, -8, -4, -4, 0, -1, -1, 2021-08-24 19:11:27.775121
5, 8, 4, 3, 2, 1, 5, 5, 2021-08-24 19:11:27.776120
-4, -6, -5, -2, -2, -4, -4, -5, 2021-08-24 19:11:27.797117
0, 3, 3, 0, -1, 1, 0, -2, 2021-08-24 19:11:27.797117
4, 3, 4, 2, 0, -1, 0, 0, 2021-08-24 19:11:27.798117
-2, -3, -2, -2, -2, 0, 1, -2, 2021-08-24 19:11:27.798117
-5, -8, -6, -4, -3, -3, -3, -2, 2021-08-24 19:11:27.811114
1, -2, -1, 1, 0, 0, 1, 0, 2021-08-24 19:11:27.812115
-2, -1, -2, -2, -2, -2, -2, -2, 2021-08-24 19:11:27.812115
-1, -1, 1, 0, -1, -3, -1, -2, 2021-08-24 19:11:27.813116
0, -1, -1, -1, -1, -1, -2, 0, 2021-08-24 19:11:27.835110
2, 2, 0, 0, 1, 1, -1, -1, 2021-08-24 19:11:27.835110
-8, -9, -6, -5, -2, -2, -4, -6, 2021-08-24 19:11:27.835110
-3, -4, -5, -3, -1, -1, -2, -2, 2021-08-24 19:11:27.836112
2, 2, 3, 1, 0, 0, 2, 2, 2021-08-24 19:11:27.857106
-2, -3, -4, -1, -1, -1, -3, -4, 2021-08-24 19:11:27.857106
-2, -1, 1, -1, -2, -1, -3, -2, 2021-08-24 19:11:27.858106
-2, -3, -3, -2, -1, -1, -2, -3, 2021-08-24 19:11:27.858106
1, 3, 1, 1, -4, -5, 0, 1, 2021-08-24 19:11:27.871103
1, 1, 1, 1, 0, -1, 0, 1, 2021-08-24 19:11:27.872105
-4, -6, -2, 0, -1, -1, -2, -1, 2021-08-24 19:11:27.872105
-2, -3, 0, 0, -1, -2, -3, -4, 2021-08-24 19:11:27.872105
4, 4, 3, 0, 2, 3, 0, 2, 2021-08-24 19:11:27.894615
-1, -1, -2, -1, -1, 0, -2, -1, 2021-08-24 19:11:27.894615
1, 1, 1, 1, 0, 2, 2, 0, 2021-08-24 19:11:27.895616
3, 3, -1, -3, -1, 1, 3, 4, 2021-08-24 19:11:27.895616
-1, -1, 0, -2, 0, 1, 1, -1, 2021-08-24 19:11:27.916610
1, 4, 3, 1, 0, -1, 0, 0, 2021-08-24 19:11:27.917609
-1, -3, 0, 0, -2, -3, 0, -3, 2021-08-24 19:11:27.917609
-2, -2, -2, -3, -4, -3, -4, -2, 2021-08-24 19:11:27.917609
-8, -10, -7, -7, -5, -4, -5, -4, 2021-08-24 19:11:27.931607
1, -1, -1, 2, 2, 3, 3, 2, 2021-08-24 19:11:27.931607
7, 10, 9, 4, 2, 2, 2, 4, 2021-08-24 19:11:27.932608
-5, -11, -9, -3, -2, -1, -2, -2, 2021-08-24 19:11:27.932608
-1, -2, -1, 0, 0, -3, -1, -2, 2021-08-24 19:11:27.954602
-2, -1, -2, -2, -3, -2, 0, -1, 2021-08-24 19:11:27.954602
-3, -3, -5, -2, -1, 1, 1, -2, 2021-08-24 19:11:27.955603
3, 7, 8, 4, 3, 2, 3, 0, 2021-08-24 19:11:27.955603
1, 1, 2, 0, -1, 0, -3, -1, 2021-08-24 19:11:27.977601
0, -2, -3, -3, -1, -2, 0, -1, 2021-08-24 19:11:27.977601
-1, -3, -3, -3, -1, -3, -4, -3, 2021-08-24 19:11:27.977601
-3, -2, -4, -1, -1, -1, 0, 0, 2021-08-24 19:11:27.978597
-2, -3, -1, 0, 0, 1, 0, -1, 2021-08-24 19:11:27.991594
2, 5, 5, 1, 0, 1, 1, 0, 2021-08-24 19:11:27.991594
0, 1, -1, -4, -1, -2, 0, 1, 2021-08-24 19:11:27.992595
-2, -4, -4, -3, -1, -2, 0, -2, 2021-08-24 19:11:27.992595
-4, -4, -2, -1, 0, -2, -2, -4, 2021-08-24 19:11:28.014591
-5, -7, -4, -4, -7, -7, -5, -4, 2021-08-24 19:11:28.014591
1, 1, 2, 0, 2, 4, 1, 0, 2021-08-24 19:11:28.015593
6, 10, 7, 4, 1, 2, 3, 3, 2021-08-24 19:11:28.015593
-5, -9, -8, -3, -1, -2, 0, 0, 2021-08-24 19:11:28.037587
-6, -4, -7, -4, -1, -3, -5, -4, 2021-08-24 19:11:28.037587
-3, -2, -1, -2, -2, -3, -2, -2, 2021-08-24 19:11:28.037587
9, 12, 9, 4, 1, 2, 3, 4, 2021-08-24 19:11:28.038589
0, -1, -1, -1, -1, 0, -2, 0, 2021-08-24 19:11:28.051584
0, -2, -2, -1, -1, -1, 1, -1, 2021-08-24 19:11:28.051584
1, 1, 3, 3, 2, 0, 0, 1, 2021-08-24 19:11:28.052585
-6, -4, -6, -4, -3, -3, -4, -3, 2021-08-24 19:11:28.052585
3, 4, 3, 2, 2, 2, 4, 1, 2021-08-24 19:11:28.074580
4, 2, 0, 0, 1, 2, 2, 3, 2021-08-24 19:11:28.074580
-2, -2, 0, -1, -2, -3, -3, -3, 2021-08-24 19:11:28.075580
-7, -10, -7, -5, -3, -5, -3, -4, 2021-08-24 19:11:28.075580
-2, -4, -4, -1, -1, -2, -2, -2, 2021-08-24 19:11:28.097578
2, 1, 3, 1, 0, 2, -1, 2, 2021-08-24 19:11:28.097578
-3, -4, -6, -3, -2, 0, 0, -2, 2021-08-24 19:11:28.097578
-1, -2, 3, 2, -1, -1, -2, -2, 2021-08-24 19:11:28.098578
0, 2, 3, 1, -1, 0, 1, 0, 2021-08-24 19:11:28.110575
-2, -1, -1, -3, -2, -2, -2, -2, 2021-08-24 19:11:28.110575
-2, -4, -2, -2, -2, 0, -1, -1, 2021-08-24 19:11:28.118572
1, -1, -2, -1, 0, 1, 1, 1, 2021-08-24 19:11:28.119574
2, 4, 1, 1, 1, 1, 2, -1, 2021-08-24 19:11:28.134570
-5, -7, -3, -3, -3, -3, -2, -6, 2021-08-24 19:11:28.134570
1, 2, 2, -1, -2, 0, 0, 2, 2021-08-24 19:11:28.135569
-2, -3, -2, 0, -1, -1, -2, -1, 2021-08-24 19:11:28.135569
4, 5, 2, 2, 5, 6, 3, 2, 2021-08-24 19:11:28.164564
2, 3, 3, 2, 2, 3, 3, 3, 2021-08-24 19:11:28.164564
-3, -3, -6, -2, -2, -2, 0, -2, 2021-08-24 19:11:28.165566
-5, -10, -8, -5, -3, -3, -2, -4, 2021-08-24 19:11:28.165566
4, 2, 3, 1, -2, -2, -1, 0, 2021-08-24 19:11:28.170562
-1, -2, -4, 1, 1, 0, 0, 0, 2021-08-24 19:11:28.170562
-6, -11, -7, -5, -4, -5, -4, -5, 2021-08-24 19:11:28.179561
1, 5, 1, 0, -1, -1, -1, 0, 2021-08-24 19:11:28.180563
2, 1, 2, -1, -1, 0, -2, 2, 2021-08-24 19:11:28.194590
-5, -3, -4, -3, -1, -1, -3, -3, 2021-08-24 19:11:28.195589
1, 1, 2, 3, 0, 1, 1, 1, 2021-08-24 19:11:28.196590
0, 1, 1, 1, -1, 1, 1, -2, 2021-08-24 19:11:28.196590
-3, -3, -5, -2, -2, -5, -4, -2, 2021-08-24 19:11:28.216585
2, 4, 4, 2, 0, 0, 2, 0, 2021-08-24 19:11:28.216585
2, 3, 1, 0, 0, 1, 1, 1, 2021-08-24 19:11:28.224584
4, 4, 2, 1, 0, 3, 2, 3, 2021-08-24 19:11:28.224584
-8, -8, -5, -3, -4, -3, -3, -4, 2021-08-24 19:11:28.230582
-4, -6, -3, -4, -5, -4, -3, -4, 2021-08-24 19:11:28.231585
-1, 1, 0, -1, 0, -1, 1, 0, 2021-08-24 19:11:28.239581
2, 3, 2, 0, 0, 1, -1, 1, 2021-08-24 19:11:28.239581
1, 3, 2, 1, -2, -1, -3, -1, 2021-08-24 19:11:28.254579
-1, -3, -2, 3, 0, -1, -1, -1, 2021-08-24 19:11:28.255580
4, 6, 5, 0, 1, 0, 1, 1, 2021-08-24 19:11:28.255580
2, 3, 4, 0, 0, -2, -1, 0, 2021-08-24 19:11:28.256580
-5, -9, -8, -4, -2, 0, -1, -3, 2021-08-24 19:11:28.277574
1, 1, 0, -1, 0, 1, 1, 0, 2021-08-24 19:11:28.277574
-1, -4, -2, 0, -3, -4, -2, -1, 2021-08-24 19:11:28.278575
6, 7, 7, 4, 6, 6, 3, 5, 2021-08-24 19:11:28.278575
-6, -2, -4, -4, -3, -2, -2, -5, 2021-08-24 19:11:28.290570
-2, -5, 1, -2, -2, -2, -2, -1, 2021-08-24 19:11:28.290570
0, 1, 2, 0, 0, -1, -1, 0, 2021-08-24 19:11:28.299571
-2, -4, -4, -1, 0, 0, 0, -1, 2021-08-24 19:11:28.299571
3, 5, 3, 1, -2, -1, 1, 1, 2021-08-24 19:11:28.314568
-1, -2, -3, -3, -1, 1, 1, 2, 2021-08-24 19:11:28.314568
-4, -3, 0, 4, -1, -3, -1, -5, 2021-08-24 19:11:28.316568
-5, -7, -5, -5, -5, -4, -4, -4, 2021-08-24 19:11:28.316568
2, -2, -2, -2, 1, 0, -1, 1, 2021-08-24 19:11:28.337565
-1, 1, -2, 1, -2, -2, 0, -1, 2021-08-24 19:11:28.337565
6, 6, 0, -1, 1, 0, -3, 3, 2021-08-24 19:11:28.338566
3, 3, 1, 0, 0, 0, 0, 0, 2021-08-24 19:11:28.339563
-2, -4, -2, -1, -1, 1, 0, 1, 2021-08-24 19:11:28.350562
0, -1, -1, 0, 0, 0, -2, 1, 2021-08-24 19:11:28.350562
-4, -5, -5, -3, -2, -2, -2, -3, 2021-08-24 19:11:28.359560
6, 6, 4, 3, 0, 1, 3, 4, 2021-08-24 19:11:28.360562
-9, -7, -10, -9, -5, -7, -6, -7, 2021-08-24 19:11:28.374556
-1, -4, -3, -2, -3, -2, -2, -1, 2021-08-24 19:11:28.374556
3, 1, 4, 1, -1, 4, 2, 2, 2021-08-24 19:11:28.376557
-2, -2, -3, 0, -1, -1, -3, -1, 2021-08-24 19:11:28.376557
0, 2, 1, 1, -1, 0, 0, 1, 2021-08-24 19:11:28.404552
0, 1, -1, -1, -1, -1, -1, -2, 2021-08-24 19:11:28.404552
-9, -11, -12, -8, -5, -2, -3, -8, 2021-08-24 19:11:28.406551
0, 0, 1, -1, -3, -1, 0, 2, 2021-08-24 19:11:28.406551
2, 0, -1, 2, 1, 2, 1, 1, 2021-08-24 19:11:28.410550
-1, 2, 2, 0, -2, -2, -1, -1, 2021-08-24 19:11:28.411550
0, -1, -2, -1, -1, 1, -1, 0, 2021-08-24 19:11:28.425547
-5, -7, -6, -2, -4, -4, -1, -2, 2021-08-24 19:11:28.425547
4, 5, 4, 2, 5, 7, 4, 2, 2021-08-24 19:11:28.434545
0, 0, 0, 0, -1, 0, -2, 0, 2021-08-24 19:11:28.434545
2, 1, 1, -1, 0, 0, 0, 2, 2021-08-24 19:11:28.436547
-2, -1, -4, -5, -2, -2, -1, -4, 2021-08-24 19:11:28.436547
-1, -3, -2, -4, -4, -3, -2, -1, 2021-08-24 19:11:28.457543
-3, -1, -2, -3, -1, -1, -3, -3, 2021-08-24 19:11:28.457543
-1, -3, -2, -1, 0, 0, 0, 1, 2021-08-24 19:11:28.458542
-2, -3, -1, -2, -1, -1, -2, -1, 2021-08-24 19:11:28.459541
6, 7, 6, 5, 2, 2, 2, 1, 2021-08-24 19:11:28.479538
-3, -2, -2, -2, -2, -1, -4, -4, 2021-08-24 19:11:28.479538
-6, -7, -7, -3, -3, -2, -3, -4, 2021-08-24 19:11:28.481539
4, 5, 2, 2, 1, 0, 2, 1, 2021-08-24 19:11:28.481539
-8, -11, -8, -5, -4, -3, -1, -3, 2021-08-24 19:11:28.495535
-2, -2, -3, -3, -2, -2, -1, -2, 2021-08-24 19:11:28.495535
-1, -1, -2, -4, -1, -3, -2, -2, 2021-08-24 19:11:28.496539
0, -1, 0, -1, 1, -1, -1, 0, 2021-08-24 19:11:28.496539
3, 2, 3, 2, 1, 0, 1, 0, 2021-08-24 19:11:28.517109
4, 5, 4, 2, 1, 1, 1, 4, 2021-08-24 19:11:28.517109
-3, -2, -2, -2, -3, 0, -1, -3, 2021-08-24 19:11:28.519104
-2, -2, 1, -1, 1, 0, 0, -4, 2021-08-24 19:11:28.519104
-1, -2, 0, 1, 0, 0, 0, 0, 2021-08-24 19:11:28.539098
-3, 0, -3, -4, -1, 0, -1, -1, 2021-08-24 19:11:28.540099
2, 4, 3, 2, 1, 3, 1, 3, 2021-08-24 19:11:28.541099
-5, -5, -2, -2, -1, -3, -3, -2, 2021-08-24 19:11:28.541099
4, 5, 4, 1, -2, -1, 0, 1, 2021-08-24 19:11:28.553140
-1, -4, -2, -1, -2, -3, -3, -3, 2021-08-24 19:11:28.553140
1, 3, 1, 0, 0, 1, 0, 3, 2021-08-24 19:11:28.562095
-7, -7, -8, -5, -5, -2, -3, -5, 2021-08-24 19:11:28.562095
-1, 0, -2, -2, -1, -3, -2, -1, 2021-08-24 19:11:28.577098
4, 6, 4, 2, 2, 3, 3, 3, 2021-08-24 19:11:28.577098
-3, -6, -4, -2, -2, -3, -1, -2, 2021-08-24 19:11:28.579093
1, 0, 1, 1, -3, -3, -2, -2, 2021-08-24 19:11:28.579093
2, 2, 2, 0, 0, 0, 1, 0, 2021-08-24 19:11:28.599127
-4, -6, -5, 0, -3, -2, -2, -2, 2021-08-24 19:11:28.600094
-1, -2, -3, -2, -1, 0, -2, -3, 2021-08-24 19:11:28.601089
-2, -1, -3, -4, -1, 0, 1, 0, 2021-08-24 19:11:28.601089
-3, -3, -3, -3, -2, -3, -6, -4, 2021-08-24 19:11:28.614088
6, 8, 7, 3, 2, 0, 0, 2, 2021-08-24 19:11:28.614088
-1, -3, -3, -2, 0, -1, 0, -1, 2021-08-24 19:11:28.621085
-2, -6, -8, -3, 0, -2, 0, 0, 2021-08-24 19:11:28.621085
-6, -7, -5, -2, -5, -4, -4, -3, 2021-08-24 19:11:28.637087
-4, -5, -3, -1, -1, 0, 0, -2, 2021-08-24 19:11:28.637087
3, 2, 4, 2, 0, 0, 0, 2, 2021-08-24 19:11:28.638084
1, 2, 1, -2, 0, -2, 0, 1, 2021-08-24 19:11:28.639087
-1, 1, 0, -1, -1, 0, 2, 0, 2021-08-24 19:11:28.660077
-1, -4, -3, -3, -1, 0, 0, 0, 2021-08-24 19:11:28.660077
0, 2, 0, 0, 0, -1, -1, 0, 2021-08-24 19:11:28.661118
0, 3, 4, 2, 0, 1, 0, 1, 2021-08-24 19:11:28.661118
-2, -2, -2, -3, -2, -2, -3, -3, 2021-08-24 19:11:28.674078
0, 1, 1, -2, 0, 1, 1, 0, 2021-08-24 19:11:28.674078
-2, -3, -3, -4, -3, -4, -1, -1, 2021-08-24 19:11:28.681074
-2, -3, 0, -1, -3, -4, -4, -4, 2021-08-24 19:11:28.681074
3, 6, 4, 4, 1, 1, 0, 4, 2021-08-24 19:11:28.697076
-4, -8, -4, -3, -3, -2, -1, -4, 2021-08-24 19:11:28.697076
-2, 0, 1, 2, 0, -2, -2, -4, 2021-08-24 19:11:28.698071
2, 5, 3, 3, 0, 1, 1, 2, 2021-08-24 19:11:28.699075
0, 1, 2, -1, 2, 0, -1, -2, 2021-08-24 19:11:28.719104
0, -1, -3, -3, 0, -1, -2, -1, 2021-08-24 19:11:28.720072
-7, -8, -5, -3, -3, -1, 0, -2, 2021-08-24 19:11:28.721067
0, 1, 0, -1, -1, 0, -1, 0, 2021-08-24 19:11:28.721067
-1, -1, -1, -1, 0, -2, -1, 0, 2021-08-24 19:11:28.734064
8, 9, 7, 5, 4, 4, 3, 4, 2021-08-24 19:11:28.734064
-4, -1, -4, 0, -3, -3, -2, -4, 2021-08-24 19:11:28.741066
-5, -5, -5, -2, 0, -1, -2, -2, 2021-08-24 19:11:28.741066
-7, -10, -8, -3, -3, -3, -2, -2, 2021-08-24 19:11:28.757064
1, 3, 3, 1, -1, -1, 0, 0, 2021-08-24 19:11:28.757064
4, 6, 6, 2, 3, 3, 3, 4, 2021-08-24 19:11:28.759061
-2, -1, 0, -2, -3, -3, -2, -4, 2021-08-24 19:11:28.759061
-3, -1, -4, -4, -2, -3, -2, -1, 2021-08-24 19:11:28.787059
-1, -2, -1, 0, 0, -2, 0, -1, 2021-08-24 19:11:28.787059
3, 2, 0, -1, -1, 0, -1, 0, 2021-08-24 19:11:28.789056
-3, -5, -3, -1, 0, 0, -1, -1, 2021-08-24 19:11:28.789056
-1, -4, -1, 0, 1, 2, 0, -1, 2021-08-24 19:11:28.794056
-1, 1, -3, -1, -2, -2, -2, 0, 2021-08-24 19:11:28.794056
-1, 0, 1, 0, -1, -1, -3, -1, 2021-08-24 19:11:28.801054
5, 5, 3, 0, -1, 0, 0, 0, 2021-08-24 19:11:28.801054
4, 2, 5, 4, -1, -1, -1, 1, 2021-08-24 19:11:28.824048
-11, -14, -12, -6, -5, -3, -7, -8, 2021-08-24 19:11:28.825048
1, 4, 2, -1, 3, 0, 1, 1, 2021-08-24 19:11:28.826084
-6, -8, -7, -5, -2, -2, -4, -3, 2021-08-24 19:11:28.826084
-1, 1, 3, -1, -1, -2, -2, -2, 2021-08-24 19:11:28.840049
6, 7, 4, 3, 2, 1, 3, 3, 2021-08-24 19:11:28.840049
0, -2, 0, 1, 0, -1, 0, -2, 2021-08-24 19:11:28.841048
-1, -1, -3, 0, 1, 2, 0, -1, 2021-08-24 19:11:28.841048
-2, -1, -4, -3, 0, 0, -4, -2, 2021-08-24 19:11:28.854045
-1, -1, -2, -3, -2, -2, -2, -1, 2021-08-24 19:11:28.854045
0, 1, -1, -1, 0, 1, 0, 0, 2021-08-24 19:11:28.861041
6, 9, 7, 3, 2, 1, 2, 3, 2021-08-24 19:11:28.861041
-7, -11, -8, -2, 1, 1, -1, -3, 2021-08-24 19:11:28.877042
-3, -3, -3, -1, 0, 0, -1, 0, 2021-08-24 19:11:28.877042
4, 6, 3, 1, -2, 0, 1, -1, 2021-08-24 19:11:28.879041
1, 2, 0, -1, -1, -1, 0, 0, 2021-08-24 19:11:28.879041
0, 0, 0, -2, -2, -2, 0, -1, 2021-08-24 19:11:28.900038
-1, -1, 0, 0, 0, -2, -1, -2, 2021-08-24 19:11:28.900038
-4, -5, -4, -1, -2, -3, -2, -2, 2021-08-24 19:11:28.901071
1, 4, 3, 1, -1, 1, 0, 1, 2021-08-24 19:11:28.901071
0, 0, 2, -2, -2, -1, -1, 0, 2021-08-24 19:11:28.914031
-5, -4, -3, -2, -2, 0, -2, -2, 2021-08-24 19:11:28.914031
0, 0, 1, 1, -1, 0, -2, 2, 2021-08-24 19:11:28.920072
0, -1, -4, 1, 0, -1, -1, -1, 2021-08-24 19:11:28.921035
4, 3, 0, 1, 0, 1, 1, 0, 2021-08-24 19:11:28.937028
2, 2, 3, 2, 4, 2, 2, 1, 2021-08-24 19:11:28.938029
-9, -12, -10, -8, -5, -4, -4, -5, 2021-08-24 19:11:28.939067
0, 1, 0, 0, -1, 0, -1, 0, 2021-08-24 19:11:28.939067
-1, -3, -3, 0, -1, -2, 1, -1, 2021-08-24 19:11:28.960025
1, 2, -2, -2, -3, -3, -1, -1, 2021-08-24 19:11:28.960025
0, 1, 1, 2, -1, -1, -1, 1, 2021-08-24 19:11:28.961024
-2, -4, -3, -1, -2, -2, -1, -2, 2021-08-24 19:11:28.961024
6, 8, 3, 1, 2, 1, 2, 1, 2021-08-24 19:11:28.973021
-6, -9, -6, -5, -4, -3, -4, -5, 2021-08-24 19:11:28.973021
