Timestamp,Milliseconds,Angle,Angular Velocity,Sensor 1,Sensor 2,Sensor 3
14:36:44.709656,709656,70.01601084990446,98.66190217500376,[  2.85549116 -10.5087719   13.32045937],[ 1.43148935 -9.42777443 10.91806221],[  3.0495832  -11.00223064  10.25313473]
14:36:44.714655,714655,69.95864665179315,11.475134649192947,[  2.85684657 -10.50892544  13.3196907 ],[ 1.43135154 -9.427001   10.91743088],[  3.05130863 -11.00138569  10.25328541]
14:36:44.718655,718655,69.93874803642466,4.974653842122478,[  2.85880637 -10.50761127  13.31912613],[ 1.43198538 -9.42594051 10.91656876],[  3.05191422 -11.00146389  10.25277615]
14:36:44.722657,722657,70.0148490851118,19.01575429464014,[  2.85655665 -10.5037756   13.32109833],[ 1.4330678  -9.42396259 10.91616344],[  3.05140996 -11.0013113   10.25283051]
14:36:44.726656,726656,70.03540771590716,5.140942934571039,[  2.8532784  -10.50320911  13.32146454],[ 1.43335235 -9.42291069 10.91458893],[  3.05256104 -11.00131512  10.25233364]
14:36:44.730656,730656,70.05092120259593,3.8783716721937367,[  2.85277724 -10.49953651  13.32242775],[ 1.43404484 -9.42136097 10.91287518],[  3.05426812 -11.00007057  10.25250149]
14:36:44.734655,734655,70.03351431515586,4.352810062534276,[  2.85132551 -10.49881363  13.3222456 ],[ 1.43440175 -9.41954231 10.91127777],[  3.05348873 -10.99944782  10.25277138]
14:36:44.739656,739656,70.12149611671545,17.59284174356989,[  2.85096097 -10.49466896  13.32342148],[ 1.43752921 -9.41658783 10.91126537],[  3.05296636 -10.99963474  10.25223637]
14:36:44.743656,743656,70.15919118770273,9.423767746820744,[  2.84830356 -10.49158382  13.32457161],[ 1.43784153 -9.4139986  10.91112328],[  3.05255532 -10.99851894  10.25267696]
14:36:44.747656,747656,70.16269280167225,0.8754034923796894,[  2.84754801 -10.48859215  13.3247385 ],[ 1.43942082 -9.41214371 10.90924358],[  3.05347228 -10.99729729  10.253335  ]
14:36:44.751655,751655,70.25191998620036,22.312374225584637,[  2.8441689  -10.48305607  13.32673073],[ 1.44059289 -9.4094677  10.90826035],[  3.0543046  -10.99674129  10.25320148]
14:36:44.755656,755656,70.38368319859242,32.93256995552584,[  2.83883667 -10.47859764  13.32993126],[ 1.4420104  -9.40724945 10.90740395],[  3.05676413 -10.99553204  10.2524004 ]
14:36:44.759656,759656,70.44055331800972,14.21752985432434,[  2.83558059 -10.4752779   13.33059883],[ 1.44486749 -9.4028101  10.90782833],[  3.05715251 -10.99380589  10.2530241 ]
14:36:44.764657,764657,70.51239356671908,14.365176706531516,[  2.83446598 -10.46773243  13.33485794],[ 1.44477963 -9.40146542 10.90609932],[  3.0615437  -10.9909668   10.25359726]
14:36:44.768655,768655,70.65326069832867,35.23440010244672,[  2.83063197 -10.46184158  13.33756924],[ 1.44753182 -9.39802647 10.90535259],[  3.06075025 -10.99049187  10.25317383]
14:36:44.772651,772651,70.69994342194343,11.682363266958234,[  2.82926393 -10.4564867   13.33963013],[ 1.44929981 -9.3937912  10.90597248],[  3.06164455 -10.98857403  10.25435829]
