EMG 1,EMG 2,EMG 3,EMG 4,EMG 5,EMG 6,EMG 7,EMG 8,Timestamp,Milliseconds
-1,0,0,0,-1,1,-1,0,2021-08-07 11:49:51,043497
0,1,-2,-7,-4,-3,-1,0,2021-08-07 11:49:51,043497
0,0,1,3,2,0,-1,-1,2021-08-07 11:49:51,043497
-2,-1,-2,-5,-5,-4,-2,-2,2021-08-07 11:49:51,043497
-1,-3,-2,-4,-3,0,-1,-1,2021-08-07 11:49:51,043497
0,0,2,6,4,3,2,1,2021-08-07 11:49:51,043497
-1,-2,0,-3,4,1,-2,0,2021-08-07 11:49:51,043497
0,0,-2,-3,-2,0,-1,0,2021-08-07 11:49:51,043497
1,0,4,9,12,4,2,-1,2021-08-07 11:49:51,059495
1,-1,0,0,-2,-1,0,2,2021-08-07 11:49:51,059495
-3,-3,-6,-11,-8,-5,-1,-1,2021-08-07 11:49:51,075496
0,-3,0,5,5,3,0,1,2021-08-07 11:49:51,075496
1,-1,-1,-5,-5,-3,-1,0,2021-08-07 11:49:51,075496
-1,-1,-2,-3,-2,-1,-2,-3,2021-08-07 11:49:51,075496
-2,-1,1,2,1,-1,-1,-2,2021-08-07 11:49:51,075496
-1,-2,-2,-11,-6,-4,-2,0,2021-08-07 11:49:51,075496
-1,-2,-5,-6,-4,-1,0,-2,2021-08-07 11:49:51,107498
1,2,5,13,11,5,1,1,2021-08-07 11:49:51,107498
3,3,5,15,6,2,2,-1,2021-08-07 11:49:51,107498
-2,-1,-4,-8,-6,-3,-2,-1,2021-08-07 11:49:51,107498
-1,-1,0,1,-3,-3,-2,1,2021-08-07 11:49:51,139496
-5,-5,-7,-15,-15,-8,-3,-5,2021-08-07 11:49:51,139496
0,1,1,7,2,1,1,0,2021-08-07 11:49:51,155496
0,0,0,-4,-3,-1,-1,0,2021-08-07 11:49:51,155496
-3,-5,-6,-10,-6,-2,-2,-2,2021-08-07 11:49:51,155496
0,1,-1,-4,-4,-3,-2,0,2021-08-07 11:49:51,155496
