EMG_Pod01,EMG_Pod02,EMG_Pod03,EMG_Pod04,EMG_Pod05,EMG_Pod06,EMG_Pod07,EMG_Pod08,Timestamp
5, 8, -1, -1, 0, -1, -2, -1, 2021-08-18 13:01:50.025455
0, 4, 3, -1, 0, 1, 2, 2, 2021-08-18 13:01:50.026456
-3, 1, -2, 0, -1, 2, 1, -1, 2021-08-18 13:01:50.027456
3, -22, -9, -3, -3, -3, -4, -3, 2021-08-18 13:01:50.027456
-2, 2, 2, 0, 2, 2, 1, 1, 2021-08-18 13:01:50.048455
-10, 1, -1, -2, -2, -4, -2, -2, 2021-08-18 13:01:50.048455
5, 3, 3, 0, 1, -1, 3, 3, 2021-08-18 13:01:50.049455
0, 5, 1, 0, -1, 1, 1, 0, 2021-08-18 13:01:50.050455
3, 1, -2, 0, -1, -2, -4, 1, 2021-08-18 13:01:50.070455
1, -2, 1, -2, 0, -1, 0, 0, 2021-08-18 13:01:50.070455
-5, -4, 0, -1, -1, -1, 0, -2, 2021-08-18 13:01:50.072456
2, 1, -2, -2, 1, -1, 0, 1, 2021-08-18 13:01:50.072456
-1, -1, -3, -1, -1, -2, 1, 1, 2021-08-18 13:01:50.085455
1, -1, -1, -1, 1, 2, -1, 0, 2021-08-18 13:01:50.086455
-3, -4, 0, 0, -2, 0, -2, -2, 2021-08-18 13:01:50.087456
-4, 3, 1, -1, 0, -2, -3, -2, 2021-08-18 13:01:50.087456
-1, -5, 0, -2, -2, 0, 1, -1, 2021-08-18 13:01:50.108455
0, -4, -6, 0, -1, -2, 0, 0, 2021-08-18 13:01:50.108455
0, -1, -1, -1, -3, -4, -1, -1, 2021-08-18 13:01:50.109456
0, 4, -4, 0, -4, -2, -2, -1, 2021-08-18 13:01:50.110455
-2, 4, 1, -1, 0, 0, 1, -2, 2021-08-18 13:01:50.122455
1, -11, -1, -1, -1, 0, -3, -1, 2021-08-18 13:01:50.122455
-1, 2, 1, 0, -2, 1, 1, -2, 2021-08-18 13:01:50.129455
-3, 7, 6, 1, -1, -1, 0, -1, 2021-08-18 13:01:50.129455
1, 7, 1, -1, 1, 1, 0, 0, 2021-08-18 13:01:50.145456
-2, -26, -7, 1, -1, -2, 0, -1, 2021-08-18 13:01:50.146455
-2, -4, -3, 1, -2, -2, 0, 2, 2021-08-18 13:01:50.147455
-2, 2, -3, -4, 1, -1, -2, -3, 2021-08-18 13:01:50.147455
-1, 4, -1, -2, -1, -1, -2, -2, 2021-08-18 13:01:50.168455
0, 9, 4, 0, -2, 1, -1, 0, 2021-08-18 13:01:50.168455
1, -8, -2, 0, -2, -1, -1, 0, 2021-08-18 13:01:50.169456
1, 2, -1, -1, -1, 2, 3, 1, 2021-08-18 13:01:50.170455
-2, -1, 0, -1, -1, -2, -3, -1, 2021-08-18 13:01:50.182455
-2, -7, -1, 0, 2, -2, -1, -1, 2021-08-18 13:01:50.182455
1, -3, -10, -4, -2, -3, -1, 2, 2021-08-18 13:01:50.189455
11, 0, 0, -2, -2, -1, -3, -2, 2021-08-18 13:01:50.189455
-15, 3, 1, -1, 1, 2, 1, 0, 2021-08-18 13:01:50.205455
2, 7, 4, 0, -2, -1, 0, -2, 2021-08-18 13:01:50.206455
-1, -11, -3, -1, 0, 0, 0, -1, 2021-08-18 13:01:50.207455
-2, 5, 2, 0, -1, 1, 1, 1, 2021-08-18 13:01:50.207455
5, -5, -2, 0, -2, -2, -1, -1, 2021-08-18 13:01:50.228455
-1, 1, -2, 0, 1, 2, 0, -2, 2021-08-18 13:01:50.229455
-2, 1, 0, -2, -1, -4, -3, -3, 2021-08-18 13:01:50.230455
-1, -8, -5, -3, 0, -1, 2, 1, 2021-08-18 13:01:50.230455
2, 6, 1, 1, -1, -4, -1, -1, 2021-08-18 13:01:50.242455
-3, 2, -1, -3, -1, -1, -1, -1, 2021-08-18 13:01:50.242455
1, -4, 0, 1, 2, -1, -2, -2, 2021-08-18 13:01:50.249455
-5, -8, -2, -1, -3, -2, -1, -1, 2021-08-18 13:01:50.249455
0, 3, -3, 0, -1, -2, -2, 0, 2021-08-18 13:01:50.265455
3, 11, 2, 1, -1, -1, -1, 2, 2021-08-18 13:01:50.266455
0, -11, -6, -3, 1, 0, 1, 0, 2021-08-18 13:01:50.267455
-3, -12, -1, 0, -2, -3, -1, 0, 2021-08-18 13:01:50.267455
-1, 2, 0, -2, -1, 1, 0, -2, 2021-08-18 13:01:50.288456
1, 2, 0, -1, -2, 0, -1, 0, 2021-08-18 13:01:50.288456
-2, 10, 1, 1, 0, 2, -1, 0, 2021-08-18 13:01:50.289456
-1, -1, -1, 1, 4, 1, 0, 3, 2021-08-18 13:01:50.290457
0, -11, -4, -2, -4, -1, -5, -5, 2021-08-18 13:01:50.302455
-2, 3, 0, -2, 0, -1, 0, -1, 2021-08-18 13:01:50.302455
-2, 1, 1, -1, -3, 0, 0, -1, 2021-08-18 13:01:50.316455
-1, -2, -2, 2, -1, 0, -1, -1, 2021-08-18 13:01:50.317456
-2, -6, -1, -1, -2, 0, -2, 0, 2021-08-18 13:01:50.325455
-2, -2, -3, -1, 1, -3, -2, -1, 2021-08-18 13:01:50.326455
-1, -1, 1, 0, -2, -1, 1, -1, 2021-08-18 13:01:50.327456
0, 4, 2, 0, 0, -1, -1, -2, 2021-08-18 13:01:50.327456
0, -4, -2, -1, -1, 1, 0, 1, 2021-08-18 13:01:50.348455
-3, -5, -6, -3, -2, -2, 0, -1, 2021-08-18 13:01:50.348455
-2, 0, 1, -2, 1, 1, 2, 1, 2021-08-18 13:01:50.349455
-1, 3, 1, 1, 0, -1, 0, -1, 2021-08-18 13:01:50.350455
-1, 0, 1, -1, 1, -3, -1, -2, 2021-08-18 13:01:50.362456
-1, 8, 4, 0, -2, -3, -1, -3, 2021-08-18 13:01:50.362456
-1, -12, 1, 1, 0, 0, -2, -2, 2021-08-18 13:01:50.369456
-2, -5, -3, -3, -2, -1, -1, -1, 2021-08-18 13:01:50.369456
-3, 4, -1, -1, 0, 1, 1, 1, 2021-08-18 13:01:50.385457
0, -2, 1, 0, 0, 2, 1, 1, 2021-08-18 13:01:50.386456
12, 5, -8, -1, -2, -2, 0, 0, 2021-08-18 13:01:50.387456
-18, -2, 0, -1, -2, -3, -3, -3, 2021-08-18 13:01:50.387456
0, -7, -3, -3, 0, -2, 0, 0, 2021-08-18 13:01:50.408455
3, 0, 2, -1, -2, 0, -1, 1, 2021-08-18 13:01:50.408455
-3, -1, 1, -1, -4, -1, -2, -3, 2021-08-18 13:01:50.409456
5, -5, -4, 0, 3, 0, -1, 0, 2021-08-18 13:01:50.410455
-1, 2, 0, -1, -4, -2, 0, 0, 2021-08-18 13:01:50.422457
-2, 8, 1, -1, 0, 0, -1, -1, 2021-08-18 13:01:50.422457
-2, -1, 2, 2, 1, 2, 0, -2, 2021-08-18 13:01:50.429455
-2, -11, -5, -2, -3, 0, -1, -1, 2021-08-18 13:01:50.429455
-1, 4, -3, -3, -4, -3, -1, 1, 2021-08-18 13:01:50.445455
1, -12, -5, -5, -2, -1, -2, -2, 2021-08-18 13:01:50.446455
-2, -5, -4, -1, 2, 0, -1, -1, 2021-08-18 13:01:50.447456
-1, 8, -3, -3, 0, 0, -3, -1, 2021-08-18 13:01:50.447456
-2, 1, 2, 0, 0, 1, -1, -2, 2021-08-18 13:01:50.468456
1, 4, 1, 0, -1, -1, 0, 1, 2021-08-18 13:01:50.468456
-2, 7, 5, 1, 1, -2, -1, -3, 2021-08-18 13:01:50.469457
1, -4, 0, 3, 1, 1, 2, 0, 2021-08-18 13:01:50.470456
3, -5, -5, -2, -2, -2, -1, 0, 2021-08-18 13:01:50.481455
-3, -2, -2, 0, 1, -1, -1, -2, 2021-08-18 13:01:50.482455
-4, 3, 2, -3, 0, -1, -1, 1, 2021-08-18 13:01:50.490455
3, 4, -1, -1, -3, 1, 1, -1, 2021-08-18 13:01:50.491455
0, -3, -2, 1, 0, 0, -1, -2, 2021-08-18 13:01:50.505456
-2, -2, -4, -1, -1, -2, 0, -1, 2021-08-18 13:01:50.506455
-3, -9, -4, -2, -1, -2, -2, -1, 2021-08-18 13:01:50.507456
2, 10, 1, -4, -1, -3, -1, -2, 2021-08-18 13:01:50.507456
-2, -15, -2, 0, -1, -2, -1, -1, 2021-08-18 13:01:50.535457
10, 1, -3, 1, 0, 1, 1, -1, 2021-08-18 13:01:50.536456
-8, 5, 1, 0, -1, -2, -3, 0, 2021-08-18 13:01:50.537457
-6, -3, -8, -1, 0, 0, -1, 0, 2021-08-18 13:01:50.537457
1, 2, 3, -1, 1, 3, -1, -2, 2021-08-18 13:01:50.541456
0, -2, 0, 0, 0, 0, 0, 0, 2021-08-18 13:01:50.542455
6, 6, 1, -3, -3, -2, -1, 0, 2021-08-18 13:01:50.550455
1, -5, 3, 1, 1, 1, 0, -1, 2021-08-18 13:01:50.551455
-4, -5, -5, -1, 0, -2, -1, -2, 2021-08-18 13:01:50.565456
-3, -4, -4, -1, -2, -1, -2, -2, 2021-08-18 13:01:50.566455
1, 4, 0, 0, -2, 1, 0, 0, 2021-08-18 13:01:50.567455
-1, 1, 4, -2, 1, -3, -1, 0, 2021-08-18 13:01:50.567455
1, 0, -3, -2, -1, 0, -1, 0, 2021-08-18 13:01:50.588456
-2, 0, 1, -1, -2, -2, -2, -2, 2021-08-18 13:01:50.588456
-1, 7, 2, 0, 1, 1, 0, 0, 2021-08-18 13:01:50.589456
0, -17, -2, 2, -4, -1, -1, -1, 2021-08-18 13:01:50.590456
-3, -9, -6, -1, 4, -1, -2, 1, 2021-08-18 13:01:50.602456
-4, 3, 1, -1, -2, -3, -4, -1, 2021-08-18 13:01:50.602456
-1, 3, -11, -5, 0, -2, -2, -1, 2021-08-18 13:01:50.610455
4, 6, 8, 5, 1, 2, 1, 2, 2021-08-18 13:01:50.611456
13, 0, 0, 0, -2, -1, -3, -1, 2021-08-18 13:01:50.625484
-19, -3, -4, -3, -4, -3, -4, -4, 2021-08-18 13:01:50.625484
-3, 0, 0, -2, -1, -2, -2, -1, 2021-08-18 13:01:50.627484
0, -2, -2, -1, 1, 3, 0, 0, 2021-08-18 13:01:50.627484
-1, 3, 2, 0, 1, -1, 4, 1, 2021-08-18 13:01:50.648483
6, 2, 1, -1, 1, 1, 0, 0, 2021-08-18 13:01:50.648483
-1, -9, -3, -2, -1, -1, -1, -1, 2021-08-18 13:01:50.649483
-4, -1, -1, -3, -1, -1, -2, -3, 2021-08-18 13:01:50.650483
-3, 4, 2, 1, 0, 0, -2, -1, 2021-08-18 13:01:50.662482
1, -2, -2, -1, -1, -3, -1, -1, 2021-08-18 13:01:50.662482
-2, 9, 3, -1, 0, 1, -1, 0, 2021-08-18 13:01:50.671483
4, -11, -1, -1, 1, -3, 0, 2, 2021-08-18 13:01:50.671483
-1, -1, -2, 1, -2, 0, 1, 1, 2021-08-18 13:01:50.685484
0, 0, -2, -1, -1, -1, 0, 0, 2021-08-18 13:01:50.686483
-1, 1, 3, 2, -1, -2, -2, -3, 2021-08-18 13:01:50.687483
1, 10, 2, -1, -2, -2, -2, 0, 2021-08-18 13:01:50.687483
-3, -2, -6, -2, -1, 1, 2, -1, 2021-08-18 13:01:50.708483
-2, -8, -1, -3, -1, -1, 0, 2, 2021-08-18 13:01:50.708483
3, -5, 1, 2, -1, -3, -1, 1, 2021-08-18 13:01:50.709483
-4, 4, 3, 0, -2, -3, -1, -2, 2021-08-18 13:01:50.710482
-1, -5, -1, -1, 1, -2, 0, 0, 2021-08-18 13:01:50.722483
1, -1, -7, -3, -1, -1, 0, -3, 2021-08-18 13:01:50.722483
0, 4, -1, 0, -2, 1, 0, -2, 2021-08-18 13:01:50.731482
-2, 0, -1, -4, 2, -2, -1, -4, 2021-08-18 13:01:50.731482
7, 0, 2, 0, 0, 0, -3, -1, 2021-08-18 13:01:50.745482
-12, 2, 2, 1, -2, -2, -3, -2, 2021-08-18 13:01:50.745482
-3, 5, -1, 0, 1, 0, 0, 0, 2021-08-18 13:01:50.747482
2, -21, -4, 0, 0, 1, 2, 1, 2021-08-18 13:01:50.747482
-5, -2, -1, 1, -1, -1, 0, -5, 2021-08-18 13:01:50.768482
6, 1, -6, -1, 1, -1, 0, 2, 2021-08-18 13:01:50.768482
-3, -5, -1, -4, -1, -1, -1, -1, 2021-08-18 13:01:50.769482
-3, 5, -2, 1, -2, -2, -4, -1, 2021-08-18 13:01:50.770483
1, 4, 4, -3, -2, -3, -4, 1, 2021-08-18 13:01:50.781482
0, -3, 1, 2, 0, 1, 0, 2, 2021-08-18 13:01:50.782483
-3, -5, -4, -2, -1, -1, -1, -2, 2021-08-18 13:01:50.790482
-1, -2, 0, -2, -2, -1, -2, 0, 2021-08-18 13:01:50.790482
-5, -4, 2, 0, -1, -2, 0, 0, 2021-08-18 13:01:50.806483
1, 1, 3, 1, 1, 0, 0, -3, 2021-08-18 13:01:50.806483
2, 1, 0, -1, -2, 1, 1, 1, 2021-08-18 13:01:50.808482
1, 9, 1, -2, -1, 0, -1, -1, 2021-08-18 13:01:50.808482
-2, -9, -2, 0, -2, 2, 1, -1, 2021-08-18 13:01:50.828483
-4, -9, -6, -3, 1, 1, 0, 0, 2021-08-18 13:01:50.828483
3, 2, 5, 1, 0, -2, 1, 0, 2021-08-18 13:01:50.829483
-2, -6, -5, -1, -2, -1, -1, -2, 2021-08-18 13:01:50.830485
-3, 14, -2, 0, 1, -2, -1, -4, 2021-08-18 13:01:50.841993
2, -5, 2, -2, -2, -2, -3, -1, 2021-08-18 13:01:50.841993
0, -6, -2, -2, -3, 0, -3, -2, 2021-08-18 13:01:50.850994
2, 10, 4, 1, 1, -1, 1, 0, 2021-08-18 13:01:50.850994
7, -5, -1, 2, 2, 1, 3, 0, 2021-08-18 13:01:50.864993
-17, -5, -3, 1, -1, 1, 0, -3, 2021-08-18 13:01:50.864993
0, -3, -1, -1, 0, 1, 0, -3, 2021-08-18 13:01:50.871993
0, 17, 3, -2, -1, -2, -1, -1, 2021-08-18 13:01:50.871993
0, -2, -1, -3, -1, 1, -1, 0, 2021-08-18 13:01:50.887993
6, -20, -3, 0, -2, -2, 1, 0, 2021-08-18 13:01:50.887993
-4, 1, -9, -3, -2, -2, 0, -1, 2021-08-18 13:01:50.889994
0, -8, 1, 0, 0, -2, 0, 0, 2021-08-18 13:01:50.889994
9, 8, -4, -4, -1, -2, -2, -2, 2021-08-18 13:01:50.901993
-6, 3, 3, -1, 0, 2, 2, 1, 2021-08-18 13:01:50.901993
-15, -14, 1, 0, -2, -4, -2, -1, 2021-08-18 13:01:50.910993
6, 5, -3, -3, 0, 1, 0, -3, 2021-08-18 13:01:50.910993
-5, 4, 3, 0, -2, -2, -2, -1, 2021-08-18 13:01:50.924993
10, -11, -2, 1, -1, 0, 0, 0, 2021-08-18 13:01:50.924993
2, 0, -3, -3, 1, 1, -1, 0, 2021-08-18 13:01:50.931994
-6, -3, -4, 1, -4, 1, -2, -2, 2021-08-18 13:01:50.931994
-3, 2, -2, -1, -1, 0, -1, -1, 2021-08-18 13:01:50.948994
2, 10, -1, -2, 1, -3, -1, 0, 2021-08-18 13:01:50.948994
2, -1, 2, 2, 0, 0, 2, 2, 2021-08-18 13:01:50.949994
-4, -2, -1, 0, -1, -2, -1, -2, 2021-08-18 13:01:50.949994
-2, -4, -4, -1, -1, 0, -1, -1, 2021-08-18 13:01:50.970994
0, 6, 2, 0, -5, -2, 1, 1, 2021-08-18 13:01:50.970994
10, -17, -5, -3, 4, 2, -1, 0, 2021-08-18 13:01:50.971994
-13, -2, -3, -1, 0, 0, -1, 0, 2021-08-18 13:01:50.972993
-7, -2, -1, -1, -1, 0, -1, -1, 2021-08-18 13:01:50.984993
2, 8, 0, 0, 0, -1, -1, 0, 2021-08-18 13:01:50.984993
2, 8, 5, 1, 0, 0, -1, -1, 2021-08-18 13:01:50.991993
4, -13, -11, -3, 0, 0, 1, 0, 2021-08-18 13:01:50.991993
-4, 1, 2, -2, -2, -1, 0, 1, 2021-08-18 13:01:51.007994
-2, 4, -1, -3, 0, -1, -3, -3, 2021-08-18 13:01:51.008993
0, -5, 1, 1, -1, 0, 1, 0, 2021-08-18 13:01:51.009994
-2, 5, 4, -1, 0, 0, -2, -1, 2021-08-18 13:01:51.009994
-5, -7, -2, 2, -1, 0, 0, 1, 2021-08-18 13:01:51.037994
0, -7, -4, -2, 1, -1, -1, -2, 2021-08-18 13:01:51.037994
0, 2, -5, -4, -4, -4, -2, -3, 2021-08-18 13:01:51.046994
-1, 2, 3, 0, -1, -4, -1, -1, 2021-08-18 13:01:51.046994
1, 3, 0, -1, -1, -2, -1, -2, 2021-08-18 13:01:51.047995
2, 3, 0, -3, 4, 3, 2, 0, 2021-08-18 13:01:51.048994
-2, -3, -4, 0, 0, 2, -1, 1, 2021-08-18 13:01:51.051994
0, 9, 2, 1, -2, -1, -3, -3, 2021-08-18 13:01:51.051994
-1, -15, -2, 3, 0, 0, 1, 0, 2021-08-18 13:01:51.067994
-4, -6, -4, 2, -1, 0, -3, -1, 2021-08-18 13:01:51.068994
-2, 10, 1, 0, 0, -3, -4, -1, 2021-08-18 13:01:51.069994
1, 0, -1, -3, -3, -2, -5, -3, 2021-08-18 13:01:51.069994
-2, 3, 1, -1, -2, 1, -2, 0, 2021-08-18 13:01:51.090994
-1, 2, 7, 3, -4, -4, -1, -1, 2021-08-18 13:01:51.090994
-2, -2, -5, -1, 1, 3, 4, 3, 2021-08-18 13:01:51.091993
0, -8, -7, -1, 3, 0, 1, 2, 2021-08-18 13:01:51.091993
0, -4, -1, -2, 0, -2, -3, -1, 2021-08-18 13:01:51.104996
-2, 1, -2, -4, -3, -1, -3, -2, 2021-08-18 13:01:51.104996
0, 3, 5, 2, 1, 0, 0, -1, 2021-08-18 13:01:51.111994
0, -5, 0, 0, 0, -1, 2, 1, 2021-08-18 13:01:51.111994
-1, 0, 0, 1, 0, 1, 1, 0, 2021-08-18 13:01:51.127994
0, 0, -5, -3, 0, 2, 1, 0, 2021-08-18 13:01:51.128994
-3, -5, 0, 0, -4, -4, -4, -2, 2021-08-18 13:01:51.129994
-1, -2, -1, -1, 1, 2, -1, 0, 2021-08-18 13:01:51.129994
0, 0, -2, -3, 1, -3, -1, -2, 2021-08-18 13:01:51.150994
-3, -3, 1, 3, -7, -3, -1, -4, 2021-08-18 13:01:51.150994
-2, -2, -3, -3, 1, -1, 1, -1, 2021-08-18 13:01:51.151995
-1, -3, -2, -3, -2, 0, 0, 0, 2021-08-18 13:01:51.152996
-3, 1, -1, -3, -2, -1, -2, 0, 2021-08-18 13:01:51.164994
-1, 0, -1, 0, 1, 0, -1, 0, 2021-08-18 13:01:51.164994
-2, -2, 0, 2, -1, 0, -3, -2, 2021-08-18 13:01:51.171996
0, -2, -2, -2, 0, -1, -1, -3, 2021-08-18 13:01:51.171996
-1, 1, -2, 0, -2, -1, -1, -1, 2021-08-18 13:01:51.188438
0, 0, 0, -3, 0, -2, -1, -1, 2021-08-18 13:01:51.188438
-2, 0, -1, -1, 0, 4, -1, 1, 2021-08-18 13:01:51.189994
-1, 1, -2, 1, -1, 0, 2, 2, 2021-08-18 13:01:51.189994
0, -8, -1, -3, -2, -3, -3, -4, 2021-08-18 13:01:51.211015
0, -1, -2, -1, -1, 2, 0, 2, 2021-08-18 13:01:51.211015
2, 2, 1, 0, -6, -3, 0, -1, 2021-08-18 13:01:51.212015
0, 0, 1, -2, 3, -2, -2, -2, 2021-08-18 13:01:51.213015
-1, 2, -8, -1, -1, 2, 1, -1, 2021-08-18 13:01:51.224014
1, -1, -1, -2, -1, -1, -2, 0, 2021-08-18 13:01:51.225015
-1, -1, -1, -1, -1, 1, 1, 0, 2021-08-18 13:01:51.233016
-3, -4, -1, -2, -3, -4, -4, -5, 2021-08-18 13:01:51.234015
-1, 0, 2, 0, -1, -2, -2, -2, 2021-08-18 13:01:51.249015
1, 4, -1, -1, 1, 1, 2, 2, 2021-08-18 13:01:51.249015
0, -2, -4, -2, -1, -1, -4, -3, 2021-08-18 13:01:51.250016
1, -1, 1, 0, -5, 1, 0, 1, 2021-08-18 13:01:51.250016
-1, -1, 0, 0, 1, 1, 3, 0, 2021-08-18 13:01:51.271015
-1, -1, -2, 2, -2, -3, -6, -4, 2021-08-18 13:01:51.271015
-1, -3, 0, -2, 2, 0, 1, 0, 2021-08-18 13:01:51.272016
1, -3, -2, -1, -1, 3, 0, 0, 2021-08-18 13:01:51.273015
1, 2, 1, -1, -2, -2, -1, 1, 2021-08-18 13:01:51.284015
-2, -2, -2, -1, -2, -4, -4, -5, 2021-08-18 13:01:51.285017
-2, -3, -2, -3, 2, 0, 2, -1, 2021-08-18 13:01:51.293016
-1, -1, -1, 0, -3, -3, -2, -1, 2021-08-18 13:01:51.294015
0, 0, -1, -1, 1, 1, -1, 0, 2021-08-18 13:01:51.308016
-1, -2, 1, -1, 0, -2, 0, 0, 2021-08-18 13:01:51.308016
-1, -2, -1, -1, -4, -1, -4, 0, 2021-08-18 13:01:51.308016
1, 5, 0, -3, 0, 0, 0, -1, 2021-08-18 13:01:51.308016
1, -2, 0, -1, -1, -2, -1, -1, 2021-08-18 13:01:51.330015
-2, -7, -3, 2, 1, -2, -1, -3, 2021-08-18 13:01:51.330015
-1, 1, -3, 0, -1, -2, 4, 1, 2021-08-18 13:01:51.331017
0, -3, -4, -1, -4, -2, 0, 1, 2021-08-18 13:01:51.331017
-2, -4, -1, 1, -1, 0, -2, -2, 2021-08-18 13:01:51.355018
1, 5, 0, -2, -1, 0, 0, 1, 2021-08-18 13:01:51.355018
-2, 0, 0, 0, -1, -2, -2, -5, 2021-08-18 13:01:51.355018
-1, 0, 0, 1, 0, 1, -1, 4, 2021-08-18 13:01:51.356015
0, 1, 1, -1, -2, -1, 1, -2, 2021-08-18 13:01:51.368015
0, -1, -2, 0, -2, 2, 3, 1, 2021-08-18 13:01:51.368015
-1, -2, 0, 0, -1, -1, -1, -2, 2021-08-18 13:01:51.368015
-2, -3, 0, 2, -2, -3, 0, -2, 2021-08-18 13:01:51.369015
0, -4, 3, 0, -1, -3, -2, -1, 2021-08-18 13:01:51.390015
1, -1, -5, -1, 0, 0, 2, 1, 2021-08-18 13:01:51.390015
-1, -3, -5, -3, -2, -1, -1, -3, 2021-08-18 13:01:51.391015
-1, 0, 2, -1, 1, -3, -3, -4, 2021-08-18 13:01:51.391015
-1, -4, -3, -2, -2, -1, 0, 0, 2021-08-18 13:01:51.404015
1, 1, 1, 0, 0, -1, 0, -2, 2021-08-18 13:01:51.405016
0, 1, 0, -1, 1, -1, 0, 0, 2021-08-18 13:01:51.413015
-1, -4, 0, 1, 0, 0, 0, -2, 2021-08-18 13:01:51.413015
-1, 2, 2, -1, 0, -1, -3, -2, 2021-08-18 13:01:51.427526
0, 0, 1, -3, -1, -2, -3, -2, 2021-08-18 13:01:51.427526
0, -1, -2, 1, 0, 3, 2, -1, 2021-08-18 13:01:51.428526
0, -3, -2, 1, -3, -5, -3, -1, 2021-08-18 13:01:51.428526
-1, 1, 0, 1, -1, 0, -3, -2, 2021-08-18 13:01:51.450526
-3, 1, -1, -1, -1, -2, -3, -3, 2021-08-18 13:01:51.450526
0, -2, 0, -1, 1, 1, 3, 3, 2021-08-18 13:01:51.450526
0, 0, -1, -1, -2, 0, 0, -3, 2021-08-18 13:01:51.451528
-1, 1, -4, -2, -2, 0, 2, 0, 2021-08-18 13:01:51.472526
-2, 2, 0, -1, -1, -3, -2, -3, 2021-08-18 13:01:51.472526
-3, -8, -1, -5, 3, 4, 1, 2, 2021-08-18 13:01:51.480526
-3, -1, -3, -1, -1, -2, -4, -1, 2021-08-18 13:01:51.480526
-1, 2, 2, 0, -1, -3, -1, -2, 2021-08-18 13:01:51.487526
1, 4, -7, -1, 0, 2, 1, 1, 2021-08-18 13:01:51.487526
-2, -1, -1, 0, -3, -2, -4, -1, 2021-08-18 13:01:51.488527
-1, -6, 0, -2, 2, 0, 0, 0, 2021-08-18 13:01:51.488527
-1, 2, -2, -2, 2, 1, 2, 1, 2021-08-18 13:01:51.510526
0, 2, 4, 0, -2, -1, -2, -2, 2021-08-18 13:01:51.510526
0, 3, 0, 1, -2, -3, -5, -5, 2021-08-18 13:01:51.510526
-3, -1, -1, -2, 2, 2, 0, 0, 2021-08-18 13:01:51.510526
1, -1, 0, 1, 0, -1, 0, -1, 2021-08-18 13:01:51.533526
-2, -4, 0, -2, 1, -1, 2, 0, 2021-08-18 13:01:51.533526
-1, -2, -1, -1, -3, -3, -1, 1, 2021-08-18 13:01:51.533526
-1, 1, -1, 0, -1, -3, -3, -1, 2021-08-18 13:01:51.534527
0, 11, 1, -2, 0, 0, 1, 1, 2021-08-18 13:01:51.547526
0, -4, -3, -1, 0, -1, 0, 1, 2021-08-18 13:01:51.547526
-3, -8, -1, 1, 0, -1, 0, -2, 2021-08-18 13:01:51.548527
-2, -1, -4, -2, -2, -1, -2, 1, 2021-08-18 13:01:51.548527
1, 0, -4, -4, -1, 1, 2, 1, 2021-08-18 13:01:51.570526
-1, 0, 0, 0, -3, 2, -2, -2, 2021-08-18 13:01:51.570526
1, 6, 3, 2, 4, -3, -3, -2, 2021-08-18 13:01:51.570526
0, -3, -1, 2, -2, 1, 1, 0, 2021-08-18 13:01:51.571528
-2, -2, -2, 0, -3, -1, -3, -3, 2021-08-18 13:01:51.593526
-3, -1, 0, -2, -1, -2, -1, -2, 2021-08-18 13:01:51.593526
-2, -2, 0, -2, -3, -1, -3, 0, 2021-08-18 13:01:51.594526
-1, -2, -3, -1, -1, 0, -1, -2, 2021-08-18 13:01:51.594526
-1, -1, -1, 2, 1, -1, -1, -2, 2021-08-18 13:01:51.607526
1, 1, 1, 0, 0, -3, 0, 0, 2021-08-18 13:01:51.607526
-1, 2, -4, 1, -2, -1, 2, 0, 2021-08-18 13:01:51.608527
0, -4, 2, -1, 0, -1, 0, 0, 2021-08-18 13:01:51.608527
0, 1, 0, 1, 0, 1, 0, 1, 2021-08-18 13:01:51.630526
-2, -6, -2, -1, -1, -2, -4, -2, 2021-08-18 13:01:51.630526
-1, -1, -4, -3, -1, 2, 1, -2, 2021-08-18 13:01:51.630526
0, 4, -3, -2, 0, -1, 1, -1, 2021-08-18 13:01:51.631526
-3, -1, 0, -2, 0, -1, -3, -2, 2021-08-18 13:01:51.660527
-2, -2, 2, 2, -1, -3, 0, -1, 2021-08-18 13:01:51.660527
9, 2, 0, 0, -1, 3, -1, -2, 2021-08-18 13:01:51.661527
-6, -1, -1, 0, -2, -1, 1, 1, 2021-08-18 13:01:51.661527
-11, -5, -2, -3, 2, -1, -5, -3, 2021-08-18 13:01:51.667526
1, 2, 1, -1, 0, -1, 0, 0, 2021-08-18 13:01:51.667526
0, 2, 2, 0, -1, 0, -1, 2, 2021-08-18 13:01:51.668529
4, 1, 2, -2, 1, -1, -2, 0, 2021-08-18 13:01:51.668529
1, -5, -2, 0, -3, 0, 0, -1, 2021-08-18 13:01:51.690527
-5, -2, -3, -1, -2, -3, -1, 0, 2021-08-18 13:01:51.690527
-1, 3, -1, -1, -3, -4, -2, -2, 2021-08-18 13:01:51.690527
2, 3, -1, -1, 0, 0, 2, 0, 2021-08-18 13:01:51.691527
-2, -2, 0, -3, -4, -2, -1, 0, 2021-08-18 13:01:51.713526
0, -6, -9, -2, 0, 0, 0, 0, 2021-08-18 13:01:51.713526
-1, -1, 0, -2, -2, -1, 0, -1, 2021-08-18 13:01:51.713526
-2, 1, -2, 0, 0, -2, -1, 0, 2021-08-18 13:01:51.714527
-1, -2, -1, -1, -5, -5, -4, -4, 2021-08-18 13:01:51.727528
0, -1, 0, 0, 1, 3, 1, 0, 2021-08-18 13:01:51.727528
-4, 0, 0, 1, -1, -1, -2, -5, 2021-08-18 13:01:51.728527
