Timestamp,Milliseconds,Angle,Angular Velocity
10:48:59.981238,981238,154.14617919921875,3.1780900955200195
10:49:00.413272,413272,76.70441436767578,322.67401123046875
10:49:01.093271,093271,71.1620864868164,22.1693115234375
10:49:01.640277,640277,75.30586242675781,17.265731811523438
10:49:02.187790,187790,72.4637451171875,9.168120384216309
10:49:02.541820,541820,69.85607147216797,7.669628143310547
10:49:03.110821,110821,74.10479736328125,17.70302391052246
10:49:03.436821,436821,76.88482666015625,7.9429402351379395
10:49:03.906820,906820,65.83733367919922,44.189971923828125
10:49:04.275822,275822,74.717529296875,37.00081253051758
10:49:04.843819,843819,74.7911605834961,0.22312511503696442
10:49:05.210822,210822,118.27460479736328,181.18101501464844
10:49:05.588822,588822,146.5033416748047,108.57206726074219
10:49:06.141821,141821,162.13027954101562,67.94320678710938
