Timestamp,Milliseconds,Angle,Angular Velocity,Sensor 1,Sensor 2,Sensor 3
,,,,,,
41:33.7,734815,72.2216413,98.28547499,[  2.47330356 -11.78744602  13.87928391],[  1.35612726 -10.62994385  11.44420242],[  2.51108885 -12.68308735  10.82932377]
,,,,,,
41:33.7,738849,71.92842653,72.68586229,[  2.47892523 -11.80712605  13.87236881],[  1.34895539 -10.63789082  11.44498158],[  2.50633669 -12.68869781  10.82734203]
,,,,,,
41:33.7,742850,71.60421126,81.03355963,[  2.47962785 -11.82867432  13.86464119],[  1.34573936 -10.64301205  11.44752884],[  2.50415897 -12.69114304  10.827528  ]
,,,,,,
41:33.7,746818,71.3002734,76.59724404,[  2.47818398 -11.85065746  13.85780907],[  1.34041595 -10.65031528  11.44849396],[  2.49718595 -12.69552517  10.82831478]
,,,,,,
41:33.8,750838,71.16149956,34.52085437,[  2.47927523 -11.86402893  13.85431862],[  1.33594394 -10.65668488  11.45035267],[  2.49588752 -12.69886589  10.82706451]
,,,,,,
41:33.8,754838,70.95872738,50.69304701,[  2.47375965 -11.88145065  13.85029984],[  1.33295083 -10.66279602  11.45148945],[  2.49044108 -12.70196342  10.82930279]
,,,,,,
41:33.8,758836,70.69800253,65.21381935,[  2.47493863 -11.89969349  13.84379387],[  1.32703793 -10.66765308  11.4537096 ],[  2.48820376 -12.70755863  10.82686138]
,,,,,,
41:33.8,763812,70.5082115,38.14128292,[  2.47308826 -11.91425323  13.84023857],[  1.32277906 -10.67336369  11.4551754 ],[  2.48375893 -12.70994663  10.82840443]
,,,,,,
41:33.8,767838,70.15538882,87.6360367,[  2.47534871 -11.93518162  13.83094215],[  1.31709492 -10.67925835  11.45590591],[  2.48427868 -12.71358967  10.82643414]
,,,,,,
41:33.8,771812,70.05914361,24.21872365,[  2.4758954  -11.94641113  13.82906818],[  1.31601751 -10.68356228  11.45846939],[  2.47742748 -12.71830654  10.82756138]
,,,,,,
41:33.8,775841,69.85997689,49.43328979,[  2.47426534 -11.96299267  13.82261181],[  1.31131303 -10.69023705  11.45936775],[  2.4739759  -12.723032    10.82633877]
,,,,,,
41:33.8,779813,69.64190106,54.90327978,[  2.47241855 -11.9767437   13.81840324],[  1.30572081 -10.69642544  11.46063328],[  2.47575235 -12.72516918  10.82730198]
,,,,,,
41:33.8,783814,69.55403436,21.9611835,[  2.46889734 -11.98776913  13.81686878],[  1.30009007 -10.70183659  11.46249676],[  2.47469473 -12.72972775  10.82609653]
,,,,,,
41:33.8,788815,69.3091684,48.96340006,[  2.46892381 -12.00327396  13.8100729 ],[  1.29637063 -10.70832157  11.4620018 ],[  2.47033119 -12.73269844  10.82714272]
,,,,,,
41:33.8,792816,69.27548136,8.419655667,[  2.46576738 -12.0127449   13.80886364],[  1.29388559 -10.71184254  11.46439648],[  2.47057843 -12.73762512  10.82474709]
,,,,,,
41:33.8,796816,69.05519353,55.07195777,[  2.46359229 -12.02662849  13.80540752],[  1.2900449  -10.71736622  11.46519756],[  2.46977186 -12.74003696  10.82712078]
,,,,,,
41:33.8,800816,68.98436292,17.70765219,[  2.46057415 -12.03790665  13.80256939],[  1.28734767 -10.72387505  11.46450806],[  2.46370983 -12.74518585  10.82667732]
,,,,,,
41:33.8,804848,68.86824867,28.79817564,[  2.46764922 -12.04618835  13.79855442],[  1.28596151 -10.72798824  11.46536255],[  2.46597266 -12.75079918  10.82372284]
,,,,,,
41:33.8,808816,68.85760124,2.683324917,[  2.46024418 -12.05404377  13.79867554],[  1.28630364 -10.73169708  11.46610355],[  2.46364594 -12.75301933  10.82541656]
,,,,,,
41:33.8,813945,68.72194228,26.44939859,[  2.45770383 -12.06249046  13.79714966],[  1.2812202  -10.73741531  11.4659481 ],[  2.46379995 -12.75510979  10.82734776]
,,,,,,
