Timestamp,Milliseconds,Angle,Angular Velocity,Sensor 1,Sensor 2,Sensor 3
16:41:20.238681,238681,50.32263707617849,210.83637606754826,[12.22627831 12.18150902 -8.99412918],[11.62690258 11.13431931 -7.73448086],[13.00324249 13.15974331 -7.56591702]
16:41:20.242682,242682,50.591759201187685,67.2637153234684,[12.21631432 12.18097401 -9.00578403],[11.62392521 11.13666534 -7.73687935],[12.99658203 13.1679554  -7.57180214]
16:41:20.246681,246681,51.00979990581621,104.53631023468967,[12.20798397 12.17915344 -9.01656818],[11.62466621 11.13716316 -7.73696709],[13.00076008 13.16795444 -7.57191372]
16:41:20.250681,250681,51.03092610661324,5.2815501992569125,[12.20785713 12.17603302 -9.01947021],[11.62505054 11.13728428 -7.73699331],[13.00444508 13.16820526 -7.57683516]
16:41:20.254681,254681,51.18699504770368,39.01723527261147,[12.20219707 12.17412567 -9.02579403],[11.6234436  11.13678646 -7.74002123],[13.00584888 13.16950798 -7.57992983]
16:41:20.259680,259680,51.454428557600444,53.49740145964427,[12.19811916 12.16839314 -9.0337553 ],[11.62393379 11.13687992 -7.73911524],[13.00466824 13.17313004 -7.58325863]
16:41:20.263682,263682,51.47739735970757,5.739330861349974,[12.19649124 12.16046238 -9.03894043],[11.62611675 11.13502312 -7.73921251],[13.00348186 13.17344952 -7.59438038]
16:41:20.267681,267681,52.082368029188046,151.28048749199294,[12.18249226 12.15472603 -9.05456066],[11.62530422 11.13315392 -7.7418232 ],[13.00488853 13.17506027 -7.59453678]
16:41:20.271681,271681,52.23410431460809,37.9340713550107,[12.17521763 12.15147209 -9.06014633],[11.62445927 11.13207912 -7.74306154],[13.00219059 13.1786871  -7.59877443]
16:41:20.275681,275681,52.31118458757552,19.270068241857174,[12.172019   12.14825058 -9.06284714],[11.62418842 11.13072395 -7.74294519],[12.998806   13.18169022 -7.60090828]
16:41:20.279681,279681,52.5206079057553,52.35582954494511,[12.16468811 12.13975525 -9.07243538],[11.62388706 11.12734699 -7.74349308],[13.00082874 13.17940044 -7.60966301]
16:41:20.284681,284681,52.89723272434667,75.32496371827477,[12.1545229  12.13070202 -9.08517265],[11.62408352 11.12531853 -7.74203157],[12.99949265 13.17966747 -7.61739445]
16:41:20.288681,288681,53.079834638272914,45.65047848156034,[12.15307713 12.11912251 -9.09062576],[11.62209892 11.12119198 -7.74494886],[13.0019598  13.17750549 -7.6207571 ]
16:41:20.292681,292681,53.289972862735524,52.53455611565272,[12.14177799 12.11463261 -9.10062313],[11.62003326 11.11628723 -7.74745226],[12.99758148 13.17911434 -7.62599277]
16:41:20.296681,296681,53.566141160913354,69.04207454445732,[12.13522434 12.10366344 -9.11228848],[11.61949921 11.10926151 -7.75203753],[12.99575806 13.18036842 -7.63156033]
16:41:20.300682,300682,53.68250700168559,29.084189145773415,[12.13216305 12.09414864 -9.11557102],[11.61958027 11.10420132 -7.75319052],[12.99450493 13.18180466 -7.63493013]
16:41:20.304681,304681,53.89728631878777,53.70825633962927,[12.12350941 12.08338451 -9.12773705],[11.61862755 11.1003294  -7.75162411],[12.99382401 13.17815304 -7.64741421]
16:41:20.309679,309679,54.35529713128645,91.63881802694637,[12.11131001 12.07565403 -9.13905334],[11.61591053 11.09793282 -7.7528615 ],[12.99466133 13.17819977 -7.64856625]
16:41:20.313682,313682,54.79106713934859,108.86085637325574,[12.10727119 12.0619812  -9.14939117],[11.6181488  11.09521389 -7.74854088],[12.99140263 13.17931461 -7.65132666]
16:41:20.317680,317680,55.0945893486125,75.91851157176345,[12.10017204 12.05164719 -9.15886211],[11.61516762 11.0901947  -7.75420427],[12.98907471 13.17965317 -7.65415239]
16:41:20.321681,321681,55.32764066757935,58.24826767479401,[12.09511089 12.04042435 -9.16564369],[11.61499405 11.08625412 -7.75141573],[12.99249268 13.17500687 -7.6594696 ]
16:41:20.325680,325680,55.87575010453673,137.06162464550522,[12.09224796 12.02163696 -9.17797756],[11.61872196 11.08111095 -7.74905014],[12.99361515 13.17440987 -7.66191006]
