Timestamp,Milliseconds,Angle
17:36:25.175144,175144,65.20844580723347
17:36:25.179144,179144,65.20847550265742
17:36:25.183144,183144,65.2080782297637
17:36:25.187144,187144,65.20820027217836
17:36:25.192148,192148,65.20888107197722
17:36:25.196147,196147,65.20900783163889
17:36:25.200196,200196,65.20845113618537
17:36:25.204188,204188,65.20880275507712
17:36:25.208195,208195,65.208669750758
17:36:25.212145,212145,65.20843796509915
17:36:25.216145,216145,65.20864606498988
17:36:25.221145,221145,65.20851479942246
17:36:25.225144,225144,65.20895013555406
17:36:25.229144,229144,65.20900116195838
17:36:25.233196,233196,65.2093457610551
17:36:25.237198,237198,65.20907397314565
17:36:25.241185,241185,65.20845901060463
17:36:25.246148,246148,65.20891559941235
17:36:25.250198,250198,65.20903032623288
17:36:25.254183,254183,65.208690560201
17:36:25.258196,258196,65.20884088010149
17:36:25.262198,262198,65.20842292023083
17:36:25.266196,266196,65.20837127340258
17:36:25.271159,271159,65.2092328601017
17:36:25.275201,275201,65.20911927883937
17:36:25.279186,279186,65.20908224270141
17:36:25.283186,283186,65.20898385281416
17:36:25.287195,287195,65.20988247717936
17:36:25.291190,291190,65.20911002744081
17:36:25.296145,296145,65.20961413954427
17:36:25.300196,300196,65.20930979541683
17:36:25.304182,304182,65.20921103907442
17:36:25.308181,308181,65.20915670616048
17:36:25.312200,312200,65.20883421113038
17:36:25.316197,316197,65.20993298133494
17:36:25.321145,321145,65.20886077898433
17:36:25.325196,325196,65.20869511846189
17:36:25.329147,329147,65.20798947175854
17:36:25.333182,333182,65.20795225459528
17:36:25.337147,337147,65.20838262376463
17:36:25.341184,341184,65.2088492857705
17:36:25.346145,346145,65.20821421517711
17:36:25.350147,350147,65.20771184585772
17:36:25.354190,354190,65.20802088635192
17:36:25.358198,358198,65.2080913067153
17:36:25.362196,362196,65.20755398245059
17:36:25.366208,366208,65.2076546799376
17:36:25.371146,371146,65.20769794706608
17:36:25.375195,375195,65.20806781818659
17:36:25.379189,379189,65.20820345453907
17:36:25.383191,383191,65.20770912275705
17:36:25.387195,387195,65.20726023358597
17:36:25.391146,391146,65.20658264927002
17:36:25.396145,396145,65.20750975255875
17:36:25.400182,400182,65.20795483350678
17:36:25.404183,404183,65.2092474889296
17:36:25.408198,408198,65.20910089903924
17:36:25.412147,412147,65.20875949041938
17:36:25.416181,416181,65.209236564465
