Timestamp,Milliseconds,Angle,Angular Velocity,Sensor 1,Sensor 2,Sensor 3
11:27:57.014993,014993,101.7719425094077,6787.963883772941,[ 23.56321335  16.59133911 -10.96598053],[24.08407784 14.97773457 -7.79408932],[23.46350861 12.49936676 -8.34819889]
11:27:57.018991,018991,102.03136413608303,64.88785059413046,[ 23.58802605  16.59207535 -10.95430565],[24.09186172 14.96948624 -7.79542065],[23.46543312 12.50046253 -8.34687996]
11:27:57.023016,023016,102.07866591959832,11.751995904420983,[ 23.59158707  16.58953285 -10.97285652],[24.08794785 14.97801018 -7.79751015],[23.47370529 12.49623489 -8.34170341]
11:27:57.026992,026992,102.06712410916579,2.9028698270957953,[ 23.57530785  16.62001228 -10.97610855],[24.08230209 14.98928833 -7.79681301],[23.46526527 12.50712204 -8.35054398]
11:27:57.030991,030991,102.06389002983084,0.8087220142397586,[ 23.57559395  16.6302433  -10.96989918],[24.08320999 14.98810196 -7.79346561],[23.46683502 12.50486183 -8.35618877]
11:27:57.036014,036014,102.049511057882,2.8626263087485277,[ 23.5790844   16.63083076 -10.98073578],[24.08631516 14.98761845 -7.79440737],[23.47356415 12.50028419 -8.35740757]
11:27:57.039991,039991,102.42338577968796,94.00923354437052,[ 23.57647705  16.66647911 -10.9552927 ],[24.08650208 14.99020481 -7.78721142],[23.47369385 12.50151825 -8.35972023]
11:27:57.044019,044019,102.81998412483708,98.46036374109123,[ 23.5709362   16.68830299 -10.95817947],[24.08911896 14.98699284 -7.79223824],[23.47354507 12.50505257 -8.35865593]
11:27:57.048025,048025,103.07436737378266,63.500561394305194,[ 23.57710266  16.68792725 -10.95221996],[24.09191132 14.98326874 -7.80225325],[23.47219276 12.50794697 -8.36169529]
11:27:57.052020,052020,103.74945863585644,168.98404557541372,[ 23.58112144  16.71848297 -10.92517757],[24.08766556 14.98971844 -7.80460405],[23.47309685 12.51338196 -8.36009121]
11:27:57.056992,056992,103.87776058477078,25.804897207228745,[ 23.5813961   16.72524452 -10.91819668],[24.08703804 14.99429703 -7.80782175],[23.47525215 12.50965786 -8.36502934]
11:27:57.061015,061015,104.64543258650895,190.82078094411204,[ 23.61625481  16.69537735 -10.91315269],[24.08460808 14.989048   -7.83459377],[23.48108101 12.50826263 -8.35775471]
11:27:57.065019,065019,104.51591713322196,32.34651680494117,[ 23.61227226  16.71366501 -10.90517426],[24.09358215 14.98482323 -7.8238349 ],[23.48099327 12.51082134 -8.36072636]
11:27:57.068991,068991,104.31040359759145,51.740567882808605,[ 23.61304665  16.71914482 -10.89489746],[24.10421181 14.97948551 -7.81197643],[23.48161697 12.51384258 -8.35880661]
11:27:57.073015,073015,103.97762300410092,82.69895464476285,[ 23.62248421  16.70740318 -10.90562916],[24.11089325 14.97540855 -7.81164169],[23.48198891 12.51444626 -8.36366749]
11:27:57.077016,077016,104.6744023328075,174.1512943530575,[ 23.60946846  16.73517418 -10.90501022],[24.10902977 14.97398853 -7.82589293],[23.48322868 12.51550388 -8.36613178]
11:27:57.081018,081018,104.50562680022364,42.172796747592486,[ 23.61862755  16.72926712 -10.89713669],[24.11202621 14.97279739 -7.82515669],[23.47849274 12.52469158 -8.36960602]
11:27:57.085989,085989,104.44709728778345,11.774192806314247,[ 23.60289955  16.73701477 -10.91391754],[24.11271858 14.97280884 -7.8248167 ],[23.48545265 12.51593113 -8.37155819]
11:27:57.090026,090026,103.86670276146744,143.76877045231933,[ 23.60406303  16.70917511 -10.94620419],[24.10665703 14.9822731  -7.82855988],[23.48630524 12.51624966 -8.37488842]
11:27:57.093991,093991,103.94936673086524,20.848415989356752,[ 23.6021347   16.71474838 -10.9429245 ],[24.11089706 14.98122311 -7.82693195],[23.48726654 12.52148724 -8.3704052 ]
11:27:57.098025,098025,104.16786539060023,54.16426865022074,[ 23.60836601  16.70772743 -10.94117641],[24.11713219 14.97429657 -7.83295631],[23.49127769 12.5199976  -8.36646843]
11:27:57.102026,102026,104.3786935375519,52.69386327209941,[ 23.60313606  16.71793365 -10.9385376 ],[24.11646461 14.97473621 -7.83549309],[23.49329758 12.52104473 -8.36642742]
11:27:57.106994,106994,104.18035781572046,39.92264932194867,[ 23.60774231  16.71744347 -10.92967701],[24.11917686 14.97650051 -7.82578468],[23.49404335 12.52087307 -8.36497593]
11:27:57.110990,110990,104.26793450454412,21.91608829420915,[ 23.59889603  16.73031807 -10.92822266],[24.12123489 14.97693634 -7.82177019],[23.49216652 12.53000546 -8.35836506]
11:27:57.114990,114990,104.49694850780185,57.25350081443281,[ 23.5958004   16.73880577 -10.92043686],[24.12335396 14.97587013 -7.8241787 ],[23.49599838 12.52869034 -8.35869884]
11:27:57.118989,118989,104.18056040691819,79.11680442201973,[ 23.58885574  16.74246025 -10.92829418],[24.13258362 14.97115231 -7.81240797],[23.50040817 12.52953434 -8.35480118]
11:27:57.122989,122989,103.71941571367483,115.28617331083879,[ 23.58173561  16.73561668 -10.95243359],[24.13378525 14.97426128 -7.80788803],[23.50330162 12.5311842  -8.35560322]
11:27:57.126989,126989,103.79843099246895,19.753819698529185,[ 23.57905769  16.74139214 -10.9510994 ],[24.13081932 14.97776127 -7.80750513],[23.50040245 12.53784657 -8.35239029]
11:27:57.132026,132026,103.87840737977517,15.87778187536581,[ 23.58767509  16.7387085  -10.93437481],[24.12755966 14.98377037 -7.80977201],[23.49866676 12.54335022 -8.35445499]
11:27:57.135990,135990,103.81734562148868,15.404076257942672,[ 23.58898354  16.73226357 -10.93556213],[24.12709236 14.98623753 -7.80969524],[23.50310898 12.54092693 -8.35398483]
