EMG 1,EMG 2,EMG 3,EMG 4,EMG 5,EMG 6,EMG 7,EMG 8,Timestamp
-1,5,-6,5,-3,-2,-2,0,2021-08-06 17:21:03.194467
-1,-24,-11,-6,2,0,-13,-1,2021-08-06 17:21:03.194467
1,2,15,-58,-5,-9,9,-1,2021-08-06 17:21:03.215501
-1,-12,-60,-17,-2,0,3,0,2021-08-06 17:21:03.215501
4,2,-42,13,4,3,-3,1,2021-08-06 17:21:03.216468
1,14,43,5,-1,-1,-1,-1,2021-08-06 17:21:03.216468
-1,-11,-24,-8,0,1,-10,-1,2021-08-06 17:21:03.230466
-3,5,75,17,6,2,0,1,2021-08-06 17:21:03.230466
6,21,33,14,-1,-3,1,-1,2021-08-06 17:21:03.230466
2,-6,28,3,-1,1,2,2,2021-08-06 17:21:03.231466
6,-3,26,25,-2,-5,-10,1,2021-08-06 17:21:03.253466
1,28,-8,-10,2,2,9,-1,2021-08-06 17:21:03.253466
-5,-10,24,1,-3,0,-4,-1,2021-08-06 17:21:03.254467
-6,-12,-99,-29,-7,-4,-4,-2,2021-08-06 17:21:03.254467
0,12,11,8,3,2,4,-1,2021-08-06 17:21:03.275466
-3,8,12,20,0,-1,-2,-4,2021-08-06 17:21:03.276466
11,-13,2,1,-2,1,-10,-6,2021-08-06 17:21:03.276466
5,14,39,-11,-5,-7,-4,5,2021-08-06 17:21:03.276466
11,3,0,3,-1,0,18,13,2021-08-06 17:21:03.290469
-9,-7,-20,11,-2,-4,-30,-29,2021-08-06 17:21:03.290469
-12,-13,-53,-14,-3,-3,2,-1,2021-08-06 17:21:03.290469
7,17,72,11,0,2,-4,-10,2021-08-06 17:21:03.290469
12,13,-67,-19,-3,-1,-6,12,2021-08-06 17:21:03.313466
-8,-3,18,-2,-2,-1,1,5,2021-08-06 17:21:03.313466
4,-5,4,9,4,1,7,-3,2021-08-06 17:21:03.314466
8,1,-24,9,0,0,5,3,2021-08-06 17:21:03.314466
-40,-6,33,-2,-2,0,-2,-5,2021-08-06 17:21:03.335501
0,-23,28,-5,-5,-4,1,-11,2021-08-06 17:21:03.336501
-4,-7,-34,-10,-1,-2,-1,4,2021-08-06 17:21:03.336501
-10,-27,-32,2,-1,-1,1,-1,2021-08-06 17:21:03.336501
8,7,45,26,3,3,2,-1,2021-08-06 17:21:03.350467
2,1,10,-47,-9,-6,-1,4,2021-08-06 17:21:03.350467
-9,7,89,14,-1,-3,-4,2,2021-08-06 17:21:03.350467
2,-14,-82,-3,2,1,2,0,2021-08-06 17:21:03.351466
3,-1,63,10,0,-1,-5,-9,2021-08-06 17:21:03.373500
-1,0,49,24,-2,-1,1,8,2021-08-06 17:21:03.373500
3,-2,-103,-38,-1,0,2,0,2021-08-06 17:21:03.374500
-9,-11,80,30,0,-1,-1,-1,2021-08-06 17:21:03.374500
-2,-5,-12,-61,1,1,-2,-4,2021-08-06 17:21:03.395500
1,4,-63,65,4,-2,3,7,2021-08-06 17:21:03.395500
4,15,4,-29,-2,-2,2,4,2021-08-06 17:21:03.396499
-3,-16,-15,-14,3,5,2,-2,2021-08-06 17:21:03.396499
-7,0,-10,-49,-9,-7,-5,-3,2021-08-06 17:21:03.410467
5,-1,38,93,8,6,5,3,2021-08-06 17:21:03.410467
-1,-20,30,-50,-5,-3,-5,-3,2021-08-06 17:21:03.411466
-5,-13,-1,-26,-2,3,0,-2,2021-08-06 17:21:03.411466
7,12,-51,6,-2,-1,2,0,2021-08-06 17:21:03.433466
-1,0,-18,-25,1,-2,-2,0,2021-08-06 17:21:03.433466
-7,-9,-33,-11,-1,-1,-2,-3,2021-08-06 17:21:03.434466
-2,-9,38,19,-2,-3,1,1,2021-08-06 17:21:03.434466
4,-4,45,55,6,2,-1,-1,2021-08-06 17:21:03.455501
-8,-6,-18,-37,-6,-1,-2,0,2021-08-06 17:21:03.455501
1,-6,-93,44,6,5,2,3,2021-08-06 17:21:03.456466
-1,12,43,-23,-2,-4,-5,-5,2021-08-06 17:21:03.456466
0,8,40,56,-2,0,-1,-2,2021-08-06 17:21:03.469499
2,-5,-44,-46,-2,-1,-1,0,2021-08-06 17:21:03.469499
-2,0,81,3,-2,-3,-2,-3,2021-08-06 17:21:03.477466
-7,-26,-56,-22,-3,-1,-3,0,2021-08-06 17:21:03.477466
-1,19,11,39,7,1,0,-3,2021-08-06 17:21:03.493467
-3,-7,51,-32,-5,-2,1,-1,2021-08-06 17:21:03.493467
0,5,-9,89,2,-1,-1,-2,2021-08-06 17:21:03.495466
0,-4,-63,-31,-3,-3,6,2,2021-08-06 17:21:03.495466
1,2,7,-36,-3,0,-4,1,2021-08-06 17:21:03.515466
-7,-8,-85,5,-2,-1,2,0,2021-08-06 17:21:03.516499
1,3,47,18,2,1,-1,0,2021-08-06 17:21:03.517466
2,7,-15,11,1,2,-1,-4,2021-08-06 17:21:03.517466
-3,-7,18,-18,-6,-5,-2,-3,2021-08-06 17:21:03.529502
11,18,-19,3,5,0,-1,0,2021-08-06 17:21:03.529502
-6,-26,13,-17,-4,-3,-1,-1,2021-08-06 17:21:03.538465
4,32,-49,0,-3,-1,0,0,2021-08-06 17:21:03.538465
1,-2,-28,-11,-1,1,2,-1,2021-08-06 17:21:03.553645
7,34,42,18,2,1,-4,1,2021-08-06 17:21:03.553645
-3,-8,-54,8,0,1,2,2,2021-08-06 17:21:03.554646
-1,14,67,-36,-1,-3,-4,-3,2021-08-06 17:21:03.554646
3,-8,-74,7,-1,1,-2,1,2021-08-06 17:21:03.575679
3,9,68,19,5,4,1,1,2021-08-06 17:21:03.575679
-1,9,-66,1,2,1,-1,-4,2021-08-06 17:21:03.577647
-1,-5,108,29,-9,-5,1,1,2021-08-06 17:21:03.577647
-4,16,-39,-31,1,0,-1,0,2021-08-06 17:21:03.589645
1,-17,40,1,-5,-4,1,0,2021-08-06 17:21:03.589645
2,24,46,-16,3,2,-1,-1,2021-08-06 17:21:03.598647
-3,-31,36,50,7,3,-4,-4,2021-08-06 17:21:03.598647
-3,-14,49,15,-7,-6,-3,-2,2021-08-06 17:21:03.613645
-5,-8,-47,-31,-4,-4,-3,0,2021-08-06 17:21:03.613645
0,0,37,23,2,1,2,-1,2021-08-06 17:21:03.614648
4,11,-65,-64,-8,-6,-7,-2,2021-08-06 17:21:03.614648
-8,-13,-81,32,1,2,2,-1,2021-08-06 17:21:03.635700
2,6,-4,-33,1,1,1,0,2021-08-06 17:21:03.635700
-5,28,127,23,-3,-4,-4,-2,2021-08-06 17:21:03.637645
2,18,-64,11,1,-1,0,0,2021-08-06 17:21:03.637645
-3,10,95,-7,-1,-1,0,-2,2021-08-06 17:21:03.649645
-3,-17,-119,-33,-1,0,-1,0,2021-08-06 17:21:03.649645
-3,-21,56,-17,-3,-2,0,0,2021-08-06 17:21:03.658645
-1,-1,17,25,-2,-3,0,2,2021-08-06 17:21:03.658645
