Timestamp,Milliseconds,Angle,Angular Velocity,Sensor 1,Sensor 2,Sensor 3
17:39:24.494845,494845,89.26045209374543,180.38062846698548,[15.08632278 11.39246368 -8.55080032],[ 12.57341576   9.56095219 -10.40119743],[ 14.05704021  10.41180897 -13.17591763]
17:39:24.498846,498846,89.18720379932395,18.307496731185996,[15.08580685 11.39065552 -8.54928112],[ 12.57835674   9.56237507 -10.39958572],[ 14.07331181  10.40839195 -13.17111111]
17:39:24.503846,503846,88.98965975375485,39.508809113820575,[15.08758163 11.38462543 -8.54977989],[ 12.58206177   9.56459713 -10.40143108],[ 14.09202099  10.41298676 -13.16639614]
17:39:24.507845,507845,89.04440006405763,13.688499700619193,[15.08916473 11.37993717 -8.54560566],[ 12.58603954   9.5685358  -10.40326786],[ 14.09383297  10.42797089 -13.16735363]
17:39:24.511844,511844,88.8232093062102,55.311517341191276,[15.08874893 11.37934971 -8.54172325],[ 12.59118938   9.56990719 -10.40611458],[ 14.11254978  10.43783188 -13.15702534]
17:39:24.515845,515845,88.52958087394725,73.38876087551836,[15.08577824 11.38010979 -8.54220104],[ 12.59533596   9.5703373  -10.41171551],[ 14.12182331  10.46164322 -13.14701748]
17:39:24.519844,519844,88.47045437774977,14.785320379464535,[15.09097672 11.36952877 -8.54556751],[ 12.60241699   9.57338142 -10.41340542],[ 14.13423061  10.46673679 -13.14608574]
17:39:24.523847,523847,88.16862860366622,75.39989360068792,[15.08883286 11.37119579 -8.54648209],[ 12.61319733   9.57334709 -10.41351795],[ 14.15231323  10.48774338 -13.13499832]
17:39:24.527845,527845,88.14421418049079,6.1066591234189795,[15.08982754 11.37122631 -8.54196548],[ 12.6208868    9.58067131 -10.41189384],[ 14.16991901  10.49443626 -13.13018322]
17:39:24.532845,532845,87.73223292327259,82.39625144364027,[15.08878136 11.36815071 -8.54948711],[ 12.62470341   9.58628464 -10.41630363],[ 14.19171906  10.50881672 -13.11885548]
17:39:24.536846,536846,87.57553534871161,39.16460248962248,[15.09082222 11.36452866 -8.54910374],[ 12.63272858   9.5883894  -10.41920757],[ 14.20613098  10.52244091 -13.11204529]
17:39:24.540846,540846,87.28456527645048,72.74251806528298,[15.09297943 11.36103153 -8.55021381],[ 12.63805294   9.5894556  -10.4259901 ],[ 14.22665024  10.53467751 -13.10501194]
17:39:24.544844,544844,86.9873772941604,74.33416265384771,[15.09498692 11.36073494 -8.54797649],[ 12.64700031   9.59573936 -10.42591286],[ 14.24796581  10.55606937 -13.09168434]
17:39:24.548845,548845,87.1061857323311,29.69468587120791,[15.09567451 11.36218548 -8.54592228],[ 12.65779972   9.60173607 -10.42661476],[ 14.25922966  10.56535244 -13.09437466]
17:39:24.553846,553846,86.69478486476302,82.2637207694614,[15.09670639 11.3624754  -8.54551601],[ 12.6626997    9.60695744 -10.43280411],[ 14.28168106  10.58619595 -13.07931137]
17:39:24.557845,557845,86.52492230762442,42.47625834923739,[15.09711742 11.36340141 -8.54582977],[ 12.6676836    9.61099529 -10.43969822],[ 14.30632687  10.58730793 -13.07602596]
17:39:24.561846,561846,86.47211798545126,13.197781098015328,[15.0976429  11.36357594 -8.54918194],[ 12.67712212   9.61667442 -10.44212055],[ 14.32327938  10.59324837 -13.07435608]
17:39:24.565846,565846,86.07155886018927,100.13978131549806,[15.09921741 11.36293602 -8.54987526],[ 12.68506908   9.62047386 -10.44723129],[ 14.34742737  10.61468887 -13.06072807]
17:39:24.569845,569845,85.99700171629777,18.643946959614023,[15.10282898 11.36113453 -8.55079365],[ 12.69158173   9.62486458 -10.45349312],[ 14.36350155  10.62189198 -13.06087494]
