Timestamp,Milliseconds,Angle,Angular Velocity
10:05:17.034076,034076,67.06488037109375,3.9980313777923584
10:05:17.129075,129075,66.83589172363281,0.789616048336029
10:05:17.200075,200075,67.92829132080078,3.766895294189453
10:05:17.292075,292075,67.74654388427734,0.5862820744514465
10:05:17.365075,365075,66.22280883789062,4.617379188537598
10:05:17.439075,439075,67.30217742919922,3.7219607830047607
10:05:17.530075,530075,78.1263656616211,45.10078430175781
10:05:17.601076,601076,67.57727813720703,40.57341384887695
10:05:17.683585,683585,66.15811920166016,3.835564613342285
10:05:17.767095,767095,65.64559173583984,1.553113579750061
10:05:17.858097,858097,66.40359497070312,2.613804340362549
10:05:17.929095,929095,65.94880676269531,1.6844006776809692
10:05:18.025096,025096,65.97327423095703,0.0764608383178711
10:05:18.086608,086608,69.37523651123047,14.17484188079834
10:05:18.167606,167606,68.02024841308594,4.37092924118042
10:05:18.268606,268606,67.67321014404297,1.0844945907592773
10:05:18.331606,331606,66.6597900390625,3.4945521354675293
10:05:18.408605,408605,63.646034240722656,12.5573148727417
10:05:18.496606,496606,64.9798583984375,4.446080207824707
10:05:18.583607,583607,67.17443084716797,7.31524133682251
10:05:18.657606,657606,65.75666809082031,4.8888373374938965
10:05:18.734606,734606,67.71549224853516,7.254903793334961
10:05:18.809606,809606,68.1576156616211,1.4262045621871948
10:05:18.896606,896606,66.44662475585938,5.70330286026001
10:05:18.971627,971627,67.38204956054688,3.225602865219116
10:05:19.051628,051628,63.935394287109375,14.361063003540039
10:05:19.132628,132628,62.711387634277344,3.8250207901000977
10:05:19.231163,231163,64.9564437866211,6.067719459533691
10:05:19.300164,300164,67.0360107421875,7.702099323272705
10:05:19.372163,372163,69.3292007446289,7.643966197967529
10:05:19.460674,460674,73.95037078857422,17.773731231689453
10:05:19.536675,536675,72.53597259521484,4.159994602203369
10:05:19.649675,649675,69.02320861816406,14.636515617370605
10:05:19.731675,731675,64.41165924072266,20.050214767456055
10:05:19.791675,791675,62.76995849609375,5.863216876983643
10:05:19.864675,864675,63.92832946777344,4.1370391845703125
10:05:19.939676,939676,66.72794342041016,9.998620986938477
10:05:20.070704,070704,68.37921905517578,5.326695442199707
10:05:20.131704,131704,72.336669921875,14.133752822875977
10:05:20.195704,195704,71.658447265625,2.4222238063812256
10:05:20.270219,270219,69.79905700683594,5.998033046722412
10:05:20.362218,362218,65.35794830322266,14.803694725036621
10:05:20.434218,434218,62.18084716796875,13.813483238220215
10:05:20.510219,510219,61.4332275390625,2.3363113403320312
10:05:20.600242,600242,61.12211990356445,1.0370254516601562
10:05:20.672241,672241,71.95411682128906,43.32798767089844
10:05:20.764241,764241,67.46771240234375,18.69335174560547
10:05:20.860752,860752,70.78960418701172,14.443007469177246
10:05:20.926752,926752,69.13297271728516,5.712522506713867
10:05:21.005753,005753,70.81551361083984,5.608469486236572
10:05:21.098753,098753,61.5885009765625,38.445884704589844
10:05:21.168783,168783,61.701866149902344,0.40487560629844666
10:05:21.240774,240774,61.72512435913086,0.0664520189166069
10:05:21.336775,336775,63.55694580078125,5.909101486206055
10:05:21.412287,412287,66.3185806274414,8.122455596923828
10:05:21.491286,491286,72.17610168457031,25.46748161315918
10:05:21.567286,567286,70.13148498535156,4.44481897354126
10:05:21.649286,649286,65.18020629882812,21.527297973632812
10:05:21.730286,730286,63.3645133972168,5.6740403175354
10:05:21.806286,806286,62.31467056274414,3.4994759559631348
10:05:21.899287,899287,61.40691375732422,2.9282476902008057
10:05:21.969317,969317,68.96534729003906,31.493471145629883
10:05:22.075317,075317,68.96534729003906,31.493471145629883
10:05:22.139317,139317,68.96534729003906,31.493471145629883
10:05:22.212828,212828,68.96534729003906,31.493471145629883
10:05:22.311829,311829,129.06639099121094,250.42100524902344
10:05:22.389828,389828,145.24423217773438,70.33843994140625
10:05:22.470828,470828,150.41720581054688,21.55405616760254
10:05:22.562828,562828,150.41720581054688,21.55405616760254
10:05:22.635851,635851,153.5840606689453,12.180211067199707
10:05:22.714851,714851,153.5840606689453,12.180211067199707
10:05:22.793851,793851,162.1473846435547,37.231842041015625
10:05:22.867363,867363,161.65093994140625,1.7118782997131348
10:05:22.937364,937364,156.2550048828125,22.483062744140625
10:05:23.022363,022363,160.9382781982422,20.362056732177734
10:05:23.116363,116363,159.936767578125,3.3383686542510986
10:05:23.209363,209363,157.0928192138672,8.618025779724121
10:05:23.266363,266363,158.47267150878906,4.312038421630859
10:05:23.341387,341387,160.6974639892578,7.4159746170043945
10:05:23.432387,432387,157.93809509277344,9.197896003723145
10:05:23.506388,506388,160.07679748535156,6.683444976806641
10:05:23.602922,602922,157.9736328125,6.784401893615723
10:05:23.666922,666922,160.34771728515625,6.087396144866943
10:05:23.750922,750922,159.5270538330078,2.7355446815490723
10:05:23.834433,834433,158.9241485595703,1.7225863933563232
10:05:23.916466,916466,159.41481018066406,1.5827794075012207
10:05:23.998467,998467,159.4387969970703,0.07268732786178589
