Timestamp,Milliseconds,Angle,Angular Velocity
15:32:19.898663,898663,112.27601623535156,23.65631103515625
15:32:19.996672,996672,112.27601623535156,23.65631103515625
15:32:20.032639,032639,112.27601623535156,23.65631103515625
15:32:20.125639,125639,112.27601623535156,23.65631103515625
15:32:20.191638,191638,112.27601623535156,23.65631103515625
15:32:20.282637,282637,112.27601623535156,23.65631103515625
15:32:20.383671,383671,112.27601623535156,23.65631103515625
15:32:20.424638,424638,112.27601623535156,23.65631103515625
15:32:20.511639,511639,112.27601623535156,23.65631103515625
15:32:20.635639,635639,112.27601623535156,23.65631103515625
15:32:20.705638,705638,112.27601623535156,23.65631103515625
15:32:20.747638,747638,112.27601623535156,23.65631103515625
15:32:20.837637,837637,108.63866424560547,15.155632972717285
15:32:20.906639,906639,101.53996276855469,27.302698135375977
15:32:21.024639,024639,99.47080993652344,6.8971757888793945
15:32:21.071637,071637,97.52928924560547,6.262969970703125
15:32:21.144663,144663,94.5761947631836,7.9813361167907715
15:32:21.227673,227673,100.22804260253906,24.573251724243164
15:32:21.322637,322637,105.85921478271484,23.46321678161621
15:32:21.390676,390676,108.62671661376953,9.543109893798828
15:32:21.474675,474675,109.10035705566406,1.4801263809204102
15:32:21.561637,561637,104.2303237915039,18.730897903442383
15:32:21.633637,633637,100.0665283203125,17.34914779663086
15:32:21.708161,708161,97.72308349609375,6.1669602394104
15:32:21.797159,797159,95.69081115722656,6.350851058959961
15:32:21.868159,868159,100.01947021484375,18.03607940673828
15:32:21.954160,954160,102.50940704345703,7.781052589416504
15:32:22.033158,033158,103.12760162353516,1.873317003250122
15:32:22.157437,157437,108.23700714111328,20.4376220703125
15:32:22.189440,189440,108.23700714111328,20.4376220703125
15:32:22.267438,267438,108.43724060058594,0.5889219045639038
15:32:22.345438,345438,102.55072021484375,23.54608154296875
15:32:22.431438,431438,100.73210906982422,6.062036991119385
15:32:22.513439,513439,99.2359390258789,4.82635498046875
15:32:22.603437,603437,98.2842788696289,3.1722004413604736
15:32:22.674948,674948,104.09867858886719,23.257598876953125
15:32:22.777948,777948,108.14897155761719,16.876220703125
15:32:22.835950,835950,108.14897155761719,16.876220703125
15:32:22.931947,931947,109.60457611083984,4.852015018463135
15:32:22.994949,994949,108.74774169921875,2.596467971801758
15:32:23.070458,070458,108.74774169921875,2.596467971801758
15:32:23.158460,158460,96.02963256835938,52.99211883544922
15:32:23.230486,230486,98.44158172607422,7.093967914581299
15:32:23.313460,313460,96.1184310913086,7.743834972381592
15:32:23.403459,403459,97.40119934082031,4.423338890075684
15:32:23.488458,488458,97.40119934082031,4.423338890075684
15:32:23.572459,572459,107.31159973144531,39.6416015625
15:32:23.633494,633494,107.31159973144531,39.6416015625
15:32:23.721459,721459,112.6136245727539,23.052282333374023
15:32:23.800459,800459,112.6136245727539,23.052282333374023
15:32:23.889460,889460,112.6136245727539,23.052282333374023
15:32:23.955479,955479,95.31024932861328,64.0865707397461
15:32:24.030458,030458,97.99854278564453,8.671914100646973
15:32:24.114495,114495,97.99854278564453,8.671914100646973
15:32:24.237480,237480,97.99854278564453,8.671914100646973
15:32:24.304481,304481,110.01420593261719,50.06526184082031
15:32:24.355480,355480,110.01420593261719,50.06526184082031
15:32:24.431481,431481,113.64726257324219,15.7958984375
15:32:24.518480,518480,107.8582992553711,22.265243530273438
15:32:24.592481,592481,104.15026092529297,14.8321533203125
15:32:24.686507,686507,98.53347778320312,23.403263092041016
15:32:24.757484,757484,97.80174255371094,2.5232250690460205
15:32:24.854508,854508,98.88672637939453,3.3905744552612305
15:32:24.903480,903480,102.43738555908203,14.20263671875
15:32:24.991517,991517,106.22350311279297,1.941598653793335
15:32:25.067516,067516,116.26216888427734,40.1546630859375
15:32:25.144517,144517,124.81073760986328,34.19427490234375
15:32:25.231481,231481,129.4273223876953,19.235769271850586
15:32:25.309480,309480,136.69313049316406,29.063232421875
15:32:25.390481,390481,141.2158966064453,18.091064453125
15:32:25.496481,496481,145.81680297851562,18.40362548828125
15:32:25.541480,541480,152.7906951904297,30.321269989013672
15:32:25.631537,631537,154.95700073242188,6.189444065093994
15:32:25.731530,731530,154.95700073242188,6.189444065093994
15:32:25.791502,791502,160.57347106933594,20.801740646362305
15:32:25.864529,864529,165.9153594970703,23.225601196289062
15:32:25.995504,995504,165.99888610839844,0.28802281618118286
15:32:26.042503,042503,165.99888610839844,0.28802281618118286
15:32:26.179521,179521,176.24203491210938,42.679786682128906
15:32:26.207503,207503,176.24203491210938,42.679786682128906
15:32:26.274528,274528,168.1741485595703,33.61619186401367
15:32:26.370502,370502,175.58619689941406,28.50787925720215
15:32:26.425503,425503,174.425048828125,3.8704934120178223
15:32:26.504501,504501,174.425048828125,0.0
15:32:26.634502,634502,173.3922882080078,3.442535161972046
15:32:26.694503,694503,173.3922882080078,3.442535161972046
15:32:26.747539,747539,173.83067321777344,1.4612833261489868
