EMG_Pod01,EMG_Pod02,EMG_Pod03,EMG_Pod04,EMG_Pod05,EMG_Pod06,EMG_Pod07,EMG_Pod08,Timestamp
0, 0, 1, 0, -1, -3, -5, 0, 2021-08-24 19:31:28.545982
-3, -2, -1, -2, -2, -9, -11, -5, 2021-08-24 19:31:28.545982
-2, -1, -2, -1, -1, 0, 1, 0, 2021-08-24 19:31:28.546981
-1, -2, 0, 0, 0, 0, -1, -2, 2021-08-24 19:31:28.546981
0, 0, 0, -1, 0, 4, 4, 1, 2021-08-24 19:31:28.559980
-1, -1, 0, -1, 0, 4, 1, 0, 2021-08-24 19:31:28.559980
2, -2, 0, -1, 1, 3, 5, 3, 2021-08-24 19:31:28.567980
-4, -4, -4, -7, -5, -5, -3, -4, 2021-08-24 19:31:28.567980
-6, -3, -2, -2, -5, -11, -16, -9, 2021-08-24 19:31:28.583011
0, 1, 0, -1, 0, -1, -2, 0, 2021-08-24 19:31:28.583979
1, 0, -2, -1, -1, 0, 0, 1, 2021-08-24 19:31:28.583979
1, 1, 1, 1, 2, 3, 4, 1, 2021-08-24 19:31:28.583979
2, 0, 0, 1, 1, 3, 6, 3, 2021-08-24 19:31:28.606015
-1, -1, 0, -1, -1, 1, 4, 0, 2021-08-24 19:31:28.606015
-3, -2, -3, -1, -3, -3, -5, -4, 2021-08-24 19:31:28.606975
-2, -2, -1, 0, -3, -8, -9, -4, 2021-08-24 19:31:28.606975
-1, 0, 0, 0, -3, -4, -7, -4, 2021-08-24 19:31:28.620007
1, -1, 0, -1, -1, -2, 0, -2, 2021-08-24 19:31:28.620007
-1, 1, 0, -1, 1, 3, 6, 1, 2021-08-24 19:31:28.627972
2, 0, 0, 2, 1, 4, 6, 3, 2021-08-24 19:31:28.627972
-2, -1, -1, 0, 0, 7, 9, 2, 2021-08-24 19:31:28.643026
-2, -1, -2, 0, -2, -6, -9, -2, 2021-08-24 19:31:28.643971
-3, -4, -2, -3, -4, -10, -12, -6, 2021-08-24 19:31:28.643971
-1, 0, -2, -1, -3, -5, -7, -2, 2021-08-24 19:31:28.643971
0, 0, 1, 1, 3, 3, 4, 1, 2021-08-24 19:31:28.666005
-2, -2, 0, -1, 0, 3, 4, 0, 2021-08-24 19:31:28.666005
0, 0, -2, 0, 0, 1, 2, 1, 2021-08-24 19:31:28.666967
0, -1, 0, 0, 2, 2, 1, 1, 2021-08-24 19:31:28.666967
0, -1, 0, -3, -3, -4, -3, -1, 2021-08-24 19:31:28.679964
-2, 0, 1, -1, -2, -4, -4, -3, 2021-08-24 19:31:28.679964
-1, -1, 0, -1, -1, -3, -6, -4, 2021-08-24 19:31:28.687963
-2, 1, -1, 0, 1, 4, 5, 1, 2021-08-24 19:31:28.687963
0, -1, -2, 1, 0, 1, 1, 0, 2021-08-24 19:31:28.703961
0, 0, -1, -2, 1, 4, 3, 0, 2021-08-24 19:31:28.703961
0, 1, 0, 1, 1, 2, 2, 2, 2021-08-24 19:31:28.704960
-1, -1, 1, 0, -2, 0, 1, 0, 2021-08-24 19:31:28.704960
-4, -4, -3, -5, -6, -13, -17, -7, 2021-08-24 19:31:28.725963
0, -2, -1, 0, -4, -6, -6, -2, 2021-08-24 19:31:28.725963
-3, -2, -1, -3, 0, 2, 2, 0, 2021-08-24 19:31:28.726960
0, 0, 1, -1, 0, 1, -1, 0, 2021-08-24 19:31:28.726960
4, 2, 1, 1, 2, 12, 13, 4, 2021-08-24 19:31:28.739957
2, -1, 0, 1, 2, 4, 2, 3, 2021-08-24 19:31:28.739957
-1, -2, -2, -1, -5, -8, -9, -5, 2021-08-24 19:31:28.747957
-2, -2, 0, -1, -4, -9, -5, -3, 2021-08-24 19:31:28.747957
-4, -2, -2, 2, 0, -3, -3, -2, 2021-08-24 19:31:28.763953
-2, -1, -2, -1, 0, 3, 3, -1, 2021-08-24 19:31:28.763953
1, -1, -2, 0, 0, 3, 5, 3, 2021-08-24 19:31:28.763953
-1, -2, -1, -1, -1, 3, -1, -2, 2021-08-24 19:31:28.764953
