Timestamp,Milliseconds,Angle
12:28:59.017625,017625,123.36044590719708
12:28:59.021587,021587,123.36857455171621
12:28:59.025587,025587,123.36912169917925
12:28:59.030591,030591,123.36277799630496
12:28:59.034591,034591,123.36871159668061
12:28:59.038590,038590,123.36918109409167
12:28:59.042625,042625,123.3737906097193
12:28:59.046636,046636,123.37268901625542
12:28:59.050625,050625,123.36666430161227
12:28:59.055628,055628,123.35982191567807
12:28:59.059588,059588,123.35959400583246
12:28:59.063589,063589,123.36496215411832
12:28:59.067636,067636,123.36566518185602
12:28:59.071637,071637,123.36462133495255
12:28:59.075586,075586,123.36620989638912
12:28:59.080586,080586,123.36491538860967
12:28:59.084586,084586,123.36005588746943
12:28:59.088587,088587,123.36112446619329
12:28:59.092586,092586,123.35787229774314
12:28:59.096586,096586,123.35668757289251
12:28:59.100586,100586,123.35925695615994
12:28:59.105635,105635,123.36169023205983
12:28:59.109588,109588,123.36132466197162
12:28:59.113611,113611,123.35951791170291
12:28:59.117615,117615,123.36030997128437
12:28:59.121588,121588,123.35790877922405
12:28:59.125587,125587,123.35380517074196
12:28:59.130587,130587,123.35587649495017
12:28:59.134586,134586,123.3557782122707
12:28:59.138588,138588,123.3561313322007
12:28:59.142587,142587,123.35470807975537
12:28:59.146588,146588,123.35727306693795
12:28:59.150591,150591,123.35841745104396
12:28:59.155588,155588,123.359340633553
12:28:59.159588,159588,123.35558479651344
12:28:59.163587,163587,123.35450502229715
12:28:59.167589,167589,123.36192820127262
12:28:59.171587,171587,123.36643577471591
12:28:59.176588,176588,123.36662061893406
12:28:59.180625,180625,123.36852077876208
12:28:59.184628,184628,123.36792506011213
12:28:59.188587,188587,123.35865309990196
12:28:59.192587,192587,123.36405778076434
12:28:59.196634,196634,123.36085255735136
12:28:59.200589,200589,123.36068629598132
12:28:59.205586,205586,123.35562403386366
12:28:59.209587,209587,123.35716241518547
12:28:59.213588,213588,123.36162446730849
12:28:59.217623,217623,123.36690614719294
12:28:59.221622,221622,123.3649900329892
12:28:59.225586,225586,123.36580707841682
12:28:59.230611,230611,123.36883548423918
12:28:59.234613,234613,123.37120019761763
12:28:59.238613,238613,123.36173511039524
12:28:59.242587,242587,123.36338980910713
12:28:59.246587,246587,123.35772191297019
12:28:59.250588,250588,123.3579039460802
12:28:59.255623,255623,123.34849801686381
12:28:59.259625,259625,123.35260310038433
12:28:59.263621,263621,123.3587153059774
12:28:59.267627,267627,123.36179637869472
12:28:59.271586,271586,123.36148057736379
12:28:59.275625,275625,123.3636124515984
12:28:59.280585,280585,123.3627365406574
12:28:59.284585,284585,123.35461267422065
12:28:59.288585,288585,123.36034688729188
12:28:59.292585,292585,123.35867158364107
12:28:59.296585,296585,123.35805633596765
12:28:59.300586,300586,123.36028508930933
12:28:59.305585,305585,123.35739904185174
12:28:59.309585,309585,123.3623585959435
12:28:59.313585,313585,123.36041687820463
12:28:59.317585,317585,123.3587921546835
12:28:59.321585,321585,123.3595049597127
12:28:59.325587,325587,123.36082415068762
12:28:59.330585,330585,123.35982510326826
12:28:59.334585,334585,123.36227931961113
12:28:59.338585,338585,123.36922422126976
12:28:59.342585,342585,123.37319372135384
12:28:59.346586,346586,123.3717755614233
12:28:59.351585,351585,123.3724244048662
12:28:59.355585,355585,123.37643123310119
12:28:59.359588,359588,123.37655609743457
12:28:59.363586,363586,123.3752123197307
12:28:59.367586,367586,123.3689553834094
12:28:59.371585,371585,123.36707232418922
12:28:59.375587,375587,123.36608699846741
12:28:59.380585,380585,123.36655958123178
12:28:59.384585,384585,123.36981748468313
12:28:59.388585,388585,123.37099533325018
12:28:59.392585,392585,123.37456419817435
12:28:59.396586,396586,123.36882548475877
12:28:59.400585,400585,123.37017119360199
12:28:59.405588,405588,123.36684566335452
12:28:59.409585,409585,123.36931217064225
12:28:59.413585,413585,123.36782222880663
12:28:59.417585,417585,123.36734314498456
12:28:59.421585,421585,123.36927893821921
12:28:59.426105,426105,123.36816373355487
12:28:59.430615,430615,123.37621957868467
12:28:59.434614,434614,123.38215037963634
12:28:59.438614,438614,123.38235637796194
12:28:59.442614,442614,123.38044220102559
12:28:59.446614,446614,123.37994850315272
12:28:59.450615,450615,123.37769902064653
12:28:59.455618,455618,123.3783374816403
12:28:59.459616,459616,123.37494411627763
12:28:59.463616,463616,123.37428608994992
12:28:59.467617,467617,123.3719922323795
12:28:59.471616,471616,123.36786426711318
12:28:59.475618,475618,123.36697144299363
12:28:59.480616,480616,123.36562053356342
12:28:59.484618,484618,123.36669370291617
12:28:59.488617,488617,123.36764286322666
12:28:59.492617,492617,123.36692556065454
12:28:59.496618,496618,123.36388543214751
12:28:59.500618,500618,123.37140944681538
12:28:59.505616,505616,123.37176582129102
12:28:59.509617,509617,123.36846215313182
12:28:59.513616,513616,123.36702520728281
12:28:59.517615,517615,123.3673950682339
12:28:59.521618,521618,123.36975936220539
12:28:59.525653,525653,123.36581706357187
12:28:59.530652,530652,123.36176075897431
12:28:59.534652,534652,123.35865200922164
12:28:59.538618,538618,123.36325376830932
12:28:59.542617,542617,123.36157652510661
12:28:59.546616,546616,123.35934885246222
12:28:59.550618,550618,123.36440982033675
12:28:59.555616,555616,123.36632473591067
12:28:59.559616,559616,123.36534594280918
12:28:59.563616,563616,123.3692060937898
12:28:59.567615,567615,123.36991026491462
12:28:59.571617,571617,123.3719939663218
12:28:59.575616,575616,123.36968551398665
12:28:59.580617,580617,123.37038153094335
12:28:59.584617,584617,123.36872594521549
12:28:59.588616,588616,123.37159683283699
12:28:59.592615,592615,123.36540666574237
12:28:59.596617,596617,123.37330887498038
12:28:59.601616,601616,123.37682598453546
12:28:59.605671,605671,123.37502598282718
12:28:59.609655,609655,123.37160574760507
12:28:59.613619,613619,123.36874130482565
12:28:59.617654,617654,123.36760635482567
12:28:59.621628,621628,123.37000848874254
12:28:59.625645,625645,123.37067896989953
12:28:59.630644,630644,123.36826879146557
12:28:59.634644,634644,123.36914777968934
12:28:59.638652,638652,123.3691267345069
12:28:59.643284,643284,123.37251035029486
12:28:59.647283,647283,123.37048874474128
12:28:59.651284,651284,123.3690098334688
12:28:59.655281,655281,123.36498132919472
12:28:59.659318,659318,123.36412238897351
12:28:59.663282,663282,123.36546365666507
12:28:59.667282,667282,123.36534147039565
12:28:59.672308,672308,123.36342188847334
12:28:59.676279,676279,123.36766645165397
12:28:59.680279,680279,123.36596337411858
12:28:59.684279,684279,123.36671816265576
12:28:59.688279,688279,123.36613120736388
12:28:59.692329,692329,123.36447750351873
12:28:59.697280,697280,123.36734882040122
12:28:59.701317,701317,123.36750658523165
12:28:59.705329,705329,123.36364098437618
12:28:59.709283,709283,123.36679133625218
12:28:59.713317,713317,123.3640457747594
12:28:59.717334,717334,123.3616611810995
12:28:59.721319,721319,123.35614088977714
12:28:59.726320,726320,123.35465524337248
12:28:59.730328,730328,123.357316596936
12:28:59.734283,734283,123.3645815175965
12:28:59.738279,738279,123.36458238350278
12:28:59.742279,742279,123.36648883107911
12:28:59.747279,747279,123.36414860333558
12:28:59.751279,751279,123.36401634592457
12:28:59.755317,755317,123.36432959955647
12:28:59.759282,759282,123.36670789787867
12:28:59.763279,763279,123.36460876649848
12:28:59.767319,767319,123.3663367127372
12:28:59.772318,772318,123.36207533909437
12:28:59.776318,776318,123.36080483465335
12:28:59.780318,780318,123.3583571860601
12:28:59.784280,784280,123.35809140852407
12:28:59.788319,788319,123.35743904819677
12:28:59.792318,792318,123.35474373324918
12:28:59.797301,797301,123.35731904776374
12:28:59.801331,801331,123.35968617211643
12:28:59.805282,805282,123.36274138932784
12:28:59.809279,809279,123.35972168490377
12:28:59.813318,813318,123.36075050065755
12:28:59.817318,817318,123.36258886667547
12:28:59.822342,822342,123.3671715851055
12:28:59.826280,826280,123.36793377390957
12:28:59.830328,830328,123.36478618759355
12:28:59.834317,834317,123.36361520180974
12:28:59.838318,838318,123.36725010152531
12:28:59.842330,842330,123.36316023573733
12:28:59.847279,847279,123.36388852746835
12:28:59.851279,851279,123.36322853100923
12:28:59.855279,855279,123.36618756622025
12:28:59.859279,859279,123.36009099861047
12:28:59.863319,863319,123.36192348823118
12:28:59.867319,867319,123.36168203491916
12:28:59.871319,871319,123.36094897857443
12:28:59.876320,876320,123.3662889194302
12:28:59.880321,880321,123.36400067204988
12:28:59.884317,884317,123.3592889013845
12:28:59.888283,888283,123.36367802202022
12:28:59.892317,892317,123.3589693073153
12:28:59.897323,897323,123.35697002162966
12:28:59.901283,901283,123.35931146485056
12:28:59.905317,905317,123.3589954320443
12:28:59.909279,909279,123.3642987018553
12:28:59.913280,913280,123.36644789159348
12:28:59.917319,917319,123.36568413145456
12:28:59.922280,922280,123.36519170817587
12:28:59.926279,926279,123.36580433420562
12:28:59.930307,930307,123.36453284841221
12:28:59.934307,934307,123.36829112711305
12:28:59.938308,938308,123.36520103033155
12:28:59.942316,942316,123.3665885625543
12:28:59.947281,947281,123.3618663560114
12:28:59.951319,951319,123.36409774096036
12:28:59.955318,955318,123.36731161364791
12:28:59.959282,959282,123.36840059641959
12:28:59.963317,963317,123.36682608932848
12:28:59.967331,967331,123.36166145741097
12:28:59.971317,971317,123.36193310650455
12:28:59.976278,976278,123.36749173522993
12:28:59.980319,980319,123.3653795760396
12:28:59.984318,984318,123.36937745209605
12:28:59.988307,988307,123.36959599953654
12:28:59.992280,992280,123.36969224254707
12:28:59.997281,997281,123.3662867488163
12:29:00.001282,001282,123.35825955084299
12:29:00.005281,005281,123.35239705648637
12:29:00.009281,009281,123.34890634239314
12:29:00.013279,013279,123.35219976490842
12:29:00.017795,017795,123.35425738211744
12:29:00.021796,021796,123.35578464589385
12:29:00.025796,025796,123.36055997240544
12:29:00.029796,029796,123.3655696902569
12:29:00.034796,034796,123.3639966841346
12:29:00.038793,038793,123.3604795901925
12:29:00.042794,042794,123.36218882025675
12:29:00.046795,046795,123.36628876834259
12:29:00.050795,050795,123.36092381705778
12:29:00.054796,054796,123.35952413363792
12:29:00.059834,059834,123.3591642628069
12:29:00.063837,063837,123.36414124044451
12:29:00.067798,067798,123.36757777664674
12:29:00.071799,071799,123.36303493224133
12:29:00.075797,075797,123.36166494778884
12:29:00.079840,079840,123.36383977468877
12:29:00.083811,083811,123.3629817112528
12:29:00.088799,088799,123.36015731511291
12:29:00.092796,092796,123.35942631666168
12:29:00.096795,096795,123.36094041218315
12:29:00.100796,100796,123.35537338784545
12:29:00.104799,104799,123.35833170542755
12:29:00.108826,108826,123.35670900704567
12:29:00.113798,113798,123.3574411688026
12:29:00.117834,117834,123.35678378043524
12:29:00.121840,121840,123.35485464820839
12:29:00.125834,125834,123.35470074462177
12:29:00.129831,129831,123.35634196355024
12:29:00.134823,134823,123.35907552911819
12:29:00.138831,138831,123.35909976864158
12:29:00.142833,142833,123.36055261375854
12:29:00.146840,146840,123.35789564824441
12:29:00.150796,150796,123.35782977561877
12:29:00.154797,154797,123.36951983914037
12:29:00.159801,159801,123.36712168662906
12:29:00.163835,163835,123.36608078772042
12:29:00.167796,167796,123.36641455137477
12:29:00.171797,171797,123.35856699366217
12:29:00.175799,175799,123.3584711801168
12:29:00.179801,179801,123.36052205757278
12:29:00.184802,184802,123.35621725204699
12:29:00.188804,188804,123.35676285645387
12:29:00.192801,192801,123.36087117183847
12:29:00.196801,196801,123.35639820199867
12:29:00.200802,200802,123.3581273790091
12:29:00.204800,204800,123.36081060774907
12:29:00.209799,209799,123.36305610811253
12:29:00.213798,213798,123.3632517444751
12:29:00.217805,217805,123.36386554714274
12:29:00.221799,221799,123.36499780505889
12:29:00.225798,225798,123.35949998703893
12:29:00.229833,229833,123.36473251344479
12:29:00.234890,234890,123.36075668805104
12:29:00.238896,238896,123.36117766464648
12:29:00.242890,242890,123.36409605606372
12:29:00.246883,246883,123.36415318092126
12:29:00.250886,250886,123.36452010917162
12:29:00.254886,254886,123.36102047803205
12:29:00.259891,259891,123.3645628328954
12:29:00.263884,263884,123.36172604014007
12:29:00.267883,267883,123.36468379094299
12:29:00.271884,271884,123.36035574386504
12:29:00.275884,275884,123.36364329677338
12:29:00.279848,279848,123.36213343972173
12:29:00.284886,284886,123.35790359203155
12:29:00.288848,288848,123.35881627631439
12:29:00.292883,292883,123.35792156034398
12:29:00.296846,296846,123.36005540102077
12:29:00.300886,300886,123.36190622466086
12:29:00.304884,304884,123.36233431406178
12:29:00.309848,309848,123.36361003393452
12:29:00.313886,313886,123.36508133321927
12:29:00.317871,317871,123.36390635008843
12:29:00.321880,321880,123.36610863628094
12:29:00.325846,325846,123.36080523765098
12:29:00.329846,329846,123.36306871319125
12:29:00.334845,334845,123.36327048858558
12:29:00.338886,338886,123.36474885779326
12:29:00.342849,342849,123.3690962270544
12:29:00.346847,346847,123.36230650164329
12:29:00.350885,350885,123.35859068447911
12:29:00.354848,354848,123.35519255662788
12:29:00.359887,359887,123.35686274186534
12:29:00.363847,363847,123.35772280510736
12:29:00.367849,367849,123.35748776204589
12:29:00.371889,371889,123.35909221111937
12:29:00.375845,375845,123.36367877317988
12:29:00.379845,379845,123.35728656647373
12:29:00.384847,384847,123.3547067797803
12:29:00.388845,388845,123.3552784963954
12:29:00.392848,392848,123.3523974068007
12:29:00.396848,396848,123.35573315255814
12:29:00.400848,400848,123.35794902218699
12:29:00.404849,404849,123.35533733495197
12:29:00.408846,408846,123.35467128072925
12:29:00.413845,413845,123.3577687517458
12:29:00.417846,417846,123.35369638363825
12:29:00.421846,421846,123.35238015507689
12:29:00.425851,425851,123.35390196970847
12:29:00.429848,429848,123.35959077910768
12:29:00.434846,434846,123.36126055194812
12:29:00.438845,438845,123.3607790307349
12:29:00.442846,442846,123.36060060377352
12:29:00.446846,446846,123.36423402951428
12:29:00.450847,450847,123.35724577682248
12:29:00.454846,454846,123.36017511302943
12:29:00.458847,458847,123.35741031781896
12:29:00.463847,463847,123.35508988677061
12:29:00.467847,467847,123.35708037020585
12:29:00.471847,471847,123.34699303217322
12:29:00.475846,475846,123.35229357232117
12:29:00.479846,479846,123.35367102637244
12:29:00.483848,483848,123.36027823425167
12:29:00.488847,488847,123.36208179102967
12:29:00.492846,492846,123.36045235126855
12:29:00.496845,496845,123.36361528649533
12:29:00.500847,500847,123.3669894134317
12:29:00.504847,504847,123.3644330124994
12:29:00.509850,509850,123.36504238116663
12:29:00.513845,513845,123.36234076068028
12:29:00.517846,517846,123.36279591840184
12:29:00.521845,521845,123.35838036888352
12:29:00.525846,525846,123.36204596426057
12:29:00.529851,529851,123.35738038455611
12:29:00.534847,534847,123.35656143026803
12:29:00.538846,538846,123.36366360266355
12:29:00.542849,542849,123.36055034696808
12:29:00.546849,546849,123.36346357196858
12:29:00.550849,550849,123.36096436516229
12:29:00.554848,554848,123.36541287266364
12:29:00.558848,558848,123.36767790190191
12:29:00.563849,563849,123.36524636083773
12:29:00.567848,567848,123.36700543260194
12:29:00.571849,571849,123.36899809247357
12:29:00.575847,575847,123.3740711502776
12:29:00.579847,579847,123.36979821352328
12:29:00.584847,584847,123.36974113711395
12:29:00.588848,588848,123.36992929713323
12:29:00.592851,592851,123.37027505693425
12:29:00.596847,596847,123.37062566979078
12:29:00.600849,600849,123.37055601083433
12:29:00.604847,604847,123.37375150290201
12:29:00.609848,609848,123.37167066285484
12:29:00.613850,613850,123.37007230144245
12:29:00.617847,617847,123.36722373058572
12:29:00.621847,621847,123.35929334462855
12:29:00.625848,625848,123.35782695859712
12:29:00.629847,629847,123.34936959020366
12:29:00.634851,634851,123.36009174424943
12:29:00.638847,638847,123.36107726013203
12:29:00.642849,642849,123.35944425601737
12:29:00.646847,646847,123.36336180483707
12:29:00.650847,650847,123.36518592055563
12:29:00.654851,654851,123.36812190758768
12:29:00.659846,659846,123.36955920406098
12:29:00.663848,663848,123.36691833598314
12:29:00.667848,667848,123.35957035306426
12:29:00.671847,671847,123.35877371820717
12:29:00.676370,676370,123.36328009337025
12:29:00.680366,680366,123.36335429744707
12:29:00.684366,684366,123.3569514508344
12:29:00.688366,688366,123.36427397859526
12:29:00.692405,692405,123.36679512647082
12:29:00.697369,697369,123.36934026797097
12:29:00.701369,701369,123.36876367620647
12:29:00.705369,705369,123.36993637467114
12:29:00.709401,709401,123.36802887056507
12:29:00.713366,713366,123.3642380759538
12:29:00.717368,717368,123.36682379785104
12:29:00.721367,721367,123.36925474114818
12:29:00.725366,725366,123.37045918092485
12:29:00.730365,730365,123.36839118029886
12:29:00.734365,734365,123.36829535255903
12:29:00.738368,738368,123.36446512523004
12:29:00.742409,742409,123.36366284003122
12:29:00.747402,747402,123.3581351909136
12:29:00.751367,751367,123.36089079461848
12:29:00.755391,755391,123.35756208515883
12:29:00.759369,759369,123.35533692466711
12:29:00.763403,763403,123.36159065535428
12:29:00.767366,767366,123.36585022663338
12:29:00.771367,771367,123.3664873790159
12:29:00.776365,776365,123.36671090639427
12:29:00.780367,780367,123.36340087626444
12:29:00.784367,784367,123.3614544477371
12:29:00.788367,788367,123.3628788107245
12:29:00.792393,792393,123.36736957070246
12:29:00.797366,797366,123.36531572715607
12:29:00.801366,801366,123.36364004280568
12:29:00.805367,805367,123.36754293629633
12:29:00.809365,809365,123.37052596199159
12:29:00.813366,813366,123.37168149499743
12:29:00.817366,817366,123.36737314597265
12:29:00.822367,822367,123.36188411350204
12:29:00.826367,826367,123.36042499391144
12:29:00.830365,830365,123.36780768902017
12:29:00.834366,834366,123.37238864427894
12:29:00.838366,838366,123.37223964816287
12:29:00.842365,842365,123.37230785746695
12:29:00.847369,847369,123.37472365481561
12:29:00.851407,851407,123.37111682572629
12:29:00.855404,855404,123.37030716972399
12:29:00.859404,859404,123.36709599883773
12:29:00.863372,863372,123.3660131869831
12:29:00.867372,867372,123.36238835303729
12:29:00.872370,872370,123.36555913070605
12:29:00.876371,876371,123.36872332082514
12:29:00.880405,880405,123.36493827115837
12:29:00.884367,884367,123.36979613429259
12:29:00.888366,888366,123.36846543340765
12:29:00.892365,892365,123.36912587513618
12:29:00.897406,897406,123.37180410302302
12:29:00.901369,901369,123.37094001238525
12:29:00.905368,905368,123.37051758092187
12:29:00.909368,909368,123.37046519664682
12:29:00.913870,913870,123.3671507813565
12:29:00.917905,917905,123.36050124327028
12:29:00.921906,921906,123.36279071836876
12:29:00.925867,925867,123.3662459312869
12:29:00.929896,929896,123.35996413853204
12:29:00.933892,933892,123.35941033825155
12:29:00.938869,938869,123.36425547968025
12:29:00.942894,942894,123.36405761811032
12:29:00.946870,946870,123.36818842302152
12:29:00.950899,950899,123.37031358193667
12:29:00.954868,954868,123.37480543914468
12:29:00.958906,958906,123.37523597019074
12:29:00.963895,963895,123.3743302921723
12:29:00.967904,967904,123.36958088476754
12:29:00.971911,971911,123.36594154179565
12:29:00.975867,975867,123.3682493569604
12:29:00.979905,979905,123.36438665403283
12:29:00.984905,984905,123.36704109814427
12:29:00.988871,988871,123.36832587087228
12:29:00.992905,992905,123.37298931641779
12:29:00.996906,996906,123.37030916303422
12:29:01.000906,000906,123.36809219395307
12:29:01.004905,004905,123.36502710427
12:29:01.009875,009875,123.36873211918753
12:29:01.013907,013907,123.36951084046181
12:29:01.017906,017906,123.36999867603036
12:29:01.021869,021869,123.37216485129233
12:29:01.025867,025867,123.3691868277054
12:29:01.029870,029870,123.36776580354666
12:29:01.034867,034867,123.37015942291492
12:29:01.038868,038868,123.36277851226461
12:29:01.042866,042866,123.3693463270933
12:29:01.046866,046866,123.36404287459004
12:29:01.050867,050867,123.36506619792713
12:29:01.054896,054896,123.36084594921493
12:29:01.059869,059869,123.36744033508155
12:29:01.063868,063868,123.36297633858496
12:29:01.067894,067894,123.36511555049798
12:29:01.071868,071868,123.36555925971336
12:29:01.075906,075906,123.36565715499022
12:29:01.079868,079868,123.3679669870016
12:29:01.084906,084906,123.36990373277368
12:29:01.088866,088866,123.36967162470918
12:29:01.092867,092867,123.37061391482064
12:29:01.096866,096866,123.37274432911255
12:29:01.100866,100866,123.37314630469567
12:29:01.104905,104905,123.37013303241407
12:29:01.109894,109894,123.37639702436994
12:29:01.113871,113871,123.37092326610738
12:29:01.117895,117895,123.36545533997267
12:29:01.121869,121869,123.35974233997877
12:29:01.125869,125869,123.36211167380362
12:29:01.129893,129893,123.36848619747586
12:29:01.134406,134406,123.37173192328669
12:29:01.138450,138450,123.3705088377075
12:29:01.142450,142450,123.36693090867489
12:29:01.146488,146488,123.36721086461938
12:29:01.151447,151447,123.36169974185775
12:29:01.155447,155447,123.36270715471173
12:29:01.159475,159475,123.36275886002771
12:29:01.163449,163449,123.36155453681936
12:29:01.167487,167487,123.36223240977257
12:29:01.171479,171479,123.36639978106733
12:29:01.176449,176449,123.36618259120998
12:29:01.180485,180485,123.36194410411305
12:29:01.184486,184486,123.3628984411834
12:29:01.188486,188486,123.3669879082276
12:29:01.192485,192485,123.36359233093572
12:29:01.196449,196449,123.3658696227284
12:29:01.201447,201447,123.36414329300047
12:29:01.205480,205480,123.36619721991497
12:29:01.208996,208996,123.36137640802978
12:29:01.213997,213997,123.35931838795257
12:29:01.218001,218001,123.35576439138407
12:29:01.221996,221996,123.36082398434499
