EMG_Pod01,EMG_Pod02,EMG_Pod03,EMG_Pod04,EMG_Pod05,EMG_Pod06,EMG_Pod07,EMG_Pod08,Timestamp
0, 1, 0, -1, -1, -2, 0, -2, 2021-08-18 17:21:36.483593
-7, -4, -3, -1, -2, -1, -2, -3, 2021-08-18 17:21:36.483593
1, 1, 0, -1, -1, -1, -3, 1, 2021-08-18 17:21:36.483593
-2, -1, -1, 0, 1, 0, -3, -3, 2021-08-18 17:21:36.484594
3, 1, -3, -1, 0, 1, 0, 2, 2021-08-18 17:21:36.491594
4, 2, 0, -1, 0, 0, -1, -1, 2021-08-18 17:21:36.491594
-3, -3, -1, -1, -1, 0, -2, -2, 2021-08-18 17:21:36.497594
1, 1, 0, 1, 0, 0, 0, 1, 2021-08-18 17:21:36.497594
-2, -2, 0, 0, -1, 0, -1, -3, 2021-08-18 17:21:36.513594
0, 0, -2, 1, -1, -3, 0, -1, 2021-08-18 17:21:36.513594
0, 0, 1, -1, 0, -3, 1, -1, 2021-08-18 17:21:36.521593
-3, 1, 0, -3, -1, 0, 1, -1, 2021-08-18 17:21:36.521593
0, -1, -2, -1, -2, 1, -1, -1, 2021-08-18 17:21:36.527594
1, -2, 0, 0, -2, -1, 0, -2, 2021-08-18 17:21:36.527594
1, 2, 1, -1, 0, -1, -2, 0, 2021-08-18 17:21:36.544593
-1, -4, -5, -2, -1, -2, -1, 0, 2021-08-18 17:21:36.544593
0, -2, 1, 1, -2, -2, -2, 0, 2021-08-18 17:21:36.549595
2, 2, -5, -3, -2, -1, -2, -1, 2021-08-18 17:21:36.549595
0, 0, 6, 0, 0, -1, -2, 3, 2021-08-18 17:21:36.559593
-1, -1, -2, -2, -1, 0, -2, 0, 2021-08-18 17:21:36.559593
-3, -1, -1, 0, -1, -2, -1, -3, 2021-08-18 17:21:36.572594
-1, 1, 2, 0, 1, -2, -1, -1, 2021-08-18 17:21:36.572594
0, -1, -4, -1, -1, -1, -1, -2, 2021-08-18 17:21:36.589594
-2, -1, 1, 0, 0, -2, 1, 1, 2021-08-18 17:21:36.589594
0, -1, 1, -1, -1, 0, 1, 1, 2021-08-18 17:21:36.590629
-1, -3, -1, -1, -1, -1, -1, -3, 2021-08-18 17:21:36.590629
-1, -1, -3, -1, -2, 1, 0, -3, 2021-08-18 17:21:36.611595
1, 0, 1, -2, -3, -1, 0, 0, 2021-08-18 17:21:36.612595
0, 1, -1, -1, 0, -1, 2, -1, 2021-08-18 17:21:36.612595
0, 2, 0, -2, -1, 0, 0, 0, 2021-08-18 17:21:36.612595
-1, -1, -2, 0, -2, -1, -1, -1, 2021-08-18 17:21:36.618594
1, 2, 0, 0, -1, -3, -2, 1, 2021-08-18 17:21:36.619594
0, -2, 0, -2, -1, -1, -1, 0, 2021-08-18 17:21:36.641595
-1, -3, -3, -2, -1, -3, -1, -4, 2021-08-18 17:21:36.641595
0, 0, 0, -2, 1, 1, -1, 2, 2021-08-18 17:21:36.642594
-2, -1, -2, -2, -1, 1, -2, -3, 2021-08-18 17:21:36.642594
-2, -1, -1, -1, -2, 0, -1, -1, 2021-08-18 17:21:36.647595
0, 1, 0, 1, 1, -1, 1, -1, 2021-08-18 17:21:36.647595
1, -1, -1, 1, -1, -1, -1, -1, 2021-08-18 17:21:36.671598
-2, -3, -2, -1, -2, 0, -2, -4, 2021-08-18 17:21:36.672594
-1, 0, -1, -1, 0, 0, 0, 2, 2021-08-18 17:21:36.672594
1, 1, -2, -1, 0, 1, -1, 0, 2021-08-18 17:21:36.672594
-2, 0, 2, 1, 0, -1, -1, -1, 2021-08-18 17:21:36.678594
-1, -1, -2, 1, 0, 0, 2, 1, 2021-08-18 17:21:36.678594
-1, 0, -2, -3, 1, -2, -2, -2, 2021-08-18 17:21:36.701613
0, -1, -1, -2, -2, -1, -2, 0, 2021-08-18 17:21:36.701613
-1, 2, 0, 0, -1, -2, -1, -1, 2021-08-18 17:21:36.702649
1, 0, 1, 0, -2, 0, -1, -1, 2021-08-18 17:21:36.702649
-2, -1, -1, 0, -1, -1, -1, -2, 2021-08-18 17:21:36.707614
5, 4, 2, 0, 0, -1, -1, 2, 2021-08-18 17:21:36.707614
-4, -2, -2, -2, -1, 1, 0, -1, 2021-08-18 17:21:36.732614
-3, -4, -3, -1, -1, -1, 1, -3, 2021-08-18 17:21:36.732614
-1, 0, -1, -1, -1, -2, -3, -2, 2021-08-18 17:21:36.733614
1, 0, 0, 0, -1, 0, -2, 1, 2021-08-18 17:21:36.733614
4, 3, 0, 1, -2, -1, 0, 0, 2021-08-18 17:21:36.738615
-2, -2, -1, -1, 1, 0, -2, -1, 2021-08-18 17:21:36.739614
-4, -2, -2, 0, -1, -3, -2, -1, 2021-08-18 17:21:36.761612
-4, -2, -1, 0, 0, 1, 2, 3, 2021-08-18 17:21:36.761612
-2, 0, -2, -1, 0, -1, -2, -1, 2021-08-18 17:21:36.763614
1, -1, -2, 0, -1, -1, 0, -2, 2021-08-18 17:21:36.763614
3, 0, 0, -1, -1, 0, 0, -2, 2021-08-18 17:21:36.767618
0, -3, -1, 0, -2, 0, -4, -5, 2021-08-18 17:21:36.767618
-4, -5, -1, 0, -2, -1, 0, 1, 2021-08-18 17:21:36.790615
-1, 1, 0, 1, 1, -1, -1, 0, 2021-08-18 17:21:36.790615
1, 2, 0, -3, -1, -2, 0, 1, 2021-08-18 17:21:36.798614
-5, -3, -4, -3, -2, -2, -2, -4, 2021-08-18 17:21:36.798614
1, 0, -2, -1, 1, 0, 0, -1, 2021-08-18 17:21:36.800614
-2, -1, 1, -1, -1, -3, -1, 2, 2021-08-18 17:21:36.800614
1, -5, -2, 1, 1, 1, 1, -1, 2021-08-18 17:21:36.821614
-1, 2, 3, 1, -1, 0, -1, 1, 2021-08-18 17:21:36.821614
-2, 0, -1, -1, 0, -1, -2, -1, 2021-08-18 17:21:36.822615
1, -1, 0, 1, 0, -3, -1, 0, 2021-08-18 17:21:36.822615
-1, 0, -1, 0, -2, 0, 0, 2, 2021-08-18 17:21:36.827614
-2, -2, 0, -1, -1, -1, -1, -1, 2021-08-18 17:21:36.827614
-1, 2, 2, 0, -1, 1, -1, -3, 2021-08-18 17:21:36.852614
1, 0, -1, -2, 0, 1, -1, 1, 2021-08-18 17:21:36.852614
-2, 1, -1, 1, -1, -2, -3, 0, 2021-08-18 17:21:36.858618
1, -1, -2, -2, 0, -2, -1, -2, 2021-08-18 17:21:36.858618
-3, -3, -1, -2, -1, 0, 0, -1, 2021-08-18 17:21:36.859615
2, 3, 0, -1, -2, -1, -2, 0, 2021-08-18 17:21:36.860614
-7, -5, 0, -2, 0, -1, 1, -3, 2021-08-18 17:21:36.881614
-2, 0, -2, 0, -1, 1, -2, 1, 2021-08-18 17:21:36.881614
1, 0, 0, 1, -1, -1, 0, 0, 2021-08-18 17:21:36.895624
0, -1, -2, -1, -1, -1, 2, 1, 2021-08-18 17:21:36.895624
3, 1, 0, -1, -1, 0, 0, 2, 2021-08-18 17:21:36.896632
-1, -1, 1, 0, -2, 0, 0, 1, 2021-08-18 17:21:36.896632
0, 0, -2, -2, -1, -2, 0, -1, 2021-08-18 17:21:36.921626
1, -2, -1, -1, 0, 0, -1, -1, 2021-08-18 17:21:36.921626
0, 1, -2, -2, -3, -2, -2, 0, 2021-08-18 17:21:36.921626
-4, -2, -6, -2, -1, -1, -2, 0, 2021-08-18 17:21:36.921626
-1, 0, 0, -2, -1, 0, -4, -2, 2021-08-18 17:21:36.924613
-1, 5, 3, 1, 0, 1, -1, -1, 2021-08-18 17:21:36.924613
-1, -1, 0, 0, -2, -1, 0, -2, 2021-08-18 17:21:36.949614
-1, -2, -2, -1, 1, 2, 0, 1, 2021-08-18 17:21:36.949614
2, 1, -2, -1, -1, -1, -1, -1, 2021-08-18 17:21:36.950613
-2, 0, -1, -1, -1, -2, 0, 0, 2021-08-18 17:21:36.950613
0, 1, 1, -2, -2, -1, -2, -1, 2021-08-18 17:21:36.951615
-1, 0, -2, 0, -2, -2, -1, -1, 2021-08-18 17:21:36.951615
-1, 0, 0, 0, 0, -2, -1, 0, 2021-08-18 17:21:36.979614
-2, 0, -1, -3, -1, 0, 0, -2, 2021-08-18 17:21:36.979614
0, -2, -2, 1, 0, 0, -1, 1, 2021-08-18 17:21:36.979614
0, -1, 0, -1, 0, 0, 1, 0, 2021-08-18 17:21:36.980616
-6, -6, -1, -4, 0, 1, 1, -5, 2021-08-18 17:21:36.981671
-8, -5, -4, -2, -2, 0, -2, -4, 2021-08-18 17:21:36.981671
3, -1, -2, -1, 0, -5, 0, 0, 2021-08-18 17:21:37.009659
5, 2, 1, -1, -4, -3, 0, 3, 2021-08-18 17:21:37.009659
4, 5, -1, -1, -2, -2, -2, 2, 2021-08-18 17:21:37.010615
1, 0, 1, 1, -2, -2, -2, 2, 2021-08-18 17:21:37.011690
3, 3, 0, 2, 2, 1, -1, -2, 2021-08-18 17:21:37.011690
-9, 0, 2, 1, 1, -3, -6, -6, 2021-08-18 17:21:37.011690
-1, -3, 0, 2, 1, 0, 1, 0, 2021-08-18 17:21:37.039614
-3, -2, -1, 0, -2, 0, -3, -3, 2021-08-18 17:21:37.047868
0, 0, 0, 0, 1, 1, 0, 0, 2021-08-18 17:21:37.047868
2, 0, -1, -1, -1, -1, 0, -2, 2021-08-18 17:21:37.047868
0, 0, -1, 0, -1, -1, 0, 1, 2021-08-18 17:21:37.048922
-1, 1, 1, 0, 2, 1, 1, 1, 2021-08-18 17:21:37.048922
-3, -2, -1, -1, -3, 0, -1, 0, 2021-08-18 17:21:37.051945
0, -1, -2, -2, -1, 0, 1, 1, 2021-08-18 17:21:37.052922
-1, -3, -1, -1, -2, -1, -2, -1, 2021-08-18 17:21:37.060887
1, -1, -2, 0, 0, -2, 1, -1, 2021-08-18 17:21:37.061887
-2, -2, -1, -3, -1, 0, 1, -1, 2021-08-18 17:21:37.067888
-2, -2, 0, -1, 2, -1, -1, 0, 2021-08-18 17:21:37.067888
1, 0, -2, -1, 0, -1, -1, 0, 2021-08-18 17:21:37.081886
3, 1, -2, -3, -3, 0, -2, 0, 2021-08-18 17:21:37.082921
-2, 1, 1, 2, 1, -3, -2, 0, 2021-08-18 17:21:37.099886
-8, -5, -3, -1, -3, -2, -2, -6, 2021-08-18 17:21:37.099886
-1, -3, -2, -2, 0, -2, -1, 0, 2021-08-18 17:21:37.104887
0, 0, 1, 0, -1, -2, -2, -2, 2021-08-18 17:21:37.104887
-1, -2, -2, -3, -1, -2, -1, -1, 2021-08-18 17:21:37.128889
5, 1, 2, 0, -3, 0, 0, 2, 2021-08-18 17:21:37.128889
-2, 0, -1, 1, 0, 0, -1, -2, 2021-08-18 17:21:37.130887
3, 2, -2, -1, -1, -1, 0, -1, 2021-08-18 17:21:37.130887
-4, -3, 0, 0, 1, 0, -1, 2, 2021-08-18 17:21:37.131886
1, 0, 0, 0, 0, -1, 1, -1, 2021-08-18 17:21:37.131886
-1, 0, -1, -2, -1, 0, 0, -2, 2021-08-18 17:21:37.142888
1, 1, 2, 1, 2, 1, -1, -1, 2021-08-18 17:21:37.142888
0, 0, -1, 0, -2, 0, 1, -2, 2021-08-18 17:21:37.158888
0, -3, -1, -1, 1, 0, -2, 1, 2021-08-18 17:21:37.159888
2, -2, 1, -1, 0, -2, -1, 0, 2021-08-18 17:21:37.165888
-2, -1, -3, -2, 0, -2, 1, 0, 2021-08-18 17:21:37.166886
-2, -1, -1, -1, 0, 1, -1, 1, 2021-08-18 17:21:37.172893
5, 3, -1, -1, -2, -1, 0, 0, 2021-08-18 17:21:37.172893
-4, -6, -3, -2, -2, -2, -1, -2, 2021-08-18 17:21:37.205888
-1, -4, -3, -2, -1, -1, -2, 0, 2021-08-18 17:21:37.205888
0, 0, 0, -2, -1, -1, 0, 0, 2021-08-18 17:21:37.206888
0, 2, 3, 1, -1, -1, -2, 0, 2021-08-18 17:21:37.206888
1, 1, 0, 0, -1, -1, -1, 1, 2021-08-18 17:21:37.226888
-2, 1, 2, -1, -1, -2, 0, -4, 2021-08-18 17:21:37.226888
-1, 0, -2, -1, 2, 0, -1, -2, 2021-08-18 17:21:37.227892
1, 0, 0, 0, 0, -2, -1, 0, 2021-08-18 17:21:37.227892
0, 2, 0, 0, -1, -1, 0, 0, 2021-08-18 17:21:37.228893
-1, -3, -1, -1, -1, -1, -1, -1, 2021-08-18 17:21:37.229888
-2, 1, -1, 0, -1, -2, 0, -1, 2021-08-18 17:21:37.231892
-5, -3, -3, -1, 1, -2, 1, -1, 2021-08-18 17:21:37.232887
-1, -1, -3, 1, 1, -2, 0, -1, 2021-08-18 17:21:37.257892
0, 0, -2, -1, -2, -3, 0, 1, 2021-08-18 17:21:37.257892
3, 0, 1, -1, -2, -1, -1, -4, 2021-08-18 17:21:37.258890
-2, -6, -7, -2, -1, 1, 0, -1, 2021-08-18 17:21:37.258890
1, -3, -4, -1, 0, 0, 0, 0, 2021-08-18 17:21:37.261887
-2, -1, -2, -1, -2, -1, 0, 2, 2021-08-18 17:21:37.262886
1, 0, -1, 0, 0, -1, -1, -1, 2021-08-18 17:21:37.286898
0, 2, 2, 3, 0, -1, 0, 0, 2021-08-18 17:21:37.286898
-5, -3, -2, -1, -1, -1, 0, -2, 2021-08-18 17:21:37.287890
-1, -1, -1, 1, 1, 0, -2, 0, 2021-08-18 17:21:37.287890
-2, -2, -3, -3, 0, -1, -2, -1, 2021-08-18 17:21:37.292888
2, 0, 0, -3, 0, 1, 0, 0, 2021-08-18 17:21:37.292888
0, 3, 1, 0, -2, -1, 1, -1, 2021-08-18 17:21:37.317886
-2, -1, -1, -1, 0, -1, -1, -1, 2021-08-18 17:21:37.317886
-1, -2, -2, -1, -1, -1, -1, -2, 2021-08-18 17:21:37.318887
-1, -3, -2, 0, -1, -1, -1, 0, 2021-08-18 17:21:37.318887
0, 1, 1, 1, 0, -1, -2, 1, 2021-08-18 17:21:37.321887
0, -1, -3, -2, -2, 0, 2, -1, 2021-08-18 17:21:37.322887
2, 0, -1, 0, -2, 0, 0, -1, 2021-08-18 17:21:37.329886
-1, -1, 0, -1, 0, 0, 0, -1, 2021-08-18 17:21:37.329886
-2, 0, -2, -2, -2, -1, -2, -2, 2021-08-18 17:21:37.345886
2, 2, 1, 0, 0, 1, -1, 2, 2021-08-18 17:21:37.346888
-3, -1, -1, 0, -1, -1, -2, -1, 2021-08-18 17:21:37.351886
-1, 0, 1, -1, -2, -2, -1, -1, 2021-08-18 17:21:37.352886
4, 1, 1, 0, 0, 0, -1, 1, 2021-08-18 17:21:37.360887
-4, -1, -1, 1, 0, -2, -3, -1, 2021-08-18 17:21:37.361887
-2, 0, 0, -1, -1, -1, -1, 0, 2021-08-18 17:21:37.375886
-5, -1, 0, 0, 0, 2, -1, -1, 2021-08-18 17:21:37.375886
0, -1, 0, -1, -1, -1, 0, -1, 2021-08-18 17:21:37.381886
0, -4, -1, -4, 0, 0, 0, -1, 2021-08-18 17:21:37.382886
-2, 1, -1, 1, 0, -2, 0, 0, 2021-08-18 17:21:37.389886
-1, 1, 0, 2, 2, 0, -2, -1, 2021-08-18 17:21:37.389886
0, -1, 0, -3, -4, 0, 0, -3, 2021-08-18 17:21:37.412887
-2, -3, -5, 0, -1, -1, 1, -2, 2021-08-18 17:21:37.412887
1, -2, 1, 2, 1, 1, 0, 1, 2021-08-18 17:21:37.413886
1, -1, -1, -1, 0, -2, -1, -1, 2021-08-18 17:21:37.413886
-3, -2, 1, -1, -1, 1, 0, 1, 2021-08-18 17:21:37.421886
0, 0, 2, 0, -2, -1, 0, -1, 2021-08-18 17:21:37.421886
-1, 0, -2, -1, -1, -1, 0, -1, 2021-08-18 17:21:37.443886
2, 2, -1, 0, 1, -2, -1, 2, 2021-08-18 17:21:37.443886
-5, -3, -2, -1, 0, -2, -3, -4, 2021-08-18 17:21:37.445886
0, 0, 0, -2, -1, -1, -1, 0, 2021-08-18 17:21:37.445886
0, 0, -1, -1, 0, 0, 0, 1, 2021-08-18 17:21:37.465887
0, -1, 0, -3, -3, 0, 1, 1, 2021-08-18 17:21:37.466888
0, 0, 0, 0, -1, 0, -2, 1, 2021-08-18 17:21:37.473887
-2, -1, -1, -1, -2, 0, -1, -3, 2021-08-18 17:21:37.474887
-1, -2, 0, -1, -1, -1, -1, 0, 2021-08-18 17:21:37.474887
0, 1, -2, 0, -2, -2, 0, -2, 2021-08-18 17:21:37.474887
4, 3, -1, -1, 0, 0, -2, -1, 2021-08-18 17:21:37.480885
-4, -3, 0, 0, -1, -1, 0, 0, 2021-08-18 17:21:37.480885
-4, -2, -1, -1, -2, -1, -1, -2, 2021-08-18 17:21:37.503886
-3, -3, -2, -2, -2, 0, -2, -3, 2021-08-18 17:21:37.504887
0, -2, -1, -2, -1, -1, -2, 1, 2021-08-18 17:21:37.505887
4, 1, -2, 0, -2, -1, -1, -1, 2021-08-18 17:21:37.505887
1, 1, 2, -1, -2, -1, 0, 1, 2021-08-18 17:21:37.533886
-1, 2, 1, -1, 0, -1, -1, 0, 2021-08-18 17:21:37.534887
0, -1, -1, 1, 1, 0, 2, 1, 2021-08-18 17:21:37.535886
-4, -2, 2, -1, 1, 0, -2, -5, 2021-08-18 17:21:37.535886
-4, -4, -3, 1, -1, 0, 0, -3, 2021-08-18 17:21:37.537030
1, 0, 0, -1, -1, 0, -2, -3, 2021-08-18 17:21:37.537030
2, 1, 2, -1, 1, -1, 0, -1, 2021-08-18 17:21:37.540886
1, 0, -1, -1, -1, 0, -1, 0, 2021-08-18 17:21:37.541886
1, 0, -4, -2, -3, -2, 0, -2, 2021-08-18 17:21:37.563886
-1, -1, 0, 0, 0, 0, -1, -1, 2021-08-18 17:21:37.563886
-2, 1, -2, 0, -1, 2, -2, -1, 2021-08-18 17:21:37.564886
-1, -1, -1, -3, -1, -1, -1, 0, 2021-08-18 17:21:37.564886
0, 0, -1, 0, 0, -1, 0, -2, 2021-08-18 17:21:37.593887
0, 0, -1, -2, -1, -1, -1, 0, 2021-08-18 17:21:37.594886
0, -4, 1, 0, -3, -1, 0, -2, 2021-08-18 17:21:37.595886
-1, -1, -2, 1, 0, -2, 0, -1, 2021-08-18 17:21:37.595886
-1, 0, 1, 1, 1, 1, -2, -1, 2021-08-18 17:21:37.596886
1, -1, -2, 0, 0, -2, -2, 0, 2021-08-18 17:21:37.596886
-1, 3, -1, 0, -2, 1, 0, -1, 2021-08-18 17:21:37.600886
-5, -3, -1, 0, 0, 0, -1, -1, 2021-08-18 17:21:37.601889
1, -2, -1, -2, -1, 0, -1, -1, 2021-08-18 17:21:37.623397
-2, -3, -3, -1, -2, 0, -1, -2, 2021-08-18 17:21:37.623397
-1, 1, -1, 0, 0, -1, -1, 0, 2021-08-18 17:21:37.625399
1, 1, 0, -2, -1, -1, -1, 1, 2021-08-18 17:21:37.625399
-1, -1, -2, -1, -2, -1, -2, 0, 2021-08-18 17:21:37.638400
0, 1, -1, 1, -1, -2, -1, 1, 2021-08-18 17:21:37.639398
-2, -2, -1, -1, 0, -1, -1, 0, 2021-08-18 17:21:37.640400
-1, 0, -2, -2, -2, -2, -2, -1, 2021-08-18 17:21:37.640400
-3, -2, -2, 0, -1, 0, -1, -1, 2021-08-18 17:21:37.653402
1, 1, -2, -1, -1, -1, 0, -2, 2021-08-18 17:21:37.653402
-1, -4, -2, 1, 0, -1, -1, 0, 2021-08-18 17:21:37.661397
1, 2, 1, 2, -2, -1, -1, 0, 2021-08-18 17:21:37.661397
-5, 0, -2, -1, -1, -3, -1, -4, 2021-08-18 17:21:37.683397
0, 0, -1, -3, -1, -2, 0, -1, 2021-08-18 17:21:37.684399
-1, 0, -1, -1, 0, -1, 0, -1, 2021-08-18 17:21:37.685397
1, -2, -1, 0, -2, 0, 0, -1, 2021-08-18 17:21:37.685397
0, 0, 0, -1, 0, 0, -1, 0, 2021-08-18 17:21:37.698397
-2, -4, -1, 1, 0, 2, -1, 0, 2021-08-18 17:21:37.698397
-3, -1, -4, -1, -2, -1, -3, -3, 2021-08-18 17:21:37.700398
-2, 1, 1, -1, -1, -1, -1, 0, 2021-08-18 17:21:37.700398
2, 1, 0, 1, -2, 0, 0, 2, 2021-08-18 17:21:37.721398
-9, -3, -2, -1, -1, -1, -2, -5, 2021-08-18 17:21:37.721398
3, 1, 0, 0, -1, 0, -1, 1, 2021-08-18 17:21:37.722399
0, 1, -1, 0, 0, -1, -2, 0, 2021-08-18 17:21:37.722399
1, 0, 0, 0, -1, -1, -1, -1, 2021-08-18 17:21:37.743398
4, 2, 1, 0, -2, -1, -1, 1, 2021-08-18 17:21:37.743398
-1, -7, -3, 0, -2, 1, -1, -4, 2021-08-18 17:21:37.749398
-1, -1, -2, -1, 1, 0, -2, -2, 2021-08-18 17:21:37.750398
-4, -3, -2, 1, 0, 0, -1, -1, 2021-08-18 17:21:37.758397
-2, -1, 0, -1, 1, 1, 0, -1, 2021-08-18 17:21:37.758397
-2, -3, 0, -2, 0, -1, 1, 1, 2021-08-18 17:21:37.760397
7, 1, 1, -1, -1, -1, 1, 2, 2021-08-18 17:21:37.760397
0, 0, -2, -1, -2, -4, -2, 1, 2021-08-18 17:21:37.781398
2, 0, 1, -2, -2, -2, 0, 1, 2021-08-18 17:21:37.781398
1, 2, 2, 0, 1, -3, -1, 1, 2021-08-18 17:21:37.783397
0, 0, -1, 0, -1, 1, -2, -3, 2021-08-18 17:21:37.783397
-3, -1, 1, 0, 0, -1, 0, -1, 2021-08-18 17:21:37.811398
-2, -1, 2, 2, 0, -1, -1, -2, 2021-08-18 17:21:37.811398
-3, -4, -2, -2, 0, 1, -2, -3, 2021-08-18 17:21:37.812745
1, -3, -2, -1, -1, -2, 0, 1, 2021-08-18 17:21:37.812745
1, 0, 1, -2, -2, -1, -3, -3, 2021-08-18 17:21:37.818913
-3, -1, -2, -1, -1, 0, -1, 0, 2021-08-18 17:21:37.818913
-2, -5, -4, 0, -2, -2, -2, -1, 2021-08-18 17:21:37.820429
-2, 0, 1, -1, 1, 1, 0, 0, 2021-08-18 17:21:37.820429
3, -1, -1, -3, 0, 1, -1, -1, 2021-08-18 17:21:37.841427
4, 0, 0, 1, -2, -2, -1, -1, 2021-08-18 17:21:37.841427
0, 4, 3, 2, -2, 0, -1, -1, 2021-08-18 17:21:37.842428
-3, -4, -4, -1, -1, -1, 1, -1, 2021-08-18 17:21:37.842428
0, 1, 4, 1, -1, -1, 0, 0, 2021-08-18 17:21:37.871428
-3, -2, -3, -1, 1, 0, 0, -1, 2021-08-18 17:21:37.871428
-2, 0, -2, -3, -1, -3, -2, -2, 2021-08-18 17:21:37.872427
-2, 0, 0, 0, 0, 0, 0, 0, 2021-08-18 17:21:37.872427
-1, -2, -2, -1, 0, -2, -1, -1, 2021-08-18 17:21:37.878427
1, -1, -1, -1, -1, -2, -2, 0, 2021-08-18 17:21:37.878427
0, 2, 3, -1, 0, -1, 1, 3, 2021-08-18 17:21:37.880428
-4, -2, -3, -2, -1, 0, -2, -2, 2021-08-18 17:21:37.880428
1, 2, 1, 0, 0, -2, -1, 1, 2021-08-18 17:21:37.901428
-2, -5, -3, -1, -1, 0, 0, -1, 2021-08-18 17:21:37.902427
4, 2, 1, -2, 0, 1, 0, 2, 2021-08-18 17:21:37.903428
3, 3, 2, -1, 0, -1, -1, 0, 2021-08-18 17:21:37.903428
-9, -6, -1, -1, -2, 2, -2, -4, 2021-08-18 17:21:37.915427
0, -1, -1, 1, -1, -2, 0, -1, 2021-08-18 17:21:37.915427
0, -1, -1, 0, -2, -2, -1, -1, 2021-08-18 17:21:37.929427
2, 1, 1, 1, 0, 0, 0, 0, 2021-08-18 17:21:37.930426
0, -4, -9, -3, -1, -1, 0, 0, 2021-08-18 17:21:37.938427
-2, 0, 1, -2, -1, -1, -1, -1, 2021-08-18 17:21:37.938427
1, -1, -3, 0, 0, -1, 1, 0, 2021-08-18 17:21:37.944426
-2, -1, -1, 0, -1, -2, -2, -1, 2021-08-18 17:21:37.945427
1, -1, -2, -1, 0, 1, -1, 0, 2021-08-18 17:21:37.961426
-2, -4, -3, -1, 0, 0, -2, -1, 2021-08-18 17:21:37.961426
1, 0, 3, 2, -1, 0, 1, -3, 2021-08-18 17:21:37.962427
-2, -2, -3, -2, -3, -1, 0, -2, 2021-08-18 17:21:37.962427
0, 0, 1, 1, -1, 0, 0, -2, 2021-08-18 17:21:37.975428
2, 3, 0, -1, -2, -2, 0, 0, 2021-08-18 17:21:37.975428
-6, -3, 0, -2, 1, -1, -2, -4, 2021-08-18 17:21:37.989427
2, 0, 0, 0, 0, 0, -1, -2, 2021-08-18 17:21:37.990427
0, -2, -2, -3, -2, -1, -2, -1, 2021-08-18 17:21:37.998427
-3, -1, -1, -2, -2, 0, -1, -1, 2021-08-18 17:21:37.998427
0, 1, 2, -1, -2, -2, 0, 1, 2021-08-18 17:21:38.004427
