EMG_Pod01,EMG_Pod02,EMG_Pod03,EMG_Pod04,EMG_Pod05,EMG_Pod06,EMG_Pod07,EMG_Pod08,Timestamp
-2, -1, -3, -2, -2, -3, -1, -1, 2021-08-17 12:23:38.528495
0, 0, -1, -2, -3, -1, 0, -2, 2021-08-17 12:23:38.529495
1, -1, -1, 1, -2, 0, -2, 0, 2021-08-17 12:23:38.529495
0, 0, -2, -1, 0, -1, -1, 0, 2021-08-17 12:23:38.529495
-4, -1, -1, -1, 0, -1, -1, -1, 2021-08-17 12:23:38.543495
-1, 0, -1, 0, 0, -1, -2, 0, 2021-08-17 12:23:38.543495
0, -1, -1, -1, -1, 0, 2, 0, 2021-08-17 12:23:38.550493
1, 1, 0, -1, 0, 2, 1, 1, 2021-08-17 12:23:38.550493
-2, -3, -4, -2, -3, -4, -7, -5, 2021-08-17 12:23:38.566493
-1, 0, -2, 0, -1, -1, -1, -2, 2021-08-17 12:23:38.566493
0, 0, 0, 1, 0, -1, 0, -1, 2021-08-17 12:23:38.566493
-2, 0, 0, -2, -1, 0, -2, -1, 2021-08-17 12:23:38.567493
0, 2, 1, 1, 1, 0, 1, 2, 2021-08-17 12:23:38.588493
-1, -1, -1, -1, -1, -2, 1, -2, 2021-08-17 12:23:38.588493
-1, -1, -2, -2, -1, -2, -2, -1, 2021-08-17 12:23:38.596494
-1, -1, -2, -1, 0, -1, 0, -1, 2021-08-17 12:23:38.596494
1, 0, -1, -1, 0, 0, 0, 1, 2021-08-17 12:23:38.603493
-1, 0, -1, 0, 0, -1, -1, -3, 2021-08-17 12:23:38.603493
-2, -2, 0, -2, -2, -3, -1, -1, 2021-08-17 12:23:38.610493
0, -2, 0, -1, -1, -2, -2, -1, 2021-08-17 12:23:38.610493
-1, 1, 0, -1, 0, 1, 0, 0, 2021-08-17 12:23:38.626494
-2, 0, -1, -1, 1, 1, 0, 0, 2021-08-17 12:23:38.626494
-1, -1, 0, -2, -1, 0, -2, -2, 2021-08-17 12:23:38.627497
-1, -1, 0, -1, -1, 0, -1, 0, 2021-08-17 12:23:38.627497
-1, -1, -2, 2, 0, 0, -2, 0, 2021-08-17 12:23:38.648493
-1, -2, -1, -2, -1, 1, -1, 1, 2021-08-17 12:23:38.649493
-2, -2, -1, -2, 0, -1, -3, -2, 2021-08-17 12:23:38.649493
-1, -3, -2, -2, -1, -3, -1, -1, 2021-08-17 12:23:38.649493
-1, 0, 1, 0, 1, 0, 1, -1, 2021-08-17 12:23:38.663492
0, -1, -1, 0, 0, -1, 1, 0, 2021-08-17 12:23:38.663492
-2, -2, -2, -1, 0, 2, 3, 1, 2021-08-17 12:23:38.670492
-1, -3, -3, 0, -2, 0, 1, -1, 2021-08-17 12:23:38.670492
-2, -2, -4, -3, -1, 0, 2, 1, 2021-08-17 12:23:38.686492
0, -2, -4, -2, -1, -3, 2, 0, 2021-08-17 12:23:38.686492
0, 0, 0, -1, -2, -1, 0, 2, 2021-08-17 12:23:38.686492
1, 2, 1, -1, -2, -4, -3, -1, 2021-08-17 12:23:38.687494
0, 0, 1, 0, -2, -4, -4, -2, 2021-08-17 12:23:38.708493
1, 0, 0, 0, 0, -2, -6, -1, 2021-08-17 12:23:38.708493
0, 2, 0, 1, 0, -2, -4, -2, 2021-08-17 12:23:38.709492
1, 1, 2, 2, -1, -2, -1, 0, 2021-08-17 12:23:38.709492
-2, -1, 1, 0, 0, 0, -2, -1, 2021-08-17 12:23:38.723492
-2, -4, 0, -1, -2, 0, 1, 0, 2021-08-17 12:23:38.723492
-3, -3, -2, -1, -1, -1, -1, -2, 2021-08-17 12:23:38.738492
-4, -1, -3, 1, -1, -1, 1, -1, 2021-08-17 12:23:38.739493
-1, -2, -1, -2, -2, 1, 2, 0, 2021-08-17 12:23:38.746493
0, 0, -1, -1, -1, 2, -1, -1, 2021-08-17 12:23:38.746493
-1, -1, -3, 0, 0, 0, 2, 0, 2021-08-17 12:23:38.746493
0, -1, 1, -1, 0, 0, -1, 0, 2021-08-17 12:23:38.747492
-2, -2, -1, 0, -1, -3, -1, 1, 2021-08-17 12:23:38.768492
0, -1, 0, -1, -2, -3, -3, -2, 2021-08-17 12:23:38.769494
0, 0, -1, -2, -1, -2, -1, 0, 2021-08-17 12:23:38.769494
0, -1, -1, -1, 1, 1, 0, 0, 2021-08-17 12:23:38.769494
1, 0, 0, -1, 0, -1, 0, -2, 2021-08-17 12:23:38.783492
-1, 1, -2, 0, 0, 1, 2, 1, 2021-08-17 12:23:38.783492
-1, 0, -1, -1, -1, -1, -1, 1, 2021-08-17 12:23:38.790491
-2, 0, -2, -2, -2, 0, -2, -1, 2021-08-17 12:23:38.790491
-2, 0, 0, -2, -1, -1, -2, 1, 2021-08-17 12:23:38.806492
-2, -2, 0, 0, -1, -1, -2, 0, 2021-08-17 12:23:38.806492
-1, -2, 0, 2, 0, 0, -2, -1, 2021-08-17 12:23:38.807491
0, -3, -2, -2, -1, -1, -2, -1, 2021-08-17 12:23:38.807491
1, -2, 0, -1, -1, -1, 1, 1, 2021-08-17 12:23:38.837493
0, -1, 2, -1, 0, -2, -1, -2, 2021-08-17 12:23:38.837493
1, 1, 1, 0, -1, 0, 0, 1, 2021-08-17 12:23:38.837493
-1, -3, 0, 0, -2, -1, -4, -2, 2021-08-17 12:23:38.838491
-1, -2, -2, -2, -3, -2, -4, -4, 2021-08-17 12:23:38.843491
-2, -1, -1, 0, -1, 0, 0, 1, 2021-08-17 12:23:38.844494
-2, -1, 0, -1, -1, 1, 2, -1, 2021-08-17 12:23:38.850492
-1, -1, -2, 0, 0, -2, 0, -2, 2021-08-17 12:23:38.850492
-1, -1, -2, 0, 2, 0, 0, 3, 2021-08-17 12:23:38.866491
-1, 0, 0, -1, -2, -1, -1, -2, 2021-08-17 12:23:38.866491
0, 0, 1, -1, -1, 0, -1, -2, 2021-08-17 12:23:38.867491
0, 0, -1, -1, 0, -1, 1, 1, 2021-08-17 12:23:38.867491
-2, -1, -1, -1, -1, -1, -3, -2, 2021-08-17 12:23:38.888491
-2, -2, -1, -2, -1, -2, -2, -3, 2021-08-17 12:23:38.889491
-2, -3, -3, -3, -3, -3, -3, -2, 2021-08-17 12:23:38.889491
0, 0, -1, 0, 0, 1, 0, 1, 2021-08-17 12:23:38.889491
0, -1, -1, -1, 1, 0, 0, -1, 2021-08-17 12:23:38.911492
-2, -1, 2, 1, 1, -1, -1, -1, 2021-08-17 12:23:38.911492
-2, 0, 0, -1, 0, -1, -1, -1, 2021-08-17 12:23:38.912491
-1, -1, -1, -2, 0, -1, 1, -1, 2021-08-17 12:23:38.912491
0, -2, -1, -2, -3, -2, -3, -1, 2021-08-17 12:23:38.926490
0, -1, -1, -1, -2, -1, -2, -2, 2021-08-17 12:23:38.926490
0, 1, -2, 1, -1, 1, 0, -1, 2021-08-17 12:23:38.927491
0, -1, -1, 0, -1, -2, 0, 1, 2021-08-17 12:23:38.927491
0, 0, -1, 0, -1, -1, 2, -1, 2021-08-17 12:23:38.948491
-1, -1, -2, -1, 0, 0, 2, 0, 2021-08-17 12:23:38.949491
0, -2, -2, -2, 0, -1, -2, 0, 2021-08-17 12:23:38.949491
-1, -1, -1, -1, -2, -1, -3, -3, 2021-08-17 12:23:38.949491
0, -1, -2, -2, 0, 0, 0, 0, 2021-08-17 12:23:38.971491
0, -2, -3, -1, -1, -2, -3, -1, 2021-08-17 12:23:38.971491
1, -1, 1, 0, -1, 1, 0, -2, 2021-08-17 12:23:38.979491
0, 0, 1, 0, 2, 1, -2, -1, 2021-08-17 12:23:38.979491
-1, 1, -1, 0, 0, 1, -1, -1, 2021-08-17 12:23:38.986491
-3, 1, -1, 0, -2, 1, 0, 1, 2021-08-17 12:23:38.995517
0, 0, -2, 1, 0, -1, 1, 0, 2021-08-17 12:23:38.996518
-2, 0, -2, -1, -2, -4, -3, -5, 2021-08-17 12:23:38.996518
-2, 0, -2, 0, -1, 0, 0, -1, 2021-08-17 12:23:39.008518
-2, -3, -2, -3, -1, 1, -2, -1, 2021-08-17 12:23:39.009519
-1, 0, 1, -2, -1, 0, 0, -2, 2021-08-17 12:23:39.009519
-1, -2, 0, 0, -1, 1, 0, 2, 2021-08-17 12:23:39.009519
1, -2, 1, -1, -1, 0, -1, 0, 2021-08-17 12:23:39.048517
0, -1, -1, -1, 0, -1, -1, -2, 2021-08-17 12:23:39.048517
0, 0, -2, -2, -2, -2, -3, 0, 2021-08-17 12:23:39.048517
0, 0, 0, -1, 0, 0, -1, -1, 2021-08-17 12:23:39.049518
-2, -1, 0, -1, -1, -2, -2, -2, 2021-08-17 12:23:39.050517
1, 0, 0, 0, 0, 0, -1, -1, 2021-08-17 12:23:39.050517
-2, -3, 0, -1, -1, -2, -2, -1, 2021-08-17 12:23:39.053517
-2, -1, 0, -1, -1, 0, 1, -1, 2021-08-17 12:23:39.053517
-1, -2, -1, -2, -2, -1, -2, 0, 2021-08-17 12:23:39.068518
0, 0, -1, -1, 1, -1, 1, 0, 2021-08-17 12:23:39.069518
-3, -2, -2, 0, -2, 0, -2, -3, 2021-08-17 12:23:39.069518
1, -1, -2, 0, 0, 1, 1, -1, 2021-08-17 12:23:39.069518
-1, 1, -1, -1, -1, 0, -1, -1, 2021-08-17 12:23:39.099520
0, -3, 0, 0, -1, 0, -2, 0, 2021-08-17 12:23:39.099520
1, 0, -1, -1, -1, 0, 0, -1, 2021-08-17 12:23:39.100518
-1, 0, -1, -2, -1, -2, -2, -1, 2021-08-17 12:23:39.100518
-2, -2, -1, -2, -1, -1, -1, -3, 2021-08-17 12:23:39.114518
-2, 0, -1, -1, -3, -1, -1, 0, 2021-08-17 12:23:39.114518
-2, -1, -1, -2, 0, -1, 0, -1, 2021-08-17 12:23:39.115517
-1, -1, -1, 0, -1, -2, 0, -1, 2021-08-17 12:23:39.115517
1, -1, 0, -2, -1, 1, 2, 0, 2021-08-17 12:23:39.128517
0, 1, 0, -1, -1, 0, -1, -2, 2021-08-17 12:23:39.129518
-1, -2, -1, -2, 1, -2, -2, -2, 2021-08-17 12:23:39.129518
-1, 0, 0, -2, -1, 0, -1, 0, 2021-08-17 12:23:39.129518
0, -1, 0, -2, 0, -1, -1, -1, 2021-08-17 12:23:39.151517
-1, -2, 1, -1, -1, 0, -2, 0, 2021-08-17 12:23:39.151517
0, 1, 0, -1, -1, 1, 1, -1, 2021-08-17 12:23:39.152520
0, -1, -1, -1, -1, 1, -1, 0, 2021-08-17 12:23:39.152520
-1, -1, -1, -1, -3, -2, -1, -1, 2021-08-17 12:23:39.166517
-1, -3, -2, -1, 0, -1, 0, -1, 2021-08-17 12:23:39.166517
0, -2, -2, -1, -2, -2, 0, -1, 2021-08-17 12:23:39.166517
-2, -1, 0, -3, -1, -2, -1, -4, 2021-08-17 12:23:39.167517
-1, 0, -1, 1, 0, 0, -1, 0, 2021-08-17 12:23:39.189517
0, 0, 0, -1, -1, -1, 1, 0, 2021-08-17 12:23:39.189517
-1, -1, 0, -1, -1, -1, 0, 2, 2021-08-17 12:23:39.189517
0, -1, -1, -1, 0, -1, 1, -1, 2021-08-17 12:23:39.190517
-2, 0, -2, -1, 0, -1, 0, 0, 2021-08-17 12:23:39.211517
0, 1, 0, -1, 0, -1, -1, -1, 2021-08-17 12:23:39.211517
-1, 0, -2, 0, -1, -1, -2, -1, 2021-08-17 12:23:39.212518
1, -1, 0, 0, -1, 0, 2, 0, 2021-08-17 12:23:39.212518
1, -2, 0, -1, -1, 0, -2, -3, 2021-08-17 12:23:39.226033
0, 0, -2, -1, -1, -1, -2, -2, 2021-08-17 12:23:39.227033
-1, -1, -1, -1, -1, -2, -3, -2, 2021-08-17 12:23:39.227033
-2, -1, -2, 1, -1, 0, -1, 1, 2021-08-17 12:23:39.227033
-1, 0, -1, 0, -1, 0, 0, -1, 2021-08-17 12:23:39.249033
-2, -2, -1, -1, -1, -2, -2, -1, 2021-08-17 12:23:39.249033
0, 0, -2, 0, 0, 0, -1, 0, 2021-08-17 12:23:39.250034
-1, -2, 0, -1, -1, 0, -2, -1, 2021-08-17 12:23:39.250034
-1, 1, -1, -2, 1, 1, 1, 0, 2021-08-17 12:23:39.271032
0, -2, 2, 0, -1, 0, 1, -1, 2021-08-17 12:23:39.272034
-2, -3, -2, -1, 0, -1, 0, -1, 2021-08-17 12:23:39.272034
-2, -1, 1, 0, 0, 0, -2, -1, 2021-08-17 12:23:39.272034
-1, -1, 1, 0, 0, -2, -1, 1, 2021-08-17 12:23:39.286033
-1, -3, -1, -1, 0, -2, -2, -2, 2021-08-17 12:23:39.287033
-1, 0, 0, 0, -2, -1, 0, -2, 2021-08-17 12:23:39.287033
0, 0, -2, 0, -1, -1, -1, 1, 2021-08-17 12:23:39.287033
-3, -3, -1, -1, -1, -2, -1, -2, 2021-08-17 12:23:39.317032
0, 0, -2, -1, -2, 0, 0, 1, 2021-08-17 12:23:39.317032
0, -1, -1, 0, -1, 0, 0, 1, 2021-08-17 12:23:39.318033
0, -2, 0, 0, -1, 0, -1, -1, 2021-08-17 12:23:39.318033
1, -2, 0, -1, -1, -2, 0, -1, 2021-08-17 12:23:39.331032
-1, 1, -2, 0, 0, 1, 0, 1, 2021-08-17 12:23:39.332033
0, 0, -1, -1, 0, 0, -1, 0, 2021-08-17 12:23:39.332033
-2, -1, -3, -2, -3, -2, -3, -2, 2021-08-17 12:23:39.332033
0, 0, -1, 1, -1, -2, -1, 1, 2021-08-17 12:23:39.348032
-2, -1, -1, 0, -2, 0, -1, -1, 2021-08-17 12:23:39.348032
-1, 0, 0, 0, 0, 0, 0, -1, 2021-08-17 12:23:39.348032
0, -1, -2, -1, 0, -1, -1, 0, 2021-08-17 12:23:39.349032
-1, -2, -1, -1, -1, 0, 0, -1, 2021-08-17 12:23:39.378033
-1, -2, -2, -1, -1, -1, 0, 1, 2021-08-17 12:23:39.378033
0, 1, 2, 1, -1, 1, 2, 1, 2021-08-17 12:23:39.378033
-3, -5, -3, -4, -3, -5, -6, -3, 2021-08-17 12:23:39.378033
-1, -3, -1, -3, -1, -1, -1, -1, 2021-08-17 12:23:39.391032
-1, 0, 1, -2, 2, 0, -1, -1, 2021-08-17 12:23:39.392033
1, -1, -1, -1, 0, -1, -1, -1, 2021-08-17 12:23:39.392033
-1, 1, 0, 1, 1, 1, 2, -1, 2021-08-17 12:23:39.392033
0, 0, 0, -1, 0, -2, 0, -1, 2021-08-17 12:23:39.414033
-2, -1, 0, 0, -2, 0, -2, -2, 2021-08-17 12:23:39.415033
-1, -3, -1, -2, -1, -1, 0, -3, 2021-08-17 12:23:39.415033
-1, -1, 1, -1, 0, 0, 1, -1, 2021-08-17 12:23:39.415033
-1, 0, -2, -1, -1, -2, -1, 0, 2021-08-17 12:23:39.436545
0, 1, 1, 0, 0, 0, 0, 0, 2021-08-17 12:23:39.437545
-3, -2, -2, 0, -1, -2, -1, 2, 2021-08-17 12:23:39.437545
-1, -1, -3, -2, -1, -3, -3, -3, 2021-08-17 12:23:39.437545
-1, 0, -1, -1, -2, 0, -1, 0, 2021-08-17 12:23:39.451060
0, -1, 0, 0, -1, -1, -1, -2, 2021-08-17 12:23:39.451060
1, 1, 0, 0, -1, 0, 0, 0, 2021-08-17 12:23:39.452059
1, -1, 0, 0, -1, 0, 1, 0, 2021-08-17 12:23:39.452059
-1, -1, -1, 0, 0, -1, -1, -1, 2021-08-17 12:23:39.475061
-1, -1, -1, -2, 0, -2, 1, 1, 2021-08-17 12:23:39.475061
-2, -3, -1, -1, 0, -2, -3, -3, 2021-08-17 12:23:39.475061
1, 1, 0, 1, 0, 0, 1, 1, 2021-08-17 12:23:39.475061
-1, 0, 0, 1, -1, -1, -2, -1, 2021-08-17 12:23:39.497062
-2, -1, -1, -1, -3, -3, -3, -4, 2021-08-17 12:23:39.497062
0, -1, -1, -1, -1, -2, 1, -1, 2021-08-17 12:23:39.498062
-2, 0, 0, -2, -2, -1, -1, 0, 2021-08-17 12:23:39.498062
1, 0, 3, 0, 0, 1, 0, -2, 2021-08-17 12:23:39.519060
0, 0, -1, 1, 0, 0, 0, -1, 2021-08-17 12:23:39.520060
-1, -1, -2, -1, -2, -2, -3, -2, 2021-08-17 12:23:39.520060
-2, 0, 0, 1, 0, 1, 0, -2, 2021-08-17 12:23:39.520060
-2, 0, -2, -2, -1, 1, 3, 3, 2021-08-17 12:23:39.534061
-1, -3, -3, 0, 0, 2, 1, -1, 2021-08-17 12:23:39.535059
-2, -3, -2, -2, 0, 0, 1, -1, 2021-08-17 12:23:39.535059
0, -2, -1, -1, 0, 0, 3, -1, 2021-08-17 12:23:39.535059
-1, -1, -3, 0, -1, -2, 0, 0, 2021-08-17 12:23:39.557061
0, 0, 0, -4, -4, -3, -2, -1, 2021-08-17 12:23:39.557061
1, 2, 1, 1, -2, -3, -3, 0, 2021-08-17 12:23:39.558061
0, 2, 2, 1, -1, -3, -4, 0, 2021-08-17 12:23:39.558061
1, 2, 1, 1, 0, -3, -3, -3, 2021-08-17 12:23:39.571060
1, 0, 1, 0, 0, -1, -5, -2, 2021-08-17 12:23:39.572060
0, -1, 0, 1, 1, -2, -1, -1, 2021-08-17 12:23:39.572060
-2, -3, -2, 0, -1, -2, -2, -2, 2021-08-17 12:23:39.572060
-2, -2, -1, -1, -2, -1, 1, -1, 2021-08-17 12:23:39.594059
0, -1, -2, -1, -1, 0, 0, 0, 2021-08-17 12:23:39.595061
-2, -2, -1, -2, -2, 1, 1, -1, 2021-08-17 12:23:39.595061
1, -1, -1, -3, -2, 1, 1, 1, 2021-08-17 12:23:39.596060
-1, -2, 0, -2, 0, -1, 1, 0, 2021-08-17 12:23:39.617060
-1, 0, -2, 1, -1, -1, -2, -2, 2021-08-17 12:23:39.617060
-1, -2, -3, -2, -2, -1, -2, -1, 2021-08-17 12:23:39.618059
-3, -1, -1, -1, -1, 0, 0, -1, 2021-08-17 12:23:39.618059
1, 0, -1, 0, -3, -1, -3, -3, 2021-08-17 12:23:39.632060
-1, -2, 0, -1, 1, -1, 0, -2, 2021-08-17 12:23:39.632060
1, -1, 1, 1, -1, -2, -1, -1, 2021-08-17 12:23:39.632060
0, -1, -1, 0, -1, -1, 0, -1, 2021-08-17 12:23:39.632060
-2, -1, 1, -1, -1, 0, -3, -1, 2021-08-17 12:23:39.654059
-1, 0, -1, -1, -2, -2, 1, 0, 2021-08-17 12:23:39.655060
0, -1, -2, 0, -1, -1, -2, 0, 2021-08-17 12:23:39.655060
0, -1, -1, 1, 0, -1, -2, 0, 2021-08-17 12:23:39.655060
1, -1, -2, 0, 1, -1, 1, -1, 2021-08-17 12:23:39.677061
-2, -4, -1, -3, -2, -3, -4, -3, 2021-08-17 12:23:39.677061
-1, 0, 1, -2, 0, 1, 0, -1, 2021-08-17 12:23:39.678061
-1, -2, -1, -1, 0, -2, -2, -2, 2021-08-17 12:23:39.678061
0, -1, 0, -1, 0, 0, 1, 1, 2021-08-17 12:23:39.691063
-2, -1, -1, -1, -1, 1, 1, 0, 2021-08-17 12:23:39.692063
-1, -1, 0, 0, 0, -2, 0, -1, 2021-08-17 12:23:39.693061
-1, 0, -1, -2, -1, 0, -1, 0, 2021-08-17 12:23:39.693061
-1, 1, -2, -1, -1, 0, 0, -1, 2021-08-17 12:23:39.714062
0, 0, -1, 0, 0, 0, 1, 0, 2021-08-17 12:23:39.715062
-1, -1, 0, 0, 0, 0, 0, 0, 2021-08-17 12:23:39.715062
1, 0, 0, -1, -1, 0, 1, -2, 2021-08-17 12:23:39.716306
-1, -2, 1, 0, 0, 0, 0, -2, 2021-08-17 12:23:39.744586
-2, -2, -2, -2, -3, -3, -2, -2, 2021-08-17 12:23:39.745586
0, 0, -1, -1, 0, -1, 0, -1, 2021-08-17 12:23:39.745586
-3, 0, -2, -2, -1, -3, -3, -1, 2021-08-17 12:23:39.745586
0, 1, -2, 0, -2, -1, 0, -1, 2021-08-17 12:23:39.751588
2, 0, 0, 0, -1, 0, 0, 0, 2021-08-17 12:23:39.751588
-2, -1, 0, 0, -1, -1, -1, 0, 2021-08-17 12:23:39.752584
-2, -1, -1, -1, 1, -1, -1, 0, 2021-08-17 12:23:39.752584
0, -2, -1, -2, 0, -1, -1, -1, 2021-08-17 12:23:39.774585
-1, 0, -2, 0, -2, 0, -1, 0, 2021-08-17 12:23:39.774585
0, -1, -1, -2, -1, 0, -1, -1, 2021-08-17 12:23:39.775590
-1, -2, 0, 1, -2, -1, -1, -1, 2021-08-17 12:23:39.775590
-2, 0, -1, -1, -1, 0, -3, -1, 2021-08-17 12:23:39.797585
-1, -1, 0, 1, -1, -2, -1, -2, 2021-08-17 12:23:39.797585
0, 0, -1, 0, 0, 0, 0, 0, 2021-08-17 12:23:39.798584
-1, -4, -1, -2, -2, -1, -1, -3, 2021-08-17 12:23:39.798584
-1, 0, 0, 1, 0, -2, 0, 0, 2021-08-17 12:23:39.811584
1, 1, -2, -2, -1, -3, 0, 0, 2021-08-17 12:23:39.811584
-1, -1, -2, 0, -2, -1, -3, 0, 2021-08-17 12:23:39.812588
0, -2, 0, 0, -2, 0, 0, 0, 2021-08-17 12:23:39.812588
-2, -2, -1, -4, -2, -1, -1, -2, 2021-08-17 12:23:39.833586
0, 1, 2, 0, 2, 2, 2, 1, 2021-08-17 12:23:39.834585
-2, -1, -4, -3, -2, -2, -3, -2, 2021-08-17 12:23:39.841584
-1, -2, -1, -1, -1, -1, 0, 0, 2021-08-17 12:23:39.841584
0, -2, 0, 0, -1, -1, -1, 0, 2021-08-17 12:23:39.856584
-1, 0, 0, -2, -1, -1, -1, 0, 2021-08-17 12:23:39.857585
0, -1, 0, -1, 1, 1, 0, -1, 2021-08-17 12:23:39.857585
0, 2, 0, 0, -1, 1, 0, -1, 2021-08-17 12:23:39.857585
0, -1, 0, -1, -1, -2, -2, -2, 2021-08-17 12:23:39.871627
-1, 0, -2, 0, -2, -2, -2, 0, 2021-08-17 12:23:39.871627
1, 0, -1, -1, -2, 0, 1, 1, 2021-08-17 12:23:39.872627
-1, -2, -1, -1, -2, -1, -2, -3, 2021-08-17 12:23:39.872627
1, -1, 0, -2, 0, -1, 0, 0, 2021-08-17 12:23:39.894629
0, -2, -2, -1, -1, -2, 0, -3, 2021-08-17 12:23:39.894629
-1, -3, 1, 0, -2, -1, 0, -1, 2021-08-17 12:23:39.895630
-1, 1, 2, 0, 2, 2, 2, 1, 2021-08-17 12:23:39.895630
-3, 0, -2, 0, -1, -1, -1, 0, 2021-08-17 12:23:39.916628
-1, -2, -2, 0, 0, 0, -2, -3, 2021-08-17 12:23:39.917627
0, 0, 0, -3, -1, 0, 0, -3, 2021-08-17 12:23:39.917627
0, -1, -2, 0, -2, -2, -3, 1, 2021-08-17 12:23:39.917627
-1, 0, 1, 0, 1, 0, -1, 0, 2021-08-17 12:23:39.931629
-1, 1, 0, -1, 1, 1, 2, 0, 2021-08-17 12:23:39.931629
-1, -3, -2, -2, -2, -2, -2, 0, 2021-08-17 12:23:39.932627
0, 0, -1, -2, -2, -3, -4, -2, 2021-08-17 12:23:39.932627
1, -1, -2, -1, -1, -2, 0, -1, 2021-08-17 12:23:39.954626
-1, -2, 0, 0, -2, -1, -2, -3, 2021-08-17 12:23:39.954626
0, 0, 0, -1, 0, 0, 0, -1, 2021-08-17 12:23:39.956627
-1, -1, 0, -1, -1, 1, 1, 1, 2021-08-17 12:23:39.956627
-2, -2, 1, 0, -1, 0, -1, -1, 2021-08-17 12:23:39.976626
