EMG_Pod01,EMG_Pod02,EMG_Pod03,EMG_Pod04,EMG_Pod05,EMG_Pod06,EMG_Pod07,EMG_Pod08,Timestamp
-1, -1, 1, -3, -1, -4, -2, 1, 2021-08-18 12:53:13.587230
3, 2, 1, 1, 2, 4, 4, 5, 2021-08-18 12:53:13.595228
-3, -1, -3, -3, -4, -6, -8, -3, 2021-08-18 12:53:13.596229
0, 1, 1, 2, 1, -3, 3, 2, 2021-08-18 12:53:13.610229
-1, -3, -1, -1, 2, -2, -6, -5, 2021-08-18 12:53:13.611229
-1, -2, -2, -1, -2, -1, 0, 4, 2021-08-18 12:53:13.612229
-1, 1, 0, 3, 6, 0, -7, -6, 2021-08-18 12:53:13.612229
-2, -1, -2, 0, 1, 1, 2, 4, 2021-08-18 12:53:13.633229
-2, 0, -2, 1, -1, -3, -3, -5, 2021-08-18 12:53:13.633229
1, -1, -2, -4, -3, 1, 4, 5, 2021-08-18 12:53:13.634229
2, -1, 0, 1, 2, -1, 6, 6, 2021-08-18 12:53:13.635229
-2, 0, -1, -1, -5, -5, -16, -6, 2021-08-18 12:53:13.646229
0, 1, -1, 1, 4, 7, 2, -3, 2021-08-18 12:53:13.647229
-1, -2, -1, -4, 4, 1, -2, -4, 2021-08-18 12:53:13.656229
1, 2, 0, 0, -2, 3, 7, 2, 2021-08-18 12:53:13.656229
2, -2, 2, -1, 4, 3, 7, 6, 2021-08-18 12:53:13.670229
-2, -2, -4, -5, -11, -2, 3, -3, 2021-08-18 12:53:13.671229
0, 0, -2, -1, -14, -15, -10, -2, 2021-08-18 12:53:13.672229
-4, -3, 0, -1, 8, 15, 1, -6, 2021-08-18 12:53:13.672229
3, 0, 0, 2, -1, 4, 9, 6, 2021-08-18 12:53:13.693229
-3, -1, -2, -1, -2, -1, -3, -3, 2021-08-18 12:53:13.693229
1, -2, -1, -2, -1, 5, 6, 5, 2021-08-18 12:53:13.694229
-1, -1, -2, -2, -5, -6, 2, 0, 2021-08-18 12:53:13.694229
-3, 0, 0, -1, -2, -3, -8, -5, 2021-08-18 12:53:13.707229
-3, -1, -2, -1, 2, 2, -5, -5, 2021-08-18 12:53:13.707229
-2, 0, 0, 0, -1, -2, -5, -4, 2021-08-18 12:53:13.716229
2, 0, 1, 1, 0, -4, -4, -2, 2021-08-18 12:53:13.716229
-2, -1, 0, -2, 1, 1, -1, -2, 2021-08-18 12:53:13.730229
3, 1, 0, -3, -7, 0, 6, 11, 2021-08-18 12:53:13.731229
-3, -3, -3, 0, 8, -1, -2, -6, 2021-08-18 12:53:13.732230
-1, 1, 0, -3, -3, -2, 2, 4, 2021-08-18 12:53:13.732230
-1, -1, -2, -3, -9, -5, -1, -5, 2021-08-18 12:53:13.753229
-3, 0, 2, 4, 0, -7, -10, -8, 2021-08-18 12:53:13.753229
-1, -1, 0, 0, 1, 5, 6, 3, 2021-08-18 12:53:13.755229
0, -2, -3, -2, -3, -5, 2, 5, 2021-08-18 12:53:13.755229
-1, -2, -3, -4, -5, -5, -4, -4, 2021-08-18 12:53:13.767229
-1, -1, 1, 0, 4, 4, 1, -2, 2021-08-18 12:53:13.767229
1, -2, -4, -4, 0, -5, -1, 5, 2021-08-18 12:53:13.775229
-2, -4, 0, -1, -9, -9, -8, -13, 2021-08-18 12:53:13.776229
-1, -1, -2, -2, 7, 6, 5, 4, 2021-08-18 12:53:13.790228
-1, -1, 1, 0, -1, -4, -8, -3, 2021-08-18 12:53:13.791230
1, -1, 2, -3, -5, -4, 0, -2, 2021-08-18 12:53:13.792229
3, 2, 2, 2, 1, 4, 3, 6, 2021-08-18 12:53:13.792229
-2, -2, -1, -2, 5, -3, -4, -8, 2021-08-18 12:53:13.813231
-1, -1, 0, 1, -4, -7, 0, 1, 2021-08-18 12:53:13.814229
0, 1, 1, -1, -3, 6, 3, 4, 2021-08-18 12:53:13.815229
-2, -1, -2, -1, 5, -5, -6, -5, 2021-08-18 12:53:13.815229
1, -1, 2, -1, -3, 7, 4, 4, 2021-08-18 12:53:13.835229
-2, 0, -1, -1, 3, -3, 3, 0, 2021-08-18 12:53:13.836228
-2, -1, -3, -4, -7, -3, -4, -4, 2021-08-18 12:53:13.837229
0, -1, -1, -2, -3, -2, 1, 0, 2021-08-18 12:53:13.837229
-1, 0, 0, 0, 4, -6, -1, 1, 2021-08-18 12:53:13.850229
1, -4, -1, -2, -6, 2, 2, 4, 2021-08-18 12:53:13.851229
-6, -3, -3, 0, 3, -7, -12, -19, 2021-08-18 12:53:13.852229
-2, -2, -2, -1, 2, 2, -3, -2, 2021-08-18 12:53:13.852229
0, 1, -1, 2, 0, 0, -2, -1, 2021-08-18 12:53:13.873229
2, 1, 1, -2, -2, 4, 6, 3, 2021-08-18 12:53:13.873229
2, -1, -1, 1, 0, -2, -3, 5, 2021-08-18 12:53:13.875229
-2, -1, -4, -4, -2, -5, 0, -1, 2021-08-18 12:53:13.875229
-1, 1, -1, 2, -6, 1, 2, -3, 2021-08-18 12:53:13.896230
-4, -2, -3, -3, -4, -1, -8, -6, 2021-08-18 12:53:13.896230
0, 0, -1, 3, 9, 7, 3, 2, 2021-08-18 12:53:13.897229
1, -1, 1, 2, 9, 8, 3, 3, 2021-08-18 12:53:13.897229
-3, -2, -3, -6, -8, -8, -3, -3, 2021-08-18 12:53:13.911228
0, -1, -2, -1, 2, -1, -2, -3, 2021-08-18 12:53:13.911228
4, 1, 3, 1, -3, 10, 8, 9, 2021-08-18 12:53:13.913229
1, 0, -1, 0, -1, -4, -2, 1, 2021-08-18 12:53:13.913229
-2, -1, 1, 0, -3, -6, -5, -10, 2021-08-18 12:53:13.933229
-2, -2, 0, -2, -2, -3, -9, -8, 2021-08-18 12:53:13.933229
-1, -1, -1, -1, 0, 3, 6, 4, 2021-08-18 12:53:13.934229
1, 0, -1, -2, -6, -5, 1, 6, 2021-08-18 12:53:13.935229
-2, 0, 0, -1, 1, 4, 1, -1, 2021-08-18 12:53:13.955229
0, 0, -2, -2, 0, -3, -9, -2, 2021-08-18 12:53:13.956229
-2, 0, -1, -2, -2, -2, 2, -2, 2021-08-18 12:53:13.957229
1, 0, 1, -2, -4, 8, 11, 3, 2021-08-18 12:53:13.957229
-1, -3, -3, -1, -8, -9, -3, -2, 2021-08-18 12:53:13.970229
-2, -1, -1, 0, 4, -2, 5, 4, 2021-08-18 12:53:13.970229
-5, -3, -4, -4, -6, -10, -8, -7, 2021-08-18 12:53:13.976229
-2, -2, -1, 3, 0, 1, -3, -5, 2021-08-18 12:53:13.977229
-2, -1, -2, -3, -5, -6, -10, -7, 2021-08-18 12:53:13.993229
2, 1, 0, 2, -2, 3, 7, 2, 2021-08-18 12:53:13.993229
1, 0, 0, -1, -1, 1, 2, 2, 2021-08-18 12:53:13.995229
-2, -2, -2, -1, -5, -3, -4, -6, 2021-08-18 12:53:13.995229
-2, -2, 0, 2, 12, 7, -1, 1, 2021-08-18 12:53:14.016229
-1, 0, 0, 0, 3, 4, 1, 2, 2021-08-18 12:53:14.016229
-1, -2, 0, -1, 0, -2, -4, 1, 2021-08-18 12:53:14.017230
2, 1, 2, -1, -1, 3, -1, 3, 2021-08-18 12:53:14.017230
-2, -2, -3, 0, 5, 2, 3, 1, 2021-08-18 12:53:14.030229
0, 1, 0, 0, 1, 1, 1, -2, 2021-08-18 12:53:14.030229
-2, -3, -2, -5, -7, -5, -14, -5, 2021-08-18 12:53:14.036229
1, 0, -1, -3, 2, -2, 7, -2, 2021-08-18 12:53:14.037230
-1, -2, -1, -2, -1, 0, 1, 1, 2021-08-18 12:53:14.053230
-1, -3, -4, -3, -1, -9, -6, -4, 2021-08-18 12:53:14.053230
1, 1, 3, 1, -6, -1, 0, -1, 2021-08-18 12:53:14.054229
-2, -1, -3, 1, 2, -2, -2, -2, 2021-08-18 12:53:14.055230
2, -1, -1, -1, 1, 3, 1, 7, 2021-08-18 12:53:14.075228
-2, 0, -1, 0, -5, -4, -3, -8, 2021-08-18 12:53:14.076229
1, 0, 1, 3, 9, 9, 4, 1, 2021-08-18 12:53:14.077229
-3, 0, 0, 0, 0, -3, -2, -2, 2021-08-18 12:53:14.077229
0, -1, -1, -3, -5, -2, -4, -5, 2021-08-18 12:53:14.090230
-2, 0, -1, -1, -3, 2, -1, 1, 2021-08-18 12:53:14.090230
-2, -1, -1, 1, 9, 5, 1, 1, 2021-08-18 12:53:14.097230
-4, -5, -5, -4, -11, -4, 3, -1, 2021-08-18 12:53:14.097230
-1, 1, -2, 1, 3, -2, -13, -4, 2021-08-18 12:53:14.113229
-2, -2, -3, 0, -3, -9, -6, -4, 2021-08-18 12:53:14.123255
0, -1, -2, -3, -5, -1, 7, 3, 2021-08-18 12:53:14.123255
-2, 0, -1, -3, -2, -6, -7, -3, 2021-08-18 12:53:14.123255
1, -2, 0, -2, -4, 0, 2, 2, 2021-08-18 12:53:14.135251
1, 0, 2, 1, 4, 3, 3, 3, 2021-08-18 12:53:14.136251
1, 1, 1, 0, -1, 0, 3, 1, 2021-08-18 12:53:14.137252
-1, -1, -3, -3, 0, -4, -10, 1, 2021-08-18 12:53:14.137252
-1, -2, -3, -3, 0, 4, 10, -5, 2021-08-18 12:53:14.150250
1, -3, 1, 0, -1, 5, 3, 0, 2021-08-18 12:53:14.150250
-2, -2, -2, 1, -1, -6, -1, -3, 2021-08-18 12:53:14.156251
-1, 1, 3, 5, 2, 4, 0, -2, 2021-08-18 12:53:14.157251
-2, -1, 0, 0, -4, -2, -1, 3, 2021-08-18 12:53:14.173253
-5, -3, -2, -5, -6, -5, -4, -5, 2021-08-18 12:53:14.173253
1, -1, -1, -1, -1, -2, -7, -4, 2021-08-18 12:53:14.174252
0, -2, -4, -3, -7, -3, -3, -2, 2021-08-18 12:53:14.175252
-1, -1, 0, -1, -1, -4, -2, -4, 2021-08-18 12:53:14.195290
4, 4, 2, 3, 3, 9, 9, 12, 2021-08-18 12:53:14.196253
-1, 0, -3, 0, -2, -8, -3, -1, 2021-08-18 12:53:14.197296
3, 1, 3, -1, 4, 11, 6, 6, 2021-08-18 12:53:14.197296
-3, -3, -3, -2, -7, -1, -6, -9, 2021-08-18 12:53:14.218252
-1, -1, 1, 1, 10, 0, -3, 1, 2021-08-18 12:53:14.218252
0, -2, -3, -2, -1, 6, 4, -4, 2021-08-18 12:53:14.220252
-1, -2, -1, 3, 1, -1, -3, -1, 2021-08-18 12:53:14.220252
0, 1, 1, 1, 3, -1, 3, 4, 2021-08-18 12:53:14.233287
1, 0, 1, 2, 1, 1, -1, 1, 2021-08-18 12:53:14.233287
-3, -1, -1, -1, 2, -3, -6, -8, 2021-08-18 12:53:14.234251
-2, 0, -1, -3, 1, -5, -5, -8, 2021-08-18 12:53:14.235252
3, 2, 0, 1, 0, 2, 5, 8, 2021-08-18 12:53:14.255287
-4, -2, -5, -6, -10, -5, -1, -4, 2021-08-18 12:53:14.256301
1, -1, 0, 4, 9, 1, 3, 3, 2021-08-18 12:53:14.257252
-1, -2, 0, 0, -2, -2, 3, 4, 2021-08-18 12:53:14.257252
-2, -3, -2, -2, 2, -8, -9, -10, 2021-08-18 12:53:14.270251
1, 0, -2, -1, -1, 2, -1, 1, 2021-08-18 12:53:14.270251
-1, -1, -3, -1, -4, -10, -4, -5, 2021-08-18 12:53:14.277251
-1, -2, -2, -2, -3, -3, -4, -4, 2021-08-18 12:53:14.277251
-1, 0, 0, 2, 1, 5, 5, 7, 2021-08-18 12:53:14.293251
0, 0, 1, 4, 4, -1, 2, -1, 2021-08-18 12:53:14.293251
-3, -3, -3, -4, -7, -5, -3, 0, 2021-08-18 12:53:14.294251
-5, -2, -3, -1, -3, -4, -10, -11, 2021-08-18 12:53:14.295253
-1, 0, 1, 3, -2, 3, 5, 4, 2021-08-18 12:53:14.315251
1, -1, -2, 1, 0, 7, 1, -1, 2021-08-18 12:53:14.316252
-1, 0, 0, -2, -6, -1, 4, 4, 2021-08-18 12:53:14.317251
1, -1, 2, 2, 11, 14, 14, 6, 2021-08-18 12:53:14.317251
2, -1, -2, -3, -2, -6, -5, 3, 2021-08-18 12:53:14.329251
-4, -2, -3, 0, -4, 2, -4, -4, 2021-08-18 12:53:14.329251
-1, -2, 0, -1, 0, 0, 2, 0, 2021-08-18 12:53:14.344252
-1, -1, 0, 0, -1, 3, 3, 2, 2021-08-18 12:53:14.344252
-2, -3, -2, -4, -1, 4, 0, -8, 2021-08-18 12:53:14.353251
0, -2, -1, 0, 2, -8, -2, -3, 2021-08-18 12:53:14.353251
-1, 2, -1, 1, -3, 0, 0, 2, 2021-08-18 12:53:14.354251
-2, -1, -2, -3, -4, -7, -5, -5, 2021-08-18 12:53:14.354251
0, 0, 1, 1, 4, 4, -4, 0, 2021-08-18 12:53:14.375307
0, -2, -1, -3, -13, -11, -4, 1, 2021-08-18 12:53:14.376289
4, 3, 4, 6, 14, 11, 5, 7, 2021-08-18 12:53:14.377251
-3, -3, -6, -5, -15, -14, -6, -8, 2021-08-18 12:53:14.377251
-2, 0, 0, 1, 3, -4, -6, -4, 2021-08-18 12:53:14.389252
0, 1, 0, -2, -2, 1, 3, 2, 2021-08-18 12:53:14.389252
-1, -2, -2, -1, -1, -3, 0, 1, 2021-08-18 12:53:14.398251
-1, 0, -1, -1, 0, 5, -1, -1, 2021-08-18 12:53:14.398251
2, 0, 0, -1, -4, -10, -1, 2, 2021-08-18 12:53:14.413251
-3, -3, -2, -3, 0, 4, -4, -5, 2021-08-18 12:53:14.413251
0, -2, -2, -2, -2, 4, 7, 0, 2021-08-18 12:53:14.414253
0, -2, -1, -1, 1, -1, -9, -4, 2021-08-18 12:53:14.415252
-1, 0, 0, 0, -2, -5, -2, 0, 2021-08-18 12:53:14.435251
-1, -3, -2, -3, 3, 2, 1, -2, 2021-08-18 12:53:14.435251
-1, -1, 2, -1, -1, -2, -1, -3, 2021-08-18 12:53:14.437252
1, 2, 1, 3, -1, 2, 1, 0, 2021-08-18 12:53:14.437252
-1, -2, -4, -6, -4, -2, 1, 4, 2021-08-18 12:53:14.449292
1, 0, -1, -1, -12, -5, -1, -3, 2021-08-18 12:53:14.449292
-3, -3, -1, -2, 5, 6, -9, -1, 2021-08-18 12:53:14.458291
0, 0, 1, 1, 2, 5, 8, 0, 2021-08-18 12:53:14.458291
0, -1, -1, -2, -7, -6, -3, -1, 2021-08-18 12:53:14.473250
1, 0, -1, -1, -3, 0, -2, 2, 2021-08-18 12:53:14.473250
-1, -1, -1, 1, -4, 0, 4, 0, 2021-08-18 12:53:14.474250
0, -2, -2, 0, 4, -3, -3, 4, 2021-08-18 12:53:14.475252
0, 0, -1, 0, 1, 8, 2, -1, 2021-08-18 12:53:14.495288
-1, -2, -2, -3, 2, -2, 0, -3, 2021-08-18 12:53:14.495288
-2, -1, -1, 1, -1, -5, -5, -6, 2021-08-18 12:53:14.502252
0, -1, -3, -4, -1, -3, 1, 5, 2021-08-18 12:53:14.502252
-1, -1, -1, 1, -1, -1, -3, -6, 2021-08-18 12:53:14.518250
0, -1, 1, 2, 7, -6, -11, -6, 2021-08-18 12:53:14.518250
-1, 0, -2, -5, -7, -4, 0, 1, 2021-08-18 12:53:14.520253
-3, -2, -2, -5, -11, -16, -10, -3, 2021-08-18 12:53:14.520253
-1, 0, -3, -1, 0, -2, 1, -2, 2021-08-18 12:53:14.541251
0, 0, 0, 0, 3, 3, 3, 1, 2021-08-18 12:53:14.541251
0, 1, 1, 2, 1, -1, 0, -1, 2021-08-18 12:53:14.542252
0, -1, -2, -2, -2, 3, 0, 0, 2021-08-18 12:53:14.542252
2, 1, 3, 3, -1, 4, 3, 2, 2021-08-18 12:53:14.554779
-2, -2, -2, -2, -2, -5, -4, -1, 2021-08-18 12:53:14.555775
-2, -2, -3, -5, -3, -10, -9, -8, 2021-08-18 12:53:14.561778
0, -1, -1, -3, -2, 0, -4, -5, 2021-08-18 12:53:14.561778
-3, -3, -1, 0, 1, 3, -1, -2, 2021-08-18 12:53:14.577775
0, 0, 0, 0, -1, 0, 4, 4, 2021-08-18 12:53:14.577775
-1, -3, 1, 1, 2, 2, -3, -1, 2021-08-18 12:53:14.579777
1, 1, 1, 1, 4, 6, 3, -1, 2021-08-18 12:53:14.579777
1, 2, 1, 2, -2, -1, 0, 1, 2021-08-18 12:53:14.600778
-3, -3, -2, -7, -6, -5, -5, -8, 2021-08-18 12:53:14.601776
1, 0, -3, -1, -10, -3, 3, 6, 2021-08-18 12:53:14.601776
0, 1, 2, 1, 2, 3, 1, 0, 2021-08-18 12:53:14.602777
1, 0, -1, -2, -4, -2, 6, 5, 2021-08-18 12:53:14.615776
2, 2, 1, 4, 0, 6, 6, 5, 2021-08-18 12:53:14.615776
-2, -2, -2, -2, -5, -3, 3, 2, 2021-08-18 12:53:14.623777
-1, -1, -4, -1, -3, -3, -4, -3, 2021-08-18 12:53:14.623777
-3, -4, -2, -2, -1, -9, -8, -6, 2021-08-18 12:53:14.637778
-2, 1, -1, 0, 1, -1, -1, -1, 2021-08-18 12:53:14.638778
0, 1, 1, 3, 3, 3, 1, 1, 2021-08-18 12:53:14.639777
1, -1, -1, -1, -2, -4, 3, 5, 2021-08-18 12:53:14.639777
-2, 0, 1, -1, 3, 7, -1, -5, 2021-08-18 12:53:14.660779
-1, -2, -5, -3, -4, -6, 0, 7, 2021-08-18 12:53:14.660779
-2, -2, -1, -5, 1, 7, -2, -7, 2021-08-18 12:53:14.661789
-3, -2, -3, -1, -4, -9, -2, -2, 2021-08-18 12:53:14.662779
-1, -3, -2, -4, -10, -4, -6, -6, 2021-08-18 12:53:14.674777
0, 1, 2, 1, 4, 1, 1, 0, 2021-08-18 12:53:14.674777
2, -3, -2, 0, 1, 3, 3, 7, 2021-08-18 12:53:14.681777
-2, -2, 0, 1, 0, -5, -3, -6, 2021-08-18 12:53:14.681777
-1, -1, -1, 0, 3, 3, 3, 0, 2021-08-18 12:53:14.697775
0, 3, 1, 0, 2, 2, 0, -1, 2021-08-18 12:53:14.698780
0, -1, 0, -3, -6, -4, -5, -1, 2021-08-18 12:53:14.699814
-3, -2, -1, 0, 6, -4, -9, -9, 2021-08-18 12:53:14.699814
-1, -1, -1, -1, 5, 0, 1, 4, 2021-08-18 12:53:14.720776
-2, -2, 0, 2, -2, -1, 1, -5, 2021-08-18 12:53:14.720776
0, 1, -1, 0, 0, 3, 0, -2, 2021-08-18 12:53:14.721777
1, -1, -2, -1, 1, -3, -3, -1, 2021-08-18 12:53:14.722777
-1, 1, -1, 1, 3, 0, 1, -1, 2021-08-18 12:53:14.734816
-2, -5, -3, -3, -4, -7, -5, -1, 2021-08-18 12:53:14.734816
-2, 1, 1, 2, 21, 18, 3, -3, 2021-08-18 12:53:14.741775
-2, -1, -2, -2, -5, -8, -6, 0, 2021-08-18 12:53:14.741775
-1, -2, -1, -1, -5, -2, -1, 0, 2021-08-18 12:53:14.757776
1, -1, 2, 2, 0, 5, 4, 0, 2021-08-18 12:53:14.758776
-2, -2, -5, -3, -9, -9, -7, -2, 2021-08-18 12:53:14.759775
2, -1, 0, 1, 10, 5, 5, 7, 2021-08-18 12:53:14.759775
-4, -4, -5, -5, -4, 0, -5, -12, 2021-08-18 12:53:14.780776
-1, -1, -3, -1, 2, -5, -1, 0, 2021-08-18 12:53:14.780776
0, -1, 2, 0, -2, -1, 0, 0, 2021-08-18 12:53:14.781776
0, 1, 2, 0, -2, 13, 8, 4, 2021-08-18 12:53:14.782778
-1, -3, -1, -2, -8, -10, -4, 3, 2021-08-18 12:53:14.793776
-5, -1, -5, -6, 3, 6, -3, -2, 2021-08-18 12:53:14.794776
-1, -1, -2, -1, -7, -8, -4, -6, 2021-08-18 12:53:14.809775
-1, 0, -1, -1, -2, 4, 2, -2, 2021-08-18 12:53:14.809775
0, -1, 0, 0, -1, -4, 1, 5, 2021-08-18 12:53:14.817776
3, 2, 1, 2, -4, 0, -2, 1, 2021-08-18 12:53:14.818778
-4, -3, -4, -4, -5, -8, -3, 0, 2021-08-18 12:53:14.819777
-5, -3, -3, -2, -4, -2, -9, -15, 2021-08-18 12:53:14.819777
3, 1, 1, 0, -1, -3, -3, 0, 2021-08-18 12:53:14.840775
1, 0, -2, -3, -3, -4, -1, 5, 2021-08-18 12:53:14.840775
1, 1, -2, 1, 5, -2, 4, 2, 2021-08-18 12:53:14.841775
1, 1, 3, 1, -2, -4, -2, 0, 2021-08-18 12:53:14.842776
-3, 1, 2, 1, 7, 13, 2, -3, 2021-08-18 12:53:14.854776
0, -4, -4, 1, -4, 4, 7, 4, 2021-08-18 12:53:14.854776
-2, -1, -1, -3, -3, -6, -6, -4, 2021-08-18 12:53:14.862775
-2, -2, -1, -1, -1, 0, 3, 4, 2021-08-18 12:53:14.863777
1, 1, 1, 2, 1, 0, -3, -3, 2021-08-18 12:53:14.877776
-2, -1, 0, 0, -3, 1, 4, 3, 2021-08-18 12:53:14.878775
0, 0, -1, 0, -2, 3, 4, 1, 2021-08-18 12:53:14.879777
2, 0, -2, -1, 12, 10, 5, 2, 2021-08-18 12:53:14.879777
-1, 0, 0, -2, -5, -2, 3, 0, 2021-08-18 12:53:14.900776
0, -1, 0, 0, -1, -1, 0, -2, 2021-08-18 12:53:14.900776
-2, 1, 0, 1, -1, -2, -5, -10, 2021-08-18 12:53:14.902776
-3, -1, -4, -4, -7, -9, -2, 3, 2021-08-18 12:53:14.902776
-1, 0, -1, -1, 8, 1, 1, 1, 2021-08-18 12:53:14.914776
-2, -2, 0, 0, 3, 1, 1, 0, 2021-08-18 12:53:14.914776
3, 0, 0, 0, -2, 1, 4, 2, 2021-08-18 12:53:14.922775
0, 0, 0, -2, -4, -3, -5, -3, 2021-08-18 12:53:14.923775
0, -1, -2, -1, 0, 6, 1, 3, 2021-08-18 12:53:14.945776
-2, 0, -1, 0, -3, -5, -6, -7, 2021-08-18 12:53:14.945776
-1, -3, 0, -1, -1, -10, -7, -1, 2021-08-18 12:53:14.946776
-4, -2, -2, -2, 0, -1, -2, -3, 2021-08-18 12:53:14.947776
-2, -2, -3, -2, -6, -4, -1, 3, 2021-08-18 12:53:14.968776
-2, -1, -1, 1, 5, 0, -6, -4, 2021-08-18 12:53:14.968776
-1, -1, -2, -1, -4, -4, -4, -4, 2021-08-18 12:53:14.969775
2, 1, 0, 2, 1, 2, 3, 2, 2021-08-18 12:53:14.969775
0, 0, 2, 0, -1, 0, 3, 0, 2021-08-18 12:53:14.973775
-2, -2, 0, 0, 5, 2, -4, -5, 2021-08-18 12:53:14.974776
-3, -2, -4, -4, -3, -6, -6, 1, 2021-08-18 12:53:14.982775
-2, -1, -1, 1, -7, -10, -3, -4, 2021-08-18 12:53:14.983775
0, -2, -3, -1, -5, -5, -8, -6, 2021-08-18 12:53:14.997777
2, 1, -1, -3, -3, -2, 1, 5, 2021-08-18 12:53:14.998777
0, 0, 1, -2, -3, -6, -4, -4, 2021-08-18 12:53:14.999776
1, -2, -1, -1, 10, 14, 8, 8, 2021-08-18 12:53:14.999776
0, -1, 0, 1, -2, -4, 1, 1, 2021-08-18 12:53:15.020285
-4, -2, -1, -4, -4, -1, -1, -6, 2021-08-18 12:53:15.021285
0, -1, -1, 0, -4, 6, 7, 3, 2021-08-18 12:53:15.022286
-2, -1, -2, -1, -7, -5, -8, -6, 2021-08-18 12:53:15.022286
-2, 1, 0, 1, 1, 5, 0, 0, 2021-08-18 12:53:15.034287
-2, -2, -1, -1, -5, -4, 0, 1, 2021-08-18 12:53:15.034287
-1, 0, -2, -1, 1, 3, 2, 0, 2021-08-18 12:53:15.043286
1, 2, 2, 2, -1, 0, 1, 4, 2021-08-18 12:53:15.043286
-1, -2, -3, -3, 0, -4, -2, -2, 2021-08-18 12:53:15.058286
1, -1, 2, -1, -1, -2, -4, 0, 2021-08-18 12:53:15.058286
0, -1, 0, -2, -2, 5, 2, 3, 2021-08-18 12:53:15.059285
0, -1, -1, -1, 0, -1, 1, 0, 2021-08-18 12:53:15.059285
2, -1, 0, 1, -2, 3, 6, 0, 2021-08-18 12:53:15.080285
0, 1, 1, 1, 0, -2, -2, 1, 2021-08-18 12:53:15.081286
-4, -2, 0, 1, -1, -1, 1, -2, 2021-08-18 12:53:15.082286
-2, -1, -3, -1, -2, -1, 1, -1, 2021-08-18 12:53:15.082286
-2, 0, 0, 1, 5, 3, -3, -2, 2021-08-18 12:53:15.094285
