Timestamp,EMG 1,EMG 2,EMG 3,EMG 4,EMG 5,EMG 6,EMG 7,EMG 8
13:51:44.867081,12,14,36,122,244,59,11,13
13:51:44.867081,12,14,36,122,244,59,11,13
13:51:44.868081,12,14,36,122,244,59,11,13
13:51:44.868081,12,14,36,122,244,59,11,13
13:51:44.868081,12,14,36,122,244,59,11,13
13:51:44.868081,12,14,36,122,244,59,11,13
13:51:44.868081,12,14,36,122,244,59,11,13
13:51:44.868081,12,14,36,122,244,59,11,13
13:51:44.868081,12,14,36,122,244,59,11,13
13:51:44.868081,12,14,36,122,244,59,11,13
13:51:44.868081,12,14,36,122,244,59,11,13
13:51:44.868081,12,14,36,122,244,59,11,13
13:51:44.868081,12,14,36,122,244,59,11,13
13:51:44.868081,12,14,36,122,244,59,11,13
13:51:44.868081,12,14,36,122,244,59,11,13
13:51:44.868081,12,14,36,122,244,59,11,13
13:51:44.868081,12,14,36,122,244,59,11,13
13:51:44.868081,12,14,36,122,244,59,11,13
13:51:44.868081,12,14,36,122,244,59,11,13
13:51:44.868081,12,14,36,122,244,59,11,13
13:51:44.868081,12,14,36,122,244,59,11,13
13:51:44.868081,12,14,36,122,244,59,11,13
13:51:44.868081,12,14,36,122,244,59,11,13
13:51:44.868081,12,14,36,122,244,59,11,13
13:51:44.868081,12,14,36,122,244,59,11,13
13:51:44.868081,12,14,36,122,244,59,11,13
13:51:44.869081,12,14,36,122,244,59,11,13
13:51:44.869081,12,14,36,122,244,59,11,13
13:51:44.869081,12,14,36,122,244,59,11,13
13:51:44.869081,12,14,36,122,244,59,11,13
13:51:44.869081,12,14,36,122,244,59,11,13
13:51:44.869081,12,14,36,122,244,59,11,13
13:51:44.869081,12,14,36,122,244,59,11,13
13:51:44.869081,12,14,36,122,244,59,11,13
13:51:44.869081,12,14,36,122,244,59,11,13
13:51:44.869081,12,14,36,122,244,59,11,13
13:51:44.869081,12,14,36,122,244,59,11,13
13:51:44.869081,12,14,36,122,244,59,11,13
13:51:44.869081,12,14,36,122,244,59,11,13
13:51:44.869081,12,14,36,122,244,59,11,13
13:51:44.869081,12,14,36,122,244,59,11,13
13:51:44.869081,12,14,36,122,244,59,11,13
13:51:44.869081,12,14,36,122,244,59,11,13
13:51:44.869081,12,14,36,122,244,59,11,13
13:51:44.869081,12,14,36,122,244,59,11,13
13:51:44.869081,12,14,36,122,244,59,11,13
13:51:44.869081,12,14,36,122,244,59,11,13
13:51:44.869081,12,14,36,122,244,59,11,13
13:51:44.869081,12,14,36,122,244,59,11,13
13:51:44.870081,12,14,36,122,244,59,11,13
13:51:44.870081,12,14,36,122,244,59,11,13
13:51:44.870081,12,14,36,122,244,59,11,13
13:51:44.870081,12,14,36,122,244,59,11,13
13:51:44.870081,12,14,36,122,244,59,11,13
13:51:44.870081,12,14,36,122,244,59,11,13
13:51:44.870081,12,14,36,122,244,59,11,13
13:51:44.870081,12,14,36,122,244,59,11,13
13:51:44.870081,12,14,36,122,244,59,11,13
13:51:44.870081,12,14,36,122,244,59,11,13
13:51:44.870081,12,14,36,122,244,59,11,13
13:51:44.870081,12,14,36,122,244,59,11,13
13:51:44.870081,12,14,36,122,244,59,11,13
13:51:44.870081,12,14,36,122,244,59,11,13
13:51:44.870081,12,14,36,122,244,59,11,13
13:51:44.870081,12,14,36,122,244,59,11,13
13:51:44.870081,12,14,36,122,244,59,11,13
13:51:44.870081,12,14,36,122,244,59,11,13
13:51:44.870081,12,14,36,122,244,59,11,13
13:51:44.870081,12,14,36,122,244,59,11,13
13:51:44.870081,12,14,36,122,244,59,11,13
13:51:44.870081,12,14,36,122,244,59,11,13
13:51:44.870081,12,14,36,122,244,59,11,13
13:51:44.870081,12,14,36,122,244,59,11,13
13:51:44.871081,12,14,36,122,244,59,11,13
13:51:44.871081,12,14,36,122,244,59,11,13
13:51:44.871081,12,14,36,122,244,59,11,13
13:51:44.871081,12,14,36,122,244,59,11,13
13:51:44.871081,12,14,36,122,244,59,11,13
13:51:44.871081,12,14,36,122,244,59,11,13
13:51:44.871081,12,14,36,122,244,59,11,13
13:51:44.871081,12,14,36,122,244,59,11,13
13:51:44.871081,12,14,36,122,244,59,11,13
13:51:44.871081,12,14,36,122,244,59,11,13
13:51:44.871081,12,14,36,122,244,59,11,13
13:51:44.871081,12,14,36,122,244,59,11,13
13:51:44.871081,12,14,36,122,244,59,11,13
13:51:44.871081,12,14,36,122,244,59,11,13
13:51:44.871081,12,14,36,122,244,59,11,13
13:51:44.871081,12,14,36,122,244,59,11,13
13:51:44.871081,12,14,36,122,244,59,11,13
13:51:44.871081,12,14,36,122,244,59,11,13
13:51:44.871081,12,14,36,122,244,59,11,13
13:51:44.871081,12,14,36,122,244,59,11,13
13:51:44.871081,12,14,36,122,244,59,11,13
13:51:44.871081,12,14,36,122,244,59,11,13
13:51:44.871081,12,14,36,122,244,59,11,13
13:51:44.872081,12,14,36,122,244,59,11,13
13:51:44.872081,12,14,36,122,244,59,11,13
13:51:44.872081,12,14,36,122,244,59,11,13
13:51:44.872081,12,14,36,122,244,59,11,13
13:51:44.872081,12,14,36,122,244,59,11,13
13:51:44.872081,12,14,36,122,244,59,11,13
13:51:44.872081,12,14,36,122,244,59,11,13
13:51:44.872081,12,14,36,122,244,59,11,13
13:51:44.872081,12,14,36,122,244,59,11,13
13:51:44.872081,12,14,36,122,244,59,11,13
13:51:44.872081,12,14,36,122,244,59,11,13
13:51:44.872081,12,14,36,122,244,59,11,13
13:51:44.872081,12,14,36,122,244,59,11,13
13:51:44.872081,12,14,36,122,244,59,11,13
13:51:44.872081,12,14,36,122,244,59,11,13
13:51:44.872081,12,14,36,122,244,59,11,13
13:51:44.872081,12,14,36,122,244,59,11,13
13:51:44.872081,12,14,36,122,244,59,11,13
13:51:44.872081,12,14,36,122,244,59,11,13
13:51:44.872081,12,14,36,122,244,59,11,13
13:51:44.872081,12,14,36,122,244,59,11,13
13:51:44.872081,12,14,36,122,244,59,11,13
13:51:44.873081,12,14,36,122,244,59,11,13
13:51:44.873081,12,14,36,122,244,59,11,13
13:51:44.873081,12,14,36,122,244,59,11,13
13:51:44.873081,12,14,36,122,244,59,11,13
13:51:44.873081,12,14,36,122,244,59,11,13
13:51:44.873081,12,14,36,122,244,59,11,13
13:51:44.873081,12,14,36,122,244,59,11,13
13:51:44.873081,12,14,36,122,244,59,11,13
13:51:44.873081,12,14,36,122,244,59,11,13
13:51:44.873081,12,14,36,122,244,59,11,13
13:51:44.873081,12,14,36,122,244,59,11,13
13:51:44.873081,12,14,36,122,244,59,11,13
13:51:44.873081,12,14,36,122,244,59,11,13
13:51:44.873081,12,14,36,122,244,59,11,13
13:51:44.873081,12,14,36,122,244,59,11,13
13:51:44.873081,12,14,36,122,244,59,11,13
13:51:44.873081,12,14,36,122,244,59,11,13
13:51:44.873081,12,14,36,122,244,59,11,13
13:51:44.873081,12,14,36,122,244,59,11,13
13:51:44.873081,12,14,36,122,244,59,11,13
13:51:44.873081,12,14,36,122,244,59,11,13
13:51:44.873081,12,14,36,122,244,59,11,13
13:51:44.873081,12,14,36,122,244,59,11,13
13:51:44.873081,12,14,36,122,244,59,11,13
13:51:44.874081,13,13,42,139,223,53,9,12
13:51:44.874081,13,13,42,139,223,53,9,12
13:51:44.874081,13,13,42,139,223,53,9,12
13:51:44.874081,13,13,42,139,223,53,9,12
13:51:44.874081,13,13,42,139,223,53,9,12
13:51:44.874081,13,13,42,139,223,53,9,12
13:51:44.874081,13,13,42,139,223,53,9,12
13:51:44.874081,13,13,42,139,223,53,9,12
13:51:44.874081,13,13,42,139,223,53,9,12
13:51:44.874081,13,13,42,139,223,53,9,12
13:51:44.874081,13,13,42,139,223,53,9,12
13:51:44.874081,13,13,42,139,223,53,9,12
13:51:44.874081,13,13,42,139,223,53,9,12
13:51:44.874081,13,13,42,139,223,53,9,12
13:51:44.874081,13,13,42,139,223,53,9,12
13:51:44.874081,13,13,42,139,223,53,9,12
13:51:44.874081,13,13,42,139,223,53,9,12
13:51:44.874081,13,13,42,139,223,53,9,12
13:51:44.874081,13,13,42,139,223,53,9,12
13:51:44.874081,13,13,42,139,223,53,9,12
13:51:44.875139,13,13,42,139,223,53,9,12
13:51:44.875139,13,13,42,139,223,53,9,12
13:51:44.875139,13,13,42,139,223,53,9,12
13:51:44.875139,13,13,42,139,223,53,9,12
13:51:44.875139,13,13,42,139,223,53,9,12
13:51:44.875139,13,13,42,139,223,53,9,12
13:51:44.875139,13,13,42,139,223,53,9,12
13:51:44.875139,13,13,42,139,223,53,9,12
13:51:44.875139,13,13,42,139,223,53,9,12
13:51:44.875139,13,13,42,139,223,53,9,12
13:51:44.875139,13,13,42,139,223,53,9,12
13:51:44.875139,13,13,42,139,223,53,9,12
13:51:44.875139,13,13,42,139,223,53,9,12
13:51:44.875139,13,13,42,139,223,53,9,12
13:51:44.875139,13,13,42,139,223,53,9,12
13:51:44.875139,13,13,42,139,223,53,9,12
13:51:44.875139,13,13,42,139,223,53,9,12
13:51:44.875139,13,13,42,139,223,53,9,12
13:51:44.875139,13,13,42,139,223,53,9,12
13:51:44.875139,13,13,42,139,223,53,9,12
13:51:44.875139,13,13,42,139,223,53,9,12
13:51:44.875139,13,13,42,139,223,53,9,12
13:51:44.875139,13,13,42,139,223,53,9,12
13:51:44.876140,13,13,42,139,223,53,9,12
13:51:44.876140,13,13,42,139,223,53,9,12
13:51:44.876140,13,13,42,139,223,53,9,12
13:51:44.876140,13,13,42,139,223,53,9,12
13:51:44.876140,13,13,42,139,223,53,9,12
13:51:44.876140,13,13,42,139,223,53,9,12
13:51:44.876140,13,13,42,139,223,53,9,12
13:51:44.876140,13,13,42,139,223,53,9,12
13:51:44.876140,13,13,42,139,223,53,9,12
13:51:44.876140,13,13,42,139,223,53,9,12
13:51:44.876140,13,13,42,139,223,53,9,12
13:51:44.876140,13,13,42,139,223,53,9,12
13:51:44.876140,13,13,42,139,223,53,9,12
13:51:44.876140,13,13,42,139,223,53,9,12
13:51:44.876140,13,13,42,139,223,53,9,12
13:51:44.876140,13,13,42,139,223,53,9,12
13:51:44.876140,13,13,42,139,223,53,9,12
13:51:44.876140,13,13,42,139,223,53,9,12
13:51:44.876140,13,13,42,139,223,53,9,12
13:51:44.876140,13,13,42,139,223,53,9,12
13:51:44.876140,13,13,42,139,223,53,9,12
13:51:44.876140,13,13,42,139,223,53,9,12
13:51:44.876140,13,13,42,139,223,53,9,12
13:51:44.877139,13,13,42,139,223,53,9,12
13:51:44.877139,13,13,42,139,223,53,9,12
13:51:44.877139,13,13,42,139,223,53,9,12
13:51:44.877139,13,13,42,139,223,53,9,12
13:51:44.877139,13,13,42,139,223,53,9,12
13:51:44.877139,13,13,42,139,223,53,9,12
13:51:44.877139,13,13,42,139,223,53,9,12
13:51:44.877139,13,13,42,139,223,53,9,12
13:51:44.877139,13,13,42,139,223,53,9,12
13:51:44.877139,13,13,42,139,223,53,9,12
13:51:44.877139,13,13,42,139,223,53,9,12
13:51:44.877139,13,13,42,139,223,53,9,12
13:51:44.877139,13,13,42,139,223,53,9,12
13:51:44.877139,13,13,42,139,223,53,9,12
13:51:44.877139,13,13,42,139,223,53,9,12
13:51:44.877139,13,13,42,139,223,53,9,12
13:51:44.877139,13,13,42,139,223,53,9,12
13:51:44.877139,13,13,42,139,223,53,9,12
13:51:44.877139,13,13,42,139,223,53,9,12
13:51:44.877139,13,13,42,139,223,53,9,12
13:51:44.877139,13,13,42,139,223,53,9,12
13:51:44.877139,13,13,42,139,223,53,9,12
13:51:44.877139,13,13,42,139,223,53,9,12
13:51:44.877139,13,13,42,139,223,53,9,12
13:51:44.878140,13,13,42,139,223,53,9,12
13:51:44.878140,13,13,42,139,223,53,9,12
13:51:44.878140,13,13,42,139,223,53,9,12
13:51:44.878140,13,13,42,139,223,53,9,12
13:51:44.878140,13,13,42,139,223,53,9,12
13:51:44.878140,13,13,42,139,223,53,9,12
13:51:44.878140,13,13,42,139,223,53,9,12
13:51:44.878140,13,13,42,139,223,53,9,12
13:51:44.878140,13,13,42,139,223,53,9,12
13:51:44.878140,13,13,42,139,223,53,9,12
13:51:44.878140,13,13,42,139,223,53,9,12
13:51:44.878140,13,13,42,139,223,53,9,12
13:51:44.878140,13,13,42,139,223,53,9,12
13:51:44.878140,13,13,42,139,223,53,9,12
13:51:44.878140,13,13,42,139,223,53,9,12
13:51:44.878140,13,13,42,139,223,53,9,12
13:51:44.878140,13,13,42,139,223,53,9,12
13:51:44.878140,13,13,42,139,223,53,9,12
13:51:44.878140,13,13,42,139,223,53,9,12
13:51:44.878140,13,13,42,139,223,53,9,12
13:51:44.878140,13,13,42,139,223,53,9,12
13:51:44.878140,13,13,42,139,223,53,9,12
13:51:44.878140,13,13,42,139,223,53,9,12
13:51:44.879140,13,13,42,139,223,53,9,12
13:51:44.879140,13,13,42,139,223,53,9,12
13:51:44.879140,13,13,42,139,223,53,9,12
13:51:44.879140,13,13,42,139,223,53,9,12
13:51:44.879140,13,13,42,139,223,53,9,12
13:51:44.879140,13,13,42,139,223,53,9,12
13:51:44.879140,13,13,42,139,223,53,9,12
13:51:44.879140,13,13,42,139,223,53,9,12
13:51:44.879140,13,13,42,139,223,53,9,12
13:51:44.879140,13,13,42,139,223,53,9,12
13:51:44.879140,13,13,42,139,223,53,9,12
13:51:44.879140,13,13,42,139,223,53,9,12
13:51:44.879140,13,13,42,139,223,53,9,12
13:51:44.879140,13,13,42,139,223,53,9,12
13:51:44.879140,13,13,42,139,223,53,9,12
13:51:44.879140,13,13,42,139,223,53,9,12
13:51:44.879140,13,13,42,139,223,53,9,12
13:51:44.879140,13,13,42,139,223,53,9,12
13:51:44.879140,13,13,42,139,223,53,9,12
13:51:44.879140,13,13,42,139,223,53,9,12
13:51:44.879140,13,13,42,139,223,53,9,12
13:51:44.879140,13,13,42,139,223,53,9,12
13:51:44.879140,13,13,42,139,223,53,9,12
13:51:44.879140,13,13,42,139,223,53,9,12
13:51:44.880140,13,13,42,139,223,53,9,12
13:51:44.880140,13,13,42,139,223,53,9,12
13:51:44.880140,13,13,42,139,223,53,9,12
13:51:44.880140,13,13,42,139,223,53,9,12
13:51:44.880140,13,13,42,139,223,53,9,12
13:51:44.880140,13,13,42,139,223,53,9,12
13:51:44.880140,13,13,42,139,223,53,9,12
13:51:44.880140,13,13,42,139,223,53,9,12
13:51:44.880140,13,13,42,139,223,53,9,12
13:51:44.880140,13,13,42,139,223,53,9,12
13:51:44.880140,13,13,42,139,223,53,9,12
13:51:44.880140,13,13,42,139,223,53,9,12
13:51:44.880140,13,13,42,139,223,53,9,12
13:51:44.880140,13,13,42,139,223,53,9,12
13:51:44.880140,13,13,42,139,223,53,9,12
13:51:44.880140,13,13,42,139,223,53,9,12
13:51:44.880140,13,13,42,139,223,53,9,12
13:51:44.880140,13,13,42,139,223,53,9,12
13:51:44.880140,13,13,42,139,223,53,9,12
13:51:44.880140,13,13,42,139,223,53,9,12
13:51:44.880140,13,13,42,139,223,53,9,12
13:51:44.880140,13,13,42,139,223,53,9,12
13:51:44.881083,13,13,42,139,223,53,9,12
13:51:44.881083,13,13,42,139,223,53,9,12
13:51:44.881083,13,13,42,139,223,53,9,12
13:51:44.881083,13,13,42,139,223,53,9,12
13:51:44.881083,13,13,42,139,223,53,9,12
13:51:44.881083,13,13,42,139,223,53,9,12
13:51:44.881083,13,13,42,139,223,53,9,12
13:51:44.881083,13,13,42,139,223,53,9,12
13:51:44.881083,13,13,42,139,223,53,9,12
13:51:44.881083,13,13,42,139,223,53,9,12
13:51:44.881083,13,13,42,139,223,53,9,12
13:51:44.881083,13,13,42,139,223,53,9,12
13:51:44.881083,13,13,42,139,223,53,9,12
13:51:44.881083,13,13,42,139,223,53,9,12
13:51:44.881083,13,13,42,139,223,53,9,12
13:51:44.881083,13,13,42,139,223,53,9,12
13:51:44.881083,13,13,42,139,223,53,9,12
13:51:44.881083,13,13,42,139,223,53,9,12
13:51:44.881083,13,13,42,139,223,53,9,12
13:51:44.881083,13,13,42,139,223,53,9,12
13:51:44.881083,13,13,42,139,223,53,9,12
13:51:44.881083,13,13,42,139,223,53,9,12
13:51:44.882139,13,13,42,139,223,53,9,12
13:51:44.882139,13,13,42,139,223,53,9,12
13:51:44.882139,13,13,42,139,223,53,9,12
13:51:44.882139,13,13,42,139,223,53,9,12
13:51:44.882139,13,13,42,139,223,53,9,12
13:51:44.882139,13,13,42,139,223,53,9,12
13:51:44.882139,13,13,42,139,223,53,9,12
13:51:44.882139,13,13,42,139,223,53,9,12
13:51:44.882139,13,13,42,139,223,53,9,12
13:51:44.882139,13,13,42,139,223,53,9,12
13:51:44.882139,13,13,42,139,223,53,9,12
13:51:44.882139,13,13,42,139,223,53,9,12
13:51:44.882139,13,13,42,139,223,53,9,12
13:51:44.882139,13,13,42,139,223,53,9,12
13:51:44.882139,13,13,42,139,223,53,9,12
13:51:44.882139,13,13,42,139,223,53,9,12
13:51:44.882139,13,13,42,139,223,53,9,12
13:51:44.882139,13,13,42,139,223,53,9,12
13:51:44.882139,13,13,42,139,223,53,9,12
13:51:44.882139,13,13,42,139,223,53,9,12
13:51:44.882139,13,13,42,139,223,53,9,12
13:51:44.882139,13,13,42,139,223,53,9,12
13:51:44.882139,13,13,42,139,223,53,9,12
13:51:44.882139,13,13,42,139,223,53,9,12
13:51:44.883140,13,13,42,139,223,53,9,12
13:51:44.883140,13,13,42,139,223,53,9,12
13:51:44.883140,13,13,42,139,223,53,9,12
