EMG_Pod01,EMG_Pod02,EMG_Pod03,EMG_Pod04,EMG_Pod05,EMG_Pod06,EMG_Pod07,EMG_Pod08,Timestamp
8, 6, -9, -5, 10, 11, 9, 6, 2021-08-24 19:08:11.992582
-12, -10, -21, -14, -7, -4, -3, -7, 2021-08-24 19:08:11.992582
-4, -10, -9, -6, -9, -8, -7, -5, 2021-08-24 19:08:11.993583
-2, -6, 3, 3, -5, -4, -3, 0, 2021-08-24 19:08:11.993583
-9, -16, -32, -36, -4, -1, -1, -3, 2021-08-24 19:08:12.014577
-6, -5, -12, 3, -5, -5, -4, -4, 2021-08-24 19:08:12.014577
-4, 0, 21, 17, -2, -5, -6, -5, 2021-08-24 19:08:12.015581
9, 14, 18, 15, 8, 3, 3, 5, 2021-08-24 19:08:12.015581
0, -7, -24, -20, -3, -2, 1, 3, 2021-08-24 19:08:12.028579
-7, -15, 2, -2, -6, -1, 1, -1, 2021-08-24 19:08:12.029578
-9, 1, 0, -2, 4, -3, -7, -9, 2021-08-24 19:08:12.029578
20, 32, 42, 31, 12, 8, 5, 5, 2021-08-24 19:08:12.029578
4, 11, 9, 2, 2, 2, 4, 0, 2021-08-24 19:08:12.043572
-2, -14, -39, -27, -8, -3, 1, 1, 2021-08-24 19:08:12.043572
-11, -18, -1, 10, -5, -7, -4, -3, 2021-08-24 19:08:12.044572
1, 7, 12, 8, 1, 1, -1, -2, 2021-08-24 19:08:12.044572
1, 6, -3, -2, 0, 0, -2, -1, 2021-08-24 19:08:12.081566
-7, -12, -9, -7, -1, 0, -3, -4, 2021-08-24 19:08:12.082566
-2, -5, -14, -11, -1, -1, 1, 1, 2021-08-24 19:08:12.082566
-17, -10, -9, -9, -7, -1, -4, -3, 2021-08-24 19:08:12.082566
9, 1, 2, 0, -5, -6, -4, 1, 2021-08-24 19:08:12.088564
-4, 2, 6, 7, 5, 1, 0, -2, 2021-08-24 19:08:12.088564
12, 3, -9, -8, 1, 6, 6, 7, 2021-08-24 19:08:12.105560
0, -1, 0, -4, -5, -2, 0, 1, 2021-08-24 19:08:12.105560
-8, -1, 5, 6, -4, -5, -6, -4, 2021-08-24 19:08:12.106560
