EMG_Pod01,EMG_Pod02,EMG_Pod03,EMG_Pod04,EMG_Pod05,EMG_Pod06,EMG_Pod07,EMG_Pod08,Timestamp
0, -2, -5, 0, -2, -2, 1, 0, 2021-08-18 17:26:07.837019
-1, 1, -4, -2, 0, -3, -1, 0, 2021-08-18 17:26:07.837019
-2, -1, -2, -2, -2, -2, -3, -2, 2021-08-18 17:26:07.838021
0, 0, 0, 0, -1, 0, -2, -1, 2021-08-18 17:26:07.841017
-1, -2, 0, -2, 0, -1, 0, 1, 2021-08-18 17:26:07.841017
-3, 0, 1, 0, -1, -1, -2, -2, 2021-08-18 17:26:07.850017
1, -1, -4, -1, 0, -1, -1, 3, 2021-08-18 17:26:07.850017
0, 1, 2, -2, -2, -2, -2, -6, 2021-08-18 17:26:07.864125
0, 0, 7, 2, -1, 2, 1, 4, 2021-08-18 17:26:07.864125
-2, -8, -19, -5, -3, -1, -1, -2, 2021-08-18 17:26:07.872148
5, -2, 0, -2, -2, 0, 0, 1, 2021-08-18 17:26:07.872148
-5, 0, -2, 0, -1, 0, -2, -1, 2021-08-18 17:26:07.879123
3, 3, 2, 0, -2, -1, -1, 0, 2021-08-18 17:26:07.879123
-9, 3, 2, -3, -1, -2, 0, -4, 2021-08-18 17:26:07.903122
-2, -9, 6, 4, 1, 0, 0, -1, 2021-08-18 17:26:07.903122
8, 3, -3, -1, 0, 0, 0, 4, 2021-08-18 17:26:07.904149
2, -2, -3, -1, 0, -1, -2, 0, 2021-08-18 17:26:07.904149
5, 0, 0, 0, -2, 0, -3, -3, 2021-08-18 17:26:07.917149
0, 5, -1, 0, -2, -2, 0, -3, 2021-08-18 17:26:07.917149
2, -2, 4, 1, -1, 0, 1, 2, 2021-08-18 17:26:07.924122
-2, -3, -5, -4, -1, -1, -1, -1, 2021-08-18 17:26:07.924122
3, -1, 2, 0, 0, -1, -1, 2, 2021-08-18 17:26:07.940151
-4, 0, -1, -1, 0, -1, -1, -1, 2021-08-18 17:26:07.940151
-2, 0, -1, -1, 0, 0, -2, -1, 2021-08-18 17:26:07.942123
-3, -6, -4, -1, 0, -2, 0, -2, 2021-08-18 17:26:07.942123
-2, -6, -13, -3, -2, -1, -1, -2, 2021-08-18 17:26:07.963125
-1, 2, 3, -1, -2, -1, -1, -1, 2021-08-18 17:26:07.963125
0, 5, -2, -1, 0, -1, -1, 0, 2021-08-18 17:26:07.969124
7, 1, 0, -1, 0, 1, 0, 1, 2021-08-18 17:26:07.969124
1, 4, 9, 2, -2, -1, -3, -2, 2021-08-18 17:26:07.977122
-19, -12, -10, -4, -1, -1, -1, -4, 2021-08-18 17:26:07.977122
-13, -14, -8, -1, -2, -2, -1, -5, 2021-08-18 17:26:07.991124
-1, 5, 3, 1, 0, -1, -1, -2, 2021-08-18 17:26:07.991124
7, 1, 2, 0, 0, -1, 1, 2, 2021-08-18 17:26:08.000124
9, 6, 1, 1, 0, 1, -2, 2, 2021-08-18 17:26:08.000124
-1, 1, 1, -1, -1, -1, 0, -1, 2021-08-18 17:26:08.002124
0, -6, -7, 1, -1, -1, -1, -2, 2021-08-18 17:26:08.002124
-3, 0, 5, 2, 1, -2, 0, 0, 2021-08-18 17:26:08.030124
0, 3, 1, 0, 1, -3, 0, -1, 2021-08-18 17:26:08.030124
-1, -4, -4, -1, -3, 0, -1, -3, 2021-08-18 17:26:08.039158
1, 0, -1, 0, 0, 1, -2, -1, 2021-08-18 17:26:08.039158
-2, -2, 3, -1, 0, -1, -1, 0, 2021-08-18 17:26:08.040122
-3, -8, -3, 1, 0, 1, 0, -2, 2021-08-18 17:26:08.040122
5, 5, 2, -2, 0, -1, 0, 2, 2021-08-18 17:26:08.044124
0, -2, -3, -1, -1, -1, 0, 1, 2021-08-18 17:26:08.044124
2, 3, 5, 0, -1, 0, -2, -4, 2021-08-18 17:26:08.068151
-10, -1, -1, 2, 0, 1, -2, -1, 2021-08-18 17:26:08.068151
-7, -10, 0, -1, 0, -2, -1, -3, 2021-08-18 17:26:08.074124
-2, 0, -1, -3, -1, -2, -1, -1, 2021-08-18 17:26:08.074124
1, 1, -2, -1, -1, -2, -1, -1, 2021-08-18 17:26:08.082147
7, -4, -6, -4, -2, -1, -3, -2, 2021-08-18 17:26:08.083124
4, 5, 3, 1, -1, 1, -1, 3, 2021-08-18 17:26:08.084151
-12, -8, -4, -2, 0, 0, -1, -4, 2021-08-18 17:26:08.084151
6, 4, 1, 3, 1, 3, 2, 5, 2021-08-18 17:26:08.097120
-1, 3, -1, -3, -2, -3, 0, -3, 2021-08-18 17:26:08.097120
0, -4, -1, -1, 0, -1, 1, 1, 2021-08-18 17:26:08.111125
-1, -1, -1, -2, -1, -1, -3, -4, 2021-08-18 17:26:08.112157
-2, 0, -2, -1, -2, 0, 1, 0, 2021-08-18 17:26:08.120169
1, -2, 0, 2, -1, 0, 0, -1, 2021-08-18 17:26:08.120169
0, -3, -6, -3, -3, -1, -1, -2, 2021-08-18 17:26:08.122124
3, 7, 7, -1, 0, 0, -1, 0, 2021-08-18 17:26:08.122124
-5, -6, -12, -5, -1, -1, -5, -2, 2021-08-18 17:26:08.143161
8, 1, 0, 2, 0, 0, 1, 6, 2021-08-18 17:26:08.143161
-17, -4, -1, 1, -2, -2, -2, -4, 2021-08-18 17:26:08.145124
3, 3, -1, 2, -3, -1, -1, 2, 2021-08-18 17:26:08.145124
0, -2, 2, -1, -2, -1, 0, -1, 2021-08-18 17:26:08.157172
-2, 0, 2, 0, 0, -1, 0, 0, 2021-08-18 17:26:08.157172
5, 3, -2, -1, -2, -1, 0, 1, 2021-08-18 17:26:08.171157
1, 0, 2, -1, -1, 0, 1, -3, 2021-08-18 17:26:08.172155
-8, -7, 1, 0, -1, -1, -1, -1, 2021-08-18 17:26:08.180159
8, 5, -2, -2, -1, 1, -1, 0, 2021-08-18 17:26:08.180159
0, 1, 3, 1, 1, 1, 1, -4, 2021-08-18 17:26:08.182125
-13, -11, -5, -3, -1, -1, -3, -7, 2021-08-18 17:26:08.182125
5, 1, 3, 3, 1, 1, 4, 3, 2021-08-18 17:26:08.203157
-6, -2, -4, -3, -1, 0, 1, -2, 2021-08-18 17:26:08.203157
5, -2, -14, -5, -2, -2, 0, 5, 2021-08-18 17:26:08.205123
6, 3, 0, 0, -1, -2, 0, 2, 2021-08-18 17:26:08.205123
-1, 1, 1, 0, -3, -4, -5, -1, 2021-08-18 17:26:08.216149
1, 0, -1, -2, -3, -4, -3, -1, 2021-08-18 17:26:08.217149
2, 1, 5, 2, 1, -1, -4, -4, 2021-08-18 17:26:08.225654
6, 7, 2, 3, 1, 0, -1, 0, 2021-08-18 17:26:08.226688
-7, 0, -3, -1, 0, 1, 0, -2, 2021-08-18 17:26:08.247679
-10, -16, -2, -1, 1, 0, -1, 0, 2021-08-18 17:26:08.247679
3, 2, 2, -2, 0, -1, -2, -1, 2021-08-18 17:26:08.249662
-1, -4, -2, -1, -1, -1, 2, 0, 2021-08-18 17:26:08.249662
10, 4, 2, -1, -1, -1, -1, -1, 2021-08-18 17:26:08.262663
-1, 4, 1, 0, -2, -1, -1, -1, 2021-08-18 17:26:08.262663
-4, -2, -2, 0, 1, 2, 0, -4, 2021-08-18 17:26:08.263685
-4, -4, -1, 1, 1, -1, 2, 1, 2021-08-18 17:26:08.264663
-1, 5, 2, -1, -1, -2, -2, -3, 2021-08-18 17:26:08.285660
-4, -3, 0, -3, -2, -1, -1, -3, 2021-08-18 17:26:08.285660
5, 4, -2, 1, 0, 0, 0, 4, 2021-08-18 17:26:08.287672
-6, -3, 2, -1, -1, -3, -2, -3, 2021-08-18 17:26:08.287672
1, 1, -9, -2, -1, -1, 1, 0, 2021-08-18 17:26:08.300668
-1, -6, -5, -1, 0, 0, -1, -2, 2021-08-18 17:26:08.300668
-1, 1, 7, 0, -4, 0, -2, 0, 2021-08-18 17:26:08.313661
1, 1, -6, -4, -2, -2, -3, -1, 2021-08-18 17:26:08.313661
-6, -7, 3, 1, 0, 0, -2, -1, 2021-08-18 17:26:08.322662
7, 5, 1, 1, 1, -1, -1, 1, 2021-08-18 17:26:08.322662
2, 3, -3, -2, -2, -1, 0, -1, 2021-08-18 17:26:08.324662
-3, 1, 0, -2, -1, 0, 0, 0, 2021-08-18 17:26:08.324662
-3, -8, 0, 2, 0, -1, 0, -3, 2021-08-18 17:26:08.345662
0, 2, -3, -1, 0, 0, 0, 0, 2021-08-18 17:26:08.345662
-5, -3, 3, -1, -3, -2, -2, -3, 2021-08-18 17:26:08.346663
5, 2, 0, 0, -1, -1, -2, -1, 2021-08-18 17:26:08.346663
-7, -3, -1, -3, -1, -2, -2, -3, 2021-08-18 17:26:08.359661
3, 3, 4, -2, -1, -2, -2, 0, 2021-08-18 17:26:08.360660
1, 3, -1, 0, 0, 0, -1, -1, 2021-08-18 17:26:08.361699
-7, -14, 1, -1, -2, 0, 0, -1, 2021-08-18 17:26:08.362663
2, -3, -18, -8, -4, -1, -1, -4, 2021-08-18 17:26:08.382701
-4, -3, -3, -2, -2, -1, 0, 1, 2021-08-18 17:26:08.382701
-4, -2, 2, 1, -1, -1, -2, -4, 2021-08-18 17:26:08.384663
2, 1, -3, 1, 0, 0, 0, 0, 2021-08-18 17:26:08.384663
1, 2, 5, 3, 2, 0, 1, 0, 2021-08-18 17:26:08.396663
2, 2, 1, -1, -1, -1, 0, -2, 2021-08-18 17:26:08.396663
-2, -8, -6, -2, 0, -1, 0, 0, 2021-08-18 17:26:08.405847
2, 0, -1, -2, -3, -1, -1, -2, 2021-08-18 17:26:08.405847
-5, -3, 5, 2, -1, 0, -1, 0, 2021-08-18 17:26:08.420883
-8, -3, -5, -1, 0, 0, 0, -4, 2021-08-18 17:26:08.420883
6, -2, 2, 1, 0, 2, 3, 2, 2021-08-18 17:26:08.421847
0, 1, -1, -1, 1, -1, -1, 0, 2021-08-18 17:26:08.422888
-5, -4, 1, -3, -1, -1, -1, -2, 2021-08-18 17:26:08.449847
0, 1, -4, -1, -2, -1, -3, -3, 2021-08-18 17:26:08.450848
-2, 0, 1, 0, 0, -1, -1, 1, 2021-08-18 17:26:08.451890
5, 0, -6, 0, -1, -2, 0, 0, 2021-08-18 17:26:08.451890
1, 4, 10, 3, 1, 1, 1, 0, 2021-08-18 17:26:08.456850
-7, -16, -23, -4, -3, -2, -2, -5, 2021-08-18 17:26:08.456850
5, 4, -1, -1, -1, 1, 1, 4, 2021-08-18 17:26:08.464847
-1, 2, 2, 0, -4, 1, -3, -2, 2021-08-18 17:26:08.464847
-4, -1, -2, -2, 0, -2, -1, 1, 2021-08-18 17:26:08.479883
12, 6, 5, 1, 0, 0, 2, 3, 2021-08-18 17:26:08.480848
-4, -3, -3, -2, -2, -3, -1, -2, 2021-08-18 17:26:08.481903
-4, 3, 3, 1, -1, -2, -1, -5, 2021-08-18 17:26:08.481903
-16, -11, -5, -5, -1, 1, -1, -3, 2021-08-18 17:26:08.501903
6, 1, 4, -1, 1, 0, 1, 2, 2021-08-18 17:26:08.502847
-4, 0, 1, 1, -1, -1, -1, -4, 2021-08-18 17:26:08.502847
2, -1, -3, -1, -2, -1, -2, 0, 2021-08-18 17:26:08.502847
8, 1, -4, -1, 1, 0, -1, 0, 2021-08-18 17:26:08.524847
-8, 0, 4, 1, 1, 0, 0, 0, 2021-08-18 17:26:08.524847
-6, -6, -1, -3, -2, 0, -1, -3, 2021-08-18 17:26:08.525848
3, 1, 0, -1, 0, -2, 0, 2, 2021-08-18 17:26:08.525848
-1, -4, -6, -1, -1, -1, -1, -4, 2021-08-18 17:26:08.539871
4, 3, 3, 1, 0, -1, -2, -1, 2021-08-18 17:26:08.539871
0, 3, 0, 1, 0, 0, -1, -2, 2021-08-18 17:26:08.540848
-6, -11, -2, -1, -1, 0, -1, 0, 2021-08-18 17:26:08.540848
3, 1, 0, 2, -2, -1, 0, 0, 2021-08-18 17:26:08.563846
4, 1, 4, 0, -2, -1, -1, 0, 2021-08-18 17:26:08.563846
-3, -2, -5, -2, -1, 0, -2, -4, 2021-08-18 17:26:08.569847
0, 1, 0, 0, 1, 2, 2, -2, 2021-08-18 17:26:08.569847
-14, -7, 1, -2, -2, -1, -2, -4, 2021-08-18 17:26:08.584848
-3, 1, -2, 1, -1, -3, -4, -3, 2021-08-18 17:26:08.584848
4, 2, 2, 0, 0, 0, 0, 3, 2021-08-18 17:26:08.584848
5, 5, -6, -2, 0, -1, -1, 0, 2021-08-18 17:26:08.585846
7, 4, 1, 0, -2, 0, -1, 0, 2021-08-18 17:26:08.599845
-15, -8, -4, -2, 0, -2, -1, -4, 2021-08-18 17:26:08.599845
-2, -3, -2, -3, -1, -1, -2, -3, 2021-08-18 17:26:08.600853
-1, 0, 2, 2, -1, 1, -1, 0, 2021-08-18 17:26:08.600853
4, 4, 7, 1, 1, 1, 1, 2, 2021-08-18 17:26:08.621847
2, 3, -2, -1, -1, -1, -2, -2, 2021-08-18 17:26:08.622847
4, -2, 3, -2, -2, -1, 2, 3, 2021-08-18 17:26:08.622847
-6, -2, -1, -2, 0, -3, -2, -6, 2021-08-18 17:26:08.622847
4, 1, -2, 1, 0, 0, 0, 1, 2021-08-18 17:26:08.644848
5, 4, 3, 0, 0, 1, 0, 2, 2021-08-18 17:26:08.644848
-8, -12, -5, -3, -2, -2, -2, -3, 2021-08-18 17:26:08.644848
0, 0, -6, 0, -1, 0, 1, 0, 2021-08-18 17:26:08.645885
-2, -1, 1, 0, -2, 0, -2, 0, 2021-08-18 17:26:08.666882
1, 0, -3, -1, 0, -1, -1, -2, 2021-08-18 17:26:08.667849
2, 7, -2, 0, -1, -2, -2, -2, 2021-08-18 17:26:08.667849
-14, -17, -3, -3, -2, -1, -1, 0, 2021-08-18 17:26:08.667849
2, 6, 4, 2, 1, 0, 1, 1, 2021-08-18 17:26:08.681880
-5, -5, 1, -2, -1, 0, 1, 1, 2021-08-18 17:26:08.681880
5, 6, 2, 3, 0, -1, 1, -1, 2021-08-18 17:26:08.682906
2, 6, 3, -1, -2, -2, -2, -1, 2021-08-18 17:26:08.682906
-14, -15, -12, -5, -4, -4, -4, -9, 2021-08-18 17:26:08.704845
-2, -2, 0, -1, -1, 0, 1, -3, 2021-08-18 17:26:08.704845
0, -2, -2, 0, 0, -1, -1, 0, 2021-08-18 17:26:08.704845
2, 1, 9, 2, 1, 0, 0, -2, 2021-08-18 17:26:08.705847
1, -2, -19, -4, -3, -3, -2, -2, 2021-08-18 17:26:08.726848
2, 1, 3, 0, 1, -1, -2, 1, 2021-08-18 17:26:08.726848
-2, -2, -5, -2, -2, -1, -1, -4, 2021-08-18 17:26:08.727845
-5, -4, -1, -1, 1, 1, 0, 1, 2021-08-18 17:26:08.727845
5, 4, 1, -1, 1, -1, 0, 3, 2021-08-18 17:26:08.741849
-5, -5, -2, -4, -3, -2, -2, -4, 2021-08-18 17:26:08.742849
3, 4, 1, 0, -2, 0, -1, 1, 2021-08-18 17:26:08.742849
-4, -2, -5, -3, -3, -1, -2, -4, 2021-08-18 17:26:08.742849
1, 1, 4, -1, 0, -1, 2, 1, 2021-08-18 17:26:08.772852
5, 6, 4, 1, -1, 0, -1, 0, 2021-08-18 17:26:08.772852
-1, -12, -4, -1, 0, 0, 2, 2, 2021-08-18 17:26:08.773849
2, 7, 4, 0, -1, 0, -1, -2, 2021-08-18 17:26:08.773849
-13, -12, -3, -2, -2, -2, -2, -4, 2021-08-18 17:26:08.779853
2, 2, 2, 2, 1, -1, 1, 1, 2021-08-18 17:26:08.779853
-4, 0, 1, -4, 0, -1, 0, -3, 2021-08-18 17:26:08.779853
9, 2, -1, -1, 1, 1, 0, 2, 2021-08-18 17:26:08.780849
5, 3, 1, 0, 0, 0, 0, 0, 2021-08-18 17:26:08.800848
-4, -2, -1, -2, -2, 0, -1, -3, 2021-08-18 17:26:08.801847
-2, 2, -4, 0, -1, -1, 0, 0, 2021-08-18 17:26:08.809852
-2, -1, 7, 1, -1, -2, -1, -1, 2021-08-18 17:26:08.809852
7, 7, 0, 3, 0, 0, 0, 3, 2021-08-18 17:26:08.824851
-4, -4, -7, -3, -3, -1, -2, -1, 2021-08-18 17:26:08.825855
-2, -1, 1, -1, 0, 0, 0, -3, 2021-08-18 17:26:08.825855
0, 0, -1, 0, 1, 1, 2, 1, 2021-08-18 17:26:08.825855
-4, -3, 1, -3, -1, -1, -1, -1, 2021-08-18 17:26:08.846847
-4, -9, -1, -1, -1, 0, 1, -1, 2021-08-18 17:26:08.846847
-4, -3, -6, -5, -2, -2, -3, -2, 2021-08-18 17:26:08.847850
3, -2, -6, -1, -1, -2, 0, 1, 2021-08-18 17:26:08.847850
5, 7, 11, 1, -2, -3, -1, -1, 2021-08-18 17:26:08.869848
3, -8, -5, -3, -1, -1, -1, 1, 2021-08-18 17:26:08.869848
-3, -1, 3, 0, 0, -2, -2, -2, 2021-08-18 17:26:08.870850
-4, -2, -3, -2, -1, -1, 0, -3, 2021-08-18 17:26:08.870850
-9, -6, -3, 0, 1, -1, -2, -3, 2021-08-18 17:26:08.884849
-1, 2, 2, -1, -1, -1, -2, 0, 2021-08-18 17:26:08.884849
0, 0, 2, 1, 0, 0, 1, 0, 2021-08-18 17:26:08.884849
5, 2, -2, -2, 0, -1, 0, 1, 2021-08-18 17:26:08.884849
4, 1, 1, 1, 0, 0, 1, 0, 2021-08-18 17:26:08.907874
-5, -1, -1, 1, -2, -2, -1, -1, 2021-08-18 17:26:08.907874
-1, -2, 3, 0, -3, -4, -1, -2, 2021-08-18 17:26:08.908847
2, 3, 1, 1, 2, -1, 0, 1, 2021-08-18 17:26:08.908847
-3, -3, 2, 0, 0, 1, -1, 0, 2021-08-18 17:26:08.921849
6, 4, 3, 2, 1, 1, 0, 3, 2021-08-18 17:26:08.921849
0, 6, 0, -2, -2, -2, -2, -1, 2021-08-18 17:26:08.929847
-12, -16, -2, -3, -3, -1, -3, -3, 2021-08-18 17:26:08.929847
0, 2, -3, -1, 1, 1, -1, -2, 2021-08-18 17:26:08.944873
-3, 1, 0, 2, 0, 0, -1, -1, 2021-08-18 17:26:08.944873
-1, -2, 1, 0, 1, 1, 1, 0, 2021-08-18 17:26:08.945847
-2, 1, 1, 2, -3, -2, 0, -2, 2021-08-18 17:26:08.945847
5, 1, -5, -3, -4, -2, -2, 2, 2021-08-18 17:26:08.975375
4, 4, 4, -1, -5, -3, -1, 0, 2021-08-18 17:26:08.975375
1, 1, -3, 1, 0, -2, -2, 0, 2021-08-18 17:26:08.976373
2, 3, -1, 0, -2, -3, -3, 0, 2021-08-18 17:26:08.976373
11, 4, -1, -1, 1, -1, -1, 0, 2021-08-18 17:26:08.981370
-16, -8, -3, 1, 1, 0, 0, -5, 2021-08-18 17:26:08.981370
-4, -6, -4, -3, -1, 1, -3, -2, 2021-08-18 17:26:08.989397
-2, -1, -4, -1, -1, 0, -2, -1, 2021-08-18 17:26:08.990371
2, 2, 1, 1, -1, 0, 1, 0, 2021-08-18 17:26:09.005398
3, 3, 1, -3, -1, 0, -1, -1, 2021-08-18 17:26:09.005398
-2, -3, -17, -2, -2, -1, 1, 1, 2021-08-18 17:26:09.006399
0, -4, -3, -2, 0, -1, 1, 2, 2021-08-18 17:26:09.006399
4, 3, 3, -1, -1, 0, -1, 1, 2021-08-18 17:26:09.028370
-11, -4, -4, 0, 0, -1, 0, -1, 2021-08-18 17:26:09.028370
-2, -3, 0, 0, -1, -2, -1, -1, 2021-08-18 17:26:09.034373
0, 2, -1, -1, 0, -2, -2, -3, 2021-08-18 17:26:09.034373
0, -6, -7, -5, -2, 0, -1, 2, 2021-08-18 17:26:09.041369
7, 7, 4, -1, -1, 0, 1, 2, 2021-08-18 17:26:09.041369
3, 4, 10, 3, -1, 0, 0, -1, 2021-08-18 17:26:09.049370
-3, 1, -3, 0, 0, 0, -2, -5, 2021-08-18 17:26:09.049370
-7, -4, 1, -1, -1, -1, 0, -1, 2021-08-18 17:26:09.064395
3, 2, 3, 0, -2, -3, -3, -3, 2021-08-18 17:26:09.064395
1, 2, -1, -1, 0, -1, 2, 2, 2021-08-18 17:26:09.065370
-1, -3, -1, -1, -2, -2, -1, 0, 2021-08-18 17:26:09.065370
-7, -2, -3, -1, -3, -2, -2, -3, 2021-08-18 17:26:09.087408
3, -3, -1, -2, 0, -3, -2, 1, 2021-08-18 17:26:09.087408
1, -2, 0, -1, 1, -2, 0, 1, 2021-08-18 17:26:09.094914
-6, -1, -1, -1, 0, -1, 0, -2, 2021-08-18 17:26:09.094914
-12, -7, -1, -2, -2, -1, -2, -5, 2021-08-18 17:26:09.111481
0, -1, -1, 1, 1, -1, 0, -1, 2021-08-18 17:26:09.111481
13, 5, 6, -1, -1, 0, -1, 1, 2021-08-18 17:26:09.112480
-2, 3, -1, -1, 0, -2, 0, -1, 2021-08-18 17:26:09.112480
-6, -11, -3, 2, 0, -2, 1, 1, 2021-08-18 17:26:09.124506
2, 5, 2, -1, 1, 0, -2, -1, 2021-08-18 17:26:09.124506
-3, -8, 2, -1, 0, 0, 0, -2, 2021-08-18 17:26:09.125480
8, 1, 3, 2, 0, 0, -1, 3, 2021-08-18 17:26:09.125480
3, 6, 0, 1, 0, -1, -1, -1, 2021-08-18 17:26:09.147527
-2, -2, 3, 1, -2, -2, -1, -1, 2021-08-18 17:26:09.147527
1, 6, -4, 0, -1, -1, -1, -1, 2021-08-18 17:26:09.148482
-4, -4, -1, -4, 1, -1, -2, 0, 2021-08-18 17:26:09.148482
0, -2, -3, -1, -1, 1, -3, 0, 2021-08-18 17:26:09.170487
-2, -3, -4, -1, -3, -1, -3, -3, 2021-08-18 17:26:09.170487
0, 1, 1, 2, 3, 1, -1, 0, 2021-08-18 17:26:09.170487
-2, 1, -1, -3, -3, -1, -2, -1, 2021-08-18 17:26:09.171483
0, 4, 5, 0, 0, -1, 1, -3, 2021-08-18 17:26:09.184515
0, -1, -2, -1, -2, 2, 2, -2, 2021-08-18 17:26:09.184515
-2, 1, 6, 1, 0, -1, 0, 0, 2021-08-18 17:26:09.185481
5, -10, -23, -4, -2, 0, -2, -1, 2021-08-18 17:26:09.185481
-3, 1, -3, -1, 0, 1, -2, 2, 2021-08-18 17:26:09.206481
-1, -8, -4, 0, 1, -1, -2, 0, 2021-08-18 17:26:09.207481
-8, -3, 0, -1, -1, -1, -2, -4, 2021-08-18 17:26:09.207481
12, 5, -1, -2, 0, 1, 0, 3, 2021-08-18 17:26:09.207481
-5, 1, 6, -4, -4, -3, 0, -1, 2021-08-18 17:26:09.230481
-2, -4, -6, 1, 1, 1, 1, 0, 2021-08-18 17:26:09.230481
-3, -3, -3, -1, -2, -1, -1, -2, 2021-08-18 17:26:09.230481
0, 2, 6, 1, -2, -1, -3, -2, 2021-08-18 17:26:09.231479
5, -1, -5, -3, 0, 0, 0, -1, 2021-08-18 17:26:09.252480
-2, 2, 6, -1, -1, -2, -2, -3, 2021-08-18 17:26:09.252480
6, 2, -1, 0, -2, 1, 1, 4, 2021-08-18 17:26:09.253483
-9, -9, 1, 0, 0, 0, -1, -4, 2021-08-18 17:26:09.253483
2, 3, -2, -3, -2, 0, -1, 0, 2021-08-18 17:26:09.267482
-2, -5, -4, 0, 0, 0, -2, 0, 2021-08-18 17:26:09.267482
2, 2, -3, 1, 1, -1, 1, 0, 2021-08-18 17:26:09.267482
-8, 1, 11, 0, -4, -2, -2, -5, 2021-08-18 17:26:09.268480
4, 2, -1, 1, 2, 1, 0, 4, 2021-08-18 17:26:09.290481
15, 10, 1, 1, 1, 0, 2, 1, 2021-08-18 17:26:09.290481
-23, -11, -6, -5, -4, -1, -2, -4, 2021-08-18 17:26:09.290481
-2, 0, 5, -2, -1, 0, -2, -3, 2021-08-18 17:26:09.291481
-3, -1, 1, 0, -1, -2, 0, -2, 2021-08-18 17:26:09.312505
-4, -4, -3, -4, -1, 0, -1, -2, 2021-08-18 17:26:09.313480
6, 3, -2, 0, 0, 0, 0, 1, 2021-08-18 17:26:09.313480
-1, -2, 1, 1, 3, -1, -1, 1, 2021-08-18 17:26:09.313480
3, 0, -3, -3, -1, -1, -1, -1, 2021-08-18 17:26:09.326479
6, 4, -1, 0, 0, 0, 1, 1, 2021-08-18 17:26:09.327480
-7, -8, -3, -2, -2, -3, 0, -4, 2021-08-18 17:26:09.327480
-2, 0, -1, 0, -2, 0, -1, 0, 2021-08-18 17:26:09.327480
1, -4, -4, -1, -2, -3, -1, -3, 2021-08-18 17:26:09.351482
-5, -1, 0, -1, -1, -2, -2, -2, 2021-08-18 17:26:09.351482
-1, 0, -3, -2, -1, -2, -2, -5, 2021-08-18 17:26:09.351482
-3, -7, 1, 2, 1, 0, 1, 2, 2021-08-18 17:26:09.352484
1, 0, 6, 3, 1, 0, -1, -1, 2021-08-18 17:26:09.364480
-3, -8, -20, -5, -2, -2, -3, 0, 2021-08-18 17:26:09.364480
-3, 0, 2, -2, -3, -1, -2, -1, 2021-08-18 17:26:09.365480
1, 1, -1, -1, -1, -1, 1, 1, 2021-08-18 17:26:09.365480
3, -3, -3, -2, -1, -2, -2, -1, 2021-08-18 17:26:09.387482
